team,season,name,situation,gamesPlayed,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
CGY,2013,Calgary Flames,5on5,82,0.47,0.46,0.48,245179.0,1717.91,131.55,108.97,416.95,55.82,965.49,725.76,128.62,131.33,128.4,1731.0,710.0,882.0,3323.0,137.0,99.0,21.0,462.0,33.0,695.0,1015.0,1594.0,2304.0,268.0,640.0,1752.0,1591.0,475.0,619.0,1954.0,386.0,101.0,56.68,46.42,28.46,62.0,45.0,30.0,3286.06,2441.0,2421.73,367.0,22.33,21.37,22.39,128.96,128.53,127.36,1914.53,150.41,124.92,457.18,62.11,1052.17,799.89,146.63,152.2,148.35,1890.0,781.0,1179.0,3850.0,172.0,119.0,28.0,462.0,49.0,831.0,1038.0,1718.0,2499.0,266.0,628.0,2013.0,1340.0,449.0,598.0,2095.0,456.0,120.0,61.27,56.0,33.15,70.0,62.0,40.0,3904.79,2671.0,2706.65,359.0,25.67,25.96,26.69,147.71,149.33,147.49
SJS,2013,San Jose Sharks,5on5,82,0.57,0.54,0.54,243100.0,2173.91,176.62,142.4,522.5,71.86,1219.65,900.98,170.13,179.04,172.51,2147.0,887.0,1065.0,4099.0,161.0,157.0,32.0,555.0,72.0,992.0,1097.0,1986.0,2873.0,242.0,580.0,2114.0,1515.0,535.0,677.0,2371.0,504.0,159.0,69.34,61.84,45.44,59.0,59.0,43.0,4182.58,3034.0,3085.03,365.0,29.27,34.72,37.8,168.09,170.42,166.87,1819.01,131.55,115.91,439.64,59.2,1015.23,777.46,128.56,130.82,127.84,1809.0,730.0,1019.0,3558.0,142.0,110.0,28.0,502.0,64.0,781.0,940.0,1667.0,2397.0,298.0,698.0,1915.0,1795.0,436.0,660.0,2042.0,397.0,100.0,55.71,48.16,27.68,53.0,59.0,30.0,3500.53,2539.0,2509.61,375.0,23.74,22.13,23.38,131.91,131.14,129.7
VAN,2013,Vancouver Canucks,5on5,82,0.5,0.51,0.52,239569.0,1934.53,137.66,123.4,467.84,63.97,1078.03,846.11,133.19,137.81,133.31,1917.0,800.0,984.0,3701.0,139.0,125.0,26.0,470.0,68.0,904.0,1011.0,1778.0,2578.0,310.0,735.0,1951.0,1565.0,410.0,425.0,2203.0,409.0,105.0,59.74,48.79,29.14,62.0,46.0,31.0,3682.95,2717.0,2708.66,302.0,25.31,25.02,26.51,136.47,136.34,134.26,1820.45,139.41,117.42,438.98,61.15,1021.55,767.49,135.51,140.0,136.11,1833.0,713.0,963.0,3509.0,142.0,106.0,25.0,503.0,81.0,783.0,931.0,1691.0,2404.0,288.0,705.0,1786.0,1750.0,416.0,490.0,2014.0,430.0,102.0,56.93,52.66,29.82,53.0,55.0,34.0,3530.23,2546.0,2562.6,347.0,24.08,23.12,26.14,137.35,138.33,136.48
NYR,2013,New York Rangers,5on5,82,0.51,0.52,0.53,237777.0,2083.96,156.98,134.49,490.31,68.15,1163.17,881.9,152.24,157.37,152.64,2130.0,765.0,962.0,3857.0,143.0,139.0,23.0,527.0,71.0,903.0,1112.0,1987.0,2752.0,266.0,608.0,1825.0,1758.0,478.0,560.0,2267.0,528.0,100.0,63.62,64.56,28.8,58.0,59.0,26.0,3872.38,2895.0,2906.59,356.0,27.62,28.35,29.85,154.74,155.24,152.63,1883.05,148.26,120.41,445.61,61.19,1044.01,796.52,143.12,148.66,143.51,1894.0,722.0,890.0,3506.0,136.0,124.0,27.0,421.0,70.0,840.0,1025.0,1758.0,2480.0,301.0,676.0,1925.0,1711.0,374.0,549.0,2033.0,462.0,121.0,56.76,57.76,33.74,52.0,54.0,30.0,3503.0,2616.0,2616.93,340.0,24.71,28.22,28.99,143.98,144.17,142.02
TOR,2013,Toronto Maple Leafs,5on5,82,0.43,0.43,0.42,240476.0,1744.71,138.2,110.83,414.65,56.3,959.99,740.03,134.31,137.88,134.02,1748.0,672.0,841.0,3261.0,149.0,98.0,25.0,428.0,60.0,795.0,890.0,1599.0,2271.0,321.0,792.0,1967.0,2337.0,480.0,717.0,1867.0,459.0,94.0,56.02,56.36,25.83,67.0,50.0,32.0,3237.21,2420.0,2406.57,510.0,22.81,21.26,23.61,137.4,136.94,134.95,2359.65,186.2,151.66,572.29,78.63,1330.25,990.98,179.44,188.35,181.52,2283.0,1027.0,1042.0,4352.0,166.0,132.0,23.0,638.0,102.0,1140.0,1132.0,2117.0,3144.0,311.0,758.0,2097.0,1978.0,500.0,653.0,2586.0,583.0,141.0,74.36,71.55,40.29,75.0,59.0,32.0,4399.49,3310.0,3342.35,413.0,31.16,27.96,33.22,184.15,186.09,182.52
FLA,2013,Florida Panthers,5on5,82,0.5,0.51,0.51,237831.0,1939.9,151.99,126.76,453.49,63.06,1082.44,824.26,146.85,150.12,144.98,1953.0,749.0,828.0,3530.0,143.0,144.0,28.0,483.0,82.0,786.0,1064.0,1810.0,2559.0,269.0,636.0,1774.0,1699.0,429.0,382.0,2112.0,472.0,118.0,63.29,55.62,33.07,55.0,57.0,31.0,3437.13,2702.0,2644.71,216.0,26.04,30.04,32.81,145.22,143.13,141.3,1879.45,153.92,124.23,442.23,61.95,1041.83,799.85,149.06,157.5,152.53,1940.0,684.0,779.0,3403.0,178.0,143.0,42.0,505.0,63.0,780.0,955.0,1762.0,2446.0,286.0,670.0,1954.0,1877.0,402.0,396.0,2007.0,498.0,119.0,59.65,59.75,34.52,66.0,61.0,51.0,3522.55,2624.0,2696.74,239.0,25.6,31.3,31.99,147.54,150.69,148.57
CAR,2013,Carolina Hurricanes,5on5,82,0.48,0.5,0.5,240222.0,2034.06,154.21,129.48,493.77,66.57,1126.53,851.44,149.66,153.62,149.14,1996.0,826.0,1000.0,3822.0,137.0,152.0,24.0,446.0,70.0,901.0,1116.0,1859.0,2685.0,246.0,526.0,2023.0,1669.0,650.0,609.0,2230.0,474.0,118.0,64.81,58.14,31.25,69.0,45.0,23.0,3792.85,2822.0,2809.12,317.0,26.62,27.99,29.1,151.73,151.13,148.86,2066.51,165.11,134.26,489.94,67.67,1143.0,868.03,160.51,166.77,162.11,2030.0,838.0,909.0,3777.0,151.0,153.0,28.0,436.0,75.0,939.0,1114.0,1879.0,2717.0,264.0,559.0,1832.0,1771.0,522.0,612.0,2235.0,511.0,122.0,68.32,62.93,33.85,52.0,66.0,33.0,3809.58,2868.0,2890.15,322.0,27.65,29.8,30.71,162.05,163.47,161.01
PHI,2013,Philadelphia Flyers,5on5,82,0.5,0.5,0.49,230303.0,1824.5,141.26,114.78,450.17,60.43,994.44,776.93,137.65,141.52,137.93,1798.0,740.0,977.0,3515.0,144.0,141.0,33.0,468.0,65.0,763.0,957.0,1654.0,2394.0,339.0,827.0,1784.0,1978.0,350.0,458.0,1988.0,433.0,117.0,56.6,52.66,32.0,54.0,62.0,28.0,3527.38,2538.0,2543.72,318.0,23.6,27.66,28.05,136.8,137.21,135.47,1891.79,142.31,118.47,457.95,61.2,1036.74,796.32,139.15,143.42,140.24,1936.0,677.0,904.0,3517.0,150.0,123.0,25.0,449.0,54.0,832.0,1005.0,1786.0,2463.0,332.0,817.0,1825.0,1891.0,392.0,537.0,2083.0,417.0,113.0,61.57,49.87,30.87,65.0,56.0,29.0,3525.0,2613.0,2621.9,357.0,24.28,24.38,25.71,140.89,141.6,140.02
OTT,2013,Ottawa Senators,5on5,82,0.49,0.52,0.51,233670.0,2121.74,146.06,130.5,528.63,69.04,1184.85,906.94,141.79,146.04,141.82,2105.0,861.0,974.0,3940.0,157.0,152.0,23.0,464.0,71.0,947.0,1175.0,1948.0,2809.0,347.0,822.0,1968.0,2079.0,467.0,594.0,2428.0,410.0,128.0,63.6,49.64,32.81,73.0,53.0,31.0,3919.77,2966.0,2959.09,403.0,26.67,28.26,29.02,143.71,143.94,141.98,2042.35,154.8,131.4,496.34,66.26,1131.18,865.04,150.85,155.4,151.47,2116.0,729.0,731.0,3576.0,168.0,146.0,27.0,489.0,63.0,879.0,1100.0,1948.0,2677.0,320.0,755.0,1836.0,1852.0,526.0,551.0,2262.0,456.0,127.0,62.93,56.49,35.38,58.0,78.0,32.0,3603.75,2845.0,2857.25,353.0,27.06,28.3,29.28,152.57,153.36,151.29
BUF,2013,Buffalo Sabres,5on5,82,0.42,0.43,0.43,238607.0,1606.08,121.43,102.79,378.84,52.08,892.02,695.84,117.84,119.96,116.4,1649.0,594.0,773.0,3016.0,97.0,105.0,21.0,369.0,58.0,666.0,948.0,1552.0,2146.0,295.0,712.0,1714.0,1822.0,369.0,436.0,1764.0,384.0,95.0,48.86,46.01,26.56,35.0,39.0,23.0,2931.21,2243.0,2192.9,244.0,21.11,23.8,23.85,118.69,116.91,115.47,2123.79,164.29,138.92,505.5,69.82,1207.51,900.95,159.05,166.39,161.14,2155.0,832.0,995.0,3982.0,166.0,131.0,28.0,536.0,98.0,912.0,1144.0,1989.0,2821.0,284.0,680.0,1967.0,1398.0,339.0,444.0,2369.0,497.0,121.0,71.84,59.17,33.28,76.0,64.0,26.0,4088.26,2987.0,3053.2,263.0,28.53,26.78,27.94,164.87,167.17,164.71
