team,season,name,situation,gamesPlayed,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
EDM,2014,Edmonton Oilers,5on5,82,0.44,0.48,0.48,250065.0,1864.63,143.66,118.65,446.03,60.2,1030.23,790.24,140.22,143.1,139.68,1846.0,743.0,976.0,3565.0,133.0,111.0,25.0,455.0,58.0,792.0,1040.0,1713.0,2456.0,241.0,589.0,1893.0,1854.0,498.0,750.0,2027.0,455.0,107.0,59.36,53.51,30.78,46.0,51.0,36.0,3511.74,2589.0,2565.54,512.0,24.4,24.23,24.42,143.63,143.05,141.01,2040.47,180.17,135.23,479.01,66.3,1135.15,852.2,173.99,182.47,176.24,2008.0,841.0,1004.0,3853.0,198.0,157.0,32.0,477.0,81.0,870.0,1066.0,1810.0,2651.0,258.0,600.0,2026.0,1915.0,496.0,650.0,2123.0,572.0,154.0,67.54,69.96,42.67,91.0,69.0,38.0,3929.32,2849.0,2888.67,377.0,27.93,35.36,36.02,172.01,174.11,171.33
DAL,2014,Dallas Stars,5on5,82,0.52,0.52,0.52,236111.0,2091.26,167.64,137.6,497.92,68.95,1174.15,874.75,162.96,168.46,163.8,1989.0,932.0,1050.0,3971.0,176.0,150.0,27.0,456.0,63.0,972.0,1104.0,1813.0,2745.0,280.0,649.0,2119.0,1498.0,525.0,672.0,2259.0,530.0,132.0,66.4,63.6,37.64,74.0,67.0,35.0,3987.32,2921.0,2932.87,359.0,28.37,31.61,32.16,163.84,164.49,162.35,1915.2,153.35,124.78,458.56,62.05,1057.08,803.18,148.3,153.21,148.21,1880.0,779.0,984.0,3643.0,171.0,134.0,29.0,447.0,56.0,873.0,978.0,1709.0,2488.0,303.0,713.0,1968.0,1658.0,546.0,585.0,2032.0,501.0,126.0,56.56,61.88,34.9,68.0,61.0,42.0,3620.4,2659.0,2648.24,336.0,25.74,27.9,29.06,150.03,149.86,147.55
CAR,2014,Carolina Hurricanes,5on5,82,0.51,0.52,0.52,245143.0,2053.47,152.56,128.78,505.39,67.34,1135.21,855.72,147.7,151.15,146.34,2027.0,818.0,1027.0,3872.0,127.0,175.0,28.0,531.0,66.0,942.0,1004.0,1900.0,2718.0,206.0,464.0,2031.0,1783.0,606.0,585.0,2263.0,460.0,122.0,63.23,55.09,34.24,53.0,50.0,24.0,3819.85,2845.0,2814.11,328.0,26.44,35.21,35.41,143.59,142.29,140.06,1880.54,148.12,121.35,450.57,61.18,1037.64,787.15,143.53,149.29,144.69,1812.0,794.0,909.0,3515.0,165.0,141.0,33.0,399.0,69.0,846.0,986.0,1647.0,2441.0,246.0,543.0,1815.0,2104.0,587.0,508.0,2024.0,477.0,105.0,59.82,58.33,29.97,59.0,76.0,30.0,3559.97,2606.0,2632.45,279.0,25.0,26.19,27.14,145.99,147.11,144.73
TOR,2014,Toronto Maple Leafs,5on5,82,0.45,0.46,0.46,236200.0,1816.71,141.94,114.52,438.19,58.09,1005.61,775.66,138.18,140.58,136.89,1811.0,723.0,829.0,3363.0,137.0,87.0,15.0,427.0,66.0,877.0,940.0,1674.0,2397.0,298.0,670.0,1921.0,2270.0,619.0,557.0,1945.0,487.0,102.0,54.68,58.1,29.17,67.0,43.0,27.0,3306.91,2534.0,2496.93,378.0,23.55,18.56,21.81,143.68,142.32,140.23,2116.82,173.92,137.33,509.48,69.52,1178.32,879.43,168.55,176.59,171.15,2092.0,856.0,927.0,3875.0,171.0,119.0,28.0,578.0,91.0,965.0,1024.0,1921.0,2777.0,299.0,668.0,1955.0,2116.0,599.0,610.0,2215.0,592.0,141.0,65.04,69.95,38.93,72.0,69.0,30.0,3955.66,2948.0,3002.78,396.0,28.3,27.35,29.37,172.85,175.49,172.56
CBJ,2014,Columbus Blue Jackets,5on5,82,0.48,0.47,0.47,236912.0,1765.53,135.35,115.59,419.85,57.32,986.97,742.92,132.06,135.22,131.94,1821.0,637.0,778.0,3236.0,146.0,116.0,29.0,359.0,95.0,849.0,893.0,1675.0,2312.0,348.0,833.0,1855.0,2283.0,387.0,397.0,1914.0,446.0,98.0,55.19,54.32,25.84,70.0,46.0,30.0,3202.62,2458.0,2437.92,218.0,23.77,20.52,21.22,137.9,137.78,135.89,1984.15,148.13,127.87,468.91,64.54,1113.02,840.54,143.68,149.57,145.03,2044.0,719.0,837.0,3600.0,167.0,124.0,30.0,433.0,123.0,922.0,994.0,1877.0,2596.0,299.0,725.0,1913.0,1781.0,378.0,438.0,2171.0,475.0,117.0,61.19,55.53,31.42,68.0,62.0,37.0,3636.3,2763.0,2791.62,250.0,26.22,24.66,25.32,149.03,150.11,147.59
STL,2014,St. Louis Blues,5on5,82,0.53,0.52,0.53,241069.0,1964.42,150.96,129.21,466.77,62.71,1105.54,827.8,146.48,152.71,148.16,1966.0,777.0,858.0,3601.0,161.0,134.0,27.0,486.0,73.0,843.0,1046.0,1805.0,2582.0,307.0,702.0,2068.0,1711.0,436.0,345.0,2153.0,469.0,121.0,62.24,55.64,33.08,84.0,47.0,30.0,3645.18,2743.0,2773.63,209.0,26.57,30.42,32.24,145.29,146.9,144.66,1755.87,131.68,112.65,424.18,56.95,968.46,737.09,127.33,130.9,126.66,1742.0,689.0,929.0,3360.0,135.0,105.0,16.0,486.0,75.0,718.0,912.0,1607.0,2296.0,286.0,673.0,1818.0,1873.0,482.0,426.0,1906.0,422.0,103.0,53.58,50.01,28.09,63.0,49.0,23.0,3334.12,2431.0,2417.24,291.0,23.24,22.52,23.25,131.67,130.9,128.97
CGY,2014,Calgary Flames,5on5,82,0.47,0.44,0.46,243481.0,1725.82,143.66,112.99,412.23,56.17,954.17,714.83,139.76,143.67,139.8,1703.0,692.0,951.0,3346.0,152.0,106.0,25.0,448.0,56.0,723.0,910.0,1551.0,2243.0,217.0,518.0,1950.0,1687.0,689.0,737.0,1800.0,475.0,120.0,53.27,58.26,32.14,49.0,68.0,35.0,3338.03,2395.0,2389.55,419.0,23.29,22.94,24.41,142.48,142.59,140.78,2061.67,162.8,132.43,484.13,65.86,1128.36,865.42,158.49,163.78,159.47,1977.0,862.0,1344.0,4183.0,154.0,113.0,22.0,479.0,57.0,969.0,1067.0,1823.0,2685.0,279.0,638.0,2124.0,1446.0,573.0,683.0,2166.0,551.0,122.0,62.91,65.87,34.02,68.0,50.0,36.0,4208.15,2839.0,2858.14,367.0,27.31,25.23,26.97,163.14,164.03,161.62
MTL,2014,Montreal Canadiens,5on5,82,0.49,0.49,0.49,240996.0,1823.68,140.45,118.21,440.44,58.97,1011.24,763.68,136.23,141.27,137.01,1830.0,703.0,1014.0,3547.0,146.0,121.0,20.0,420.0,92.0,824.0,930.0,1684.0,2387.0,282.0,652.0,2062.0,1556.0,374.0,676.0,2000.0,410.0,123.0,56.69,51.08,32.68,69.0,50.0,27.0,3545.32,2533.0,2541.35,549.0,24.39,22.8,23.38,141.46,142.16,139.93,1902.91,148.06,122.74,454.33,61.74,1058.34,803.86,144.63,148.25,144.82,1916.0,734.0,1113.0,3763.0,122.0,111.0,23.0,474.0,88.0,880.0,975.0,1794.0,2528.0,266.0,625.0,1936.0,2087.0,351.0,654.0,2048.0,494.0,108.0,58.54,59.55,29.97,49.0,41.0,32.0,3764.69,2650.0,2646.61,500.0,25.38,23.3,24.69,148.68,148.72,146.81
LAK,2014,Los Angeles Kings,5on5,82,0.54,0.55,0.55,241982.0,2102.34,155.19,130.02,510.91,67.81,1157.62,897.47,150.93,156.65,152.34,2039.0,880.0,1000.0,3919.0,155.0,151.0,26.0,503.0,82.0,932.0,1096.0,1884.0,2764.0,254.0,579.0,1952.0,2392.0,320.0,606.0,2322.0,469.0,128.0,61.46,57.32,36.4,71.0,55.0,29.0,3959.54,2919.0,2946.36,407.0,26.75,31.11,31.43,150.51,152.05,150.27,1758.3,131.51,109.8,420.23,55.35,967.27,738.84,128.41,131.29,128.15,1703.0,720.0,738.0,3161.0,126.0,107.0,13.0,437.0,54.0,785.0,914.0,1577.0,2297.0,264.0,599.0,1859.0,2140.0,405.0,595.0,1915.0,410.0,98.0,54.43,49.82,27.27,50.0,55.0,21.0,3140.95,2423.0,2412.7,427.0,22.6,22.11,22.42,131.7,131.27,129.65
TBL,2014,Tampa Bay Lightning,5on5,82,0.55,0.53,0.53,234383.0,1923.27,167.18,131.89,441.57,62.07,1078.19,807.1,162.29,169.46,164.48,1969.0,719.0,919.0,3607.0,179.0,137.0,42.0,447.0,57.0,882.0,986.0,1790.0,2509.0,283.0,632.0,1750.0,1631.0,425.0,516.0,1973.0,601.0,114.0,63.75,71.02,32.41,56.0,84.0,39.0,3662.43,2688.0,2721.79,303.0,27.26,30.16,30.6,163.83,165.47,162.93,1700.51,138.37,114.54,393.42,53.95,953.07,716.64,134.17,138.53,134.29,1688.0,682.0,824.0,3194.0,138.0,117.0,28.0,385.0,36.0,782.0,912.0,1550.0,2232.0,309.0,683.0,1795.0,1679.0,434.0,503.0,1804.0,451.0,115.0,54.52,53.73,30.13,51.0,51.0,36.0,3163.59,2370.0,2356.44,297.0,23.6,23.3,24.04,137.94,137.89,135.75
COL,2014,Colorado Avalanche,5on5,82,0.43,0.43,0.44,240509.0,1683.09,132.95,110.77,390.5,54.14,917.91,720.73,129.55,132.87,129.49,1754.0,573.0,789.0,3116.0,153.0,110.0,25.0,455.0,45.0,679.0,885.0,1601.0,2174.0,260.0,617.0,1945.0,1817.0,542.0,449.0,1804.0,419.0,104.0,52.98,50.17,29.8,64.0,57.0,32.0,3107.01,2327.0,2318.21,278.0,22.81,23.77,24.24,131.53,131.44,129.91,2118.11,174.2,144.61,495.39,69.58,1195.43,889.79,168.25,175.13,169.14,2118.0,851.0,1135.0,4104.0,156.0,158.0,24.0,552.0,63.0,983.0,1057.0,1962.0,2813.0,265.0,623.0,1906.0,1540.0,595.0,375.0,2249.0,588.0,132.0,66.59,70.35,37.26,56.0,67.0,33.0,4125.16,2969.0,2989.51,204.0,29.8,32.65,34.8,169.21,169.91,166.82
NJD,2014,New Jersey Devils,5on5,82,0.47,0.47,0.47,241419.0,1592.44,126.83,102.92,375.92,52.3,897.15,670.88,123.66,127.63,124.4,1605.0,621.0,754.0,2980.0,116.0,89.0,20.0,408.0,56.0,664.0,893.0,1489.0,2110.0,277.0,629.0,1681.0,1527.0,374.0,486.0,1696.0,444.0,86.0,51.14,52.67,23.02,51.0,45.0,20.0,2986.35,2226.0,2229.1,255.0,21.11,17.68,19.73,128.21,128.74,127.12,1851.67,140.43,114.89,441.05,59.6,1016.1,780.93,137.31,140.72,137.58,1905.0,648.0,785.0,3338.0,125.0,97.0,19.0,512.0,66.0,729.0,1024.0,1780.0,2428.0,240.0,544.0,1885.0,1670.0,454.0,426.0,1975.0,489.0,89.0,56.42,58.69,25.31,53.0,50.0,22.0,3339.57,2553.0,2556.52,235.0,23.56,19.51,21.17,142.82,143.14,141.23
ARI,2014,Arizona Coyotes,5on5,82,0.45,0.49,0.48,241688.0,1888.32,133.78,120.66,456.7,61.77,1056.39,806.77,129.55,132.57,128.36,1860.0,777.0,987.0,3624.0,106.0,145.0,20.0,488.0,46.0,864.0,988.0,1754.0,2531.0,295.0,676.0,2038.0,2279.0,397.0,424.0,2145.0,386.0,106.0,57.33,46.81,29.63,53.0,33.0,20.0,3553.07,2637.0,2597.95,241.0,24.75,28.8,29.25,129.21,127.87,126.09,2062.31,160.71,134.74,488.03,66.64,1142.97,868.9,156.33,163.19,158.75,2046.0,816.0,963.0,3825.0,174.0,139.0,37.0,498.0,62.0,950.0,1039.0,1872.0,2688.0,255.0,590.0,1902.0,2280.0,444.0,499.0,2212.0,518.0,132.0,61.91,62.05,36.74,67.0,64.0,43.0,3914.96,2862.0,2919.18,267.0,27.81,29.68,31.01,157.52,159.69,157.35
PHI,2014,Philadelphia Flyers,5on5,82,0.48,0.49,0.49,242198.0,1829.05,143.82,116.7,438.6,58.63,1010.75,765.51,139.78,143.78,139.7,1807.0,727.0,982.0,3516.0,133.0,120.0,23.0,526.0,54.0,780.0,921.0,1674.0,2401.0,288.0,667.0,1940.0,2317.0,333.0,481.0,1955.0,466.0,113.0,56.97,55.5,31.34,49.0,52.0,32.0,3499.85,2534.0,2525.03,325.0,24.03,25.37,26.64,141.21,140.94,139.0,1930.25,156.49,123.85,464.72,62.29,1047.35,794.29,151.82,158.46,153.7,1915.0,734.0,965.0,3614.0,135.0,147.0,34.0,507.0,62.0,815.0,983.0,1780.0,2514.0,268.0,625.0,1880.0,2242.0,424.0,478.0,2007.0,517.0,125.0,56.67,63.81,36.02,38.0,63.0,34.0,3633.15,2649.0,2666.66,312.0,25.57,31.98,32.57,149.5,151.09,148.77
DET,2014,Detroit Red Wings,5on5,82,0.52,0.53,0.52,236166.0,1785.54,135.57,116.98,423.54,57.45,998.0,747.45,132.35,136.41,133.16,1798.0,681.0,880.0,3359.0,132.0,97.0,22.0,512.0,83.0,771.0,884.0,1666.0,2347.0,281.0,585.0,1928.0,1408.0,327.0,466.0,1930.0,446.0,103.0,54.96,53.57,27.04,47.0,56.0,29.0,3375.83,2479.0,2487.23,298.0,24.06,19.84,20.48,139.15,140.01,138.28,1641.04,124.7,105.13,389.38,52.82,915.5,700.48,121.58,124.98,121.87,1702.0,586.0,636.0,2924.0,126.0,88.0,26.0,408.0,61.0,686.0,919.0,1576.0,2162.0,296.0,625.0,1761.0,1754.0,366.0,447.0,1821.0,368.0,99.0,51.64,45.34,27.72,51.0,41.0,34.0,2919.36,2288.0,2288.9,305.0,21.58,19.33,20.85,125.43,125.88,124.1
