team,season,name,situation,gamesPlayed,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
FLA,2020,Florida Panthers,5on5,56,0.54,0.53,0.54,162795,1402.92,110.77,92.1,327.4,46.25,781.71,594.77,106.63,111.96,107.81,1487,466,545,2498,120,102,23,351,57,580,744,1367,1833,189,434,1248,1254,328,381,1525,343,85,44.96,41.33,24.47,52,43,25,2535.93,1953,1976.92,210,18.91,21.44,21.86,107.82,109.04,107.35,1207.99,95.3,78.4,291.95,40.58,670.81,506.96,92.17,94.67,91.58,1271,413,494,2178,94,107,17,319,49,506,609,1177,1590,216,484,1293,1261,255,366,1310,297,77,36.68,36.87,21.74,32,40,22,2149.66,1684,1666.99,211,16.2,20.22,20.53,90.96,90.25,89.19
VAN,2020,Vancouver Canucks,5on5,56,0.45,0.46,0.47,162088,1238.69,103.1,81.65,297.6,42.28,707.24,525.13,99.92,102.9,99.72,1295,462,560,2317,103,83,16,336,48,485,702,1192,1654,176,419,1264,1013,317,450,1334,337,86,38.21,40.14,24.75,37,43,23,2299.82,1757,1748.98,322,16.81,18.87,18.87,101.05,100.99,99.59,1439.84,127.15,99.06,330.62,47.52,811.14,600.51,123.27,128.8,124.86,1477,539,680,2696,131,96,20,365,59,615,750,1346,1885,170,394,1186,1096,265,432,1472,442,102,45.62,53.69,27.84,45,58,28,2740.44,2016,2039.66,307,20.5,20.81,21.46,126.17,127.49,125.36
CAR,2020,Carolina Hurricanes,5on5,56,0.54,0.54,0.54,165841,1433.56,118.8,92.95,346.21,47.77,791.62,591.62,114.54,120.15,115.92,1423,566,646,2635,105,123,12,338,47,680,696,1318,1884,171,357,1439,1215,244,443,1515,368,106,43.67,45.28,29.86,38,47,20,2688.31,1989,2021.48,229,19.2,24.24,24.54,113.46,115.13,113.34,1257.58,101.17,79.67,295.24,40.87,688.58,523.47,98.05,101.02,97.87,1252,477,522,2251,82,100,18,304,42,519,682,1170,1647,154,323,1220,1348,220,502,1328,323,78,39.74,40.01,21.43,27,42,13,2218.45,1729,1712.99,299,16.42,19.61,19.61,97.98,97.59,96.3
LAK,2020,Los Angeles Kings,5on5,56,0.45,0.48,0.48,163136,1242.11,91.15,79.94,305.71,40.46,696.33,518.41,88.39,91.05,88.26,1248,484,532,2264,95,99,18,290,44,561,643,1153,1637,156,347,1139,981,167,336,1396,255,81,38.22,31.09,21.84,35,38,22,2230.66,1732,1714.1,251,16.42,19.3,19.74,87.83,87.39,86.25,1336.2,112.2,89.46,318.79,43.08,743.5,552.96,108.02,114.18,109.92,1327,533,597,2457,119,127,18,305,37,523,749,1208,1741,163,364,1166,1185,216,242,1423,318,119,42.08,38.27,31.86,49,48,22,2516.31,1860,1900.32,165,18.45,25.82,26.73,103.92,105.85,104.33
BOS,2020,Boston Bruins,5on5,56,0.52,0.54,0.55,165941,1456.19,103.25,91.22,348.47,47.07,818.35,616.64,100.35,104.61,101.63,1484,541,553,2578,107,82,19,397,72,622,745,1377,1918,193,432,1307,1270,326,327,1620,332,73,43.54,39.78,19.93,41,45,21,2616.43,2025,2050.11,146,18.73,17.31,17.36,104.62,105.8,104.33,1191.17,94.85,77.79,281.82,38.34,662.51,495.7,92.33,94.48,92.01,1169,482,529,2180,93,72,17,301,53,471,661,1076,1558,165,382,1107,1320,401,452,1273,309,69,35.97,37.38,21.5,38,34,21,2159.78,1651,1638.98,216,16.03,17.15,17.22,93.65,93.35,92.28
MIN,2020,Minnesota Wild,5on5,56,0.52,0.46,0.47,164552,1227.56,106.63,83.04,285.23,38.42,669.93,504.75,102.47,107.66,103.43,1216,472,497,2185,126,115,24,300,35,465,647,1090,1562,174,394,1188,908,275,342,1251,328,109,36.43,39.67,30.54,45,52,29,2217.08,1688,1708.84,172,17.22,25.64,25.94,97.91,98.77,97.29,1349.93,97.69,86.65,328.56,43.42,765.23,563.46,95.05,97.21,94.62,1331,554,657,2542,108,93,15,369,47,550,718,1223,1777,174,391,1338,931,287,330,1521,289,75,42.54,34.7,20.45,47,45,16,2527.2,1885,1875.22,175,17.76,17.3,17.73,97.72,97.4,96.19
WPG,2020,Winnipeg Jets,5on5,56,0.46,0.48,0.48,166613,1225.31,103.82,82.95,291.88,40.72,701.5,517.13,100.41,104.35,100.97,1276,462,584,2322,109,86,16,320,32,533,658,1167,1629,151,328,1131,1201,283,461,1312,336,90,39.16,40.92,23.75,35,53,21,2333.57,1738,1744.42,385,17.1,16.73,16.73,104.19,104.7,102.87,1346.81,120.54,92.53,313.49,43.44,749.27,551.74,116.45,121.24,117.16,1333,538,622,2493,101,107,17,293,45,582,743,1232,1770,167,358,1176,1164,296,567,1349,410,112,41.28,49.03,30.23,34,46,21,2492.69,1871,1875.14,440,19.22,22.29,22.22,117.54,118.2,116.59
SJS,2020,San Jose Sharks,5on5,56,0.49,0.48,0.48,165036,1290.89,107.48,87.48,313.5,42.04,724.22,531.29,103.87,107.26,103.67,1304,502,578,2384,105,121,17,287,46,528,720,1199,1701,184,426,1182,1160,354,323,1374,330,102,39.17,40.65,27.64,44,39,22,2366.25,1806,1801.31,182,18.02,21.64,21.82,103.68,103.4,101.94,1384.52,109.97,91.89,335.11,44.92,779.21,577.88,106.94,111.46,108.44,1394,545,659,2598,134,103,22,321,35,611,735,1260,1805,165,375,1240,1038,321,330,1504,329,106,41.21,39.59,29.16,53,53,28,2643.44,1939,1963.08,159,18.9,21.99,22.32,106.55,108.03,106.57
CGY,2020,Calgary Flames,5on5,56,0.53,0.53,0.53,160728,1317.46,107.78,88.32,309.01,43.14,760.23,554.53,104.76,108.18,105.15,1311,552,603,2466,112,83,13,359,65,549,695,1199,1751,178,397,1158,1110,336,578,1422,353,88,40.66,42.33,24.77,47,42,23,2469.01,1863,1864.07,342,18.17,17.88,17.88,108.05,108.31,106.88,1207.02,94.09,78.2,290.74,39.01,672.68,504.28,91.82,94.38,92.09,1228,451,505,2184,104,69,20,334,42,503,627,1124,1575,176,397,1162,977,334,550,1292,317,70,35.83,38.44,19.82,38,45,21,2187.91,1679,1684.08,376,16.09,14.0,14.0,96.18,96.25,94.99
STL,2020,St. Louis Blues,5on5,56,0.46,0.48,0.48,168111,1180.7,87.78,76.05,285.23,38.52,664.4,495.02,85.94,88.82,86.93,1245,402,585,2232,102,80,15,246,29,544,646,1143,1545,171,392,1265,1171,296,364,1313,267,67,37.42,32.05,18.3,42,46,14,2249.59,1647,1657.39,238,15.59,15.53,15.54,87.83,88.78,87.85,1304.82,104.86,84.14,318.63,42.61,725.84,536.91,101.4,105.39,101.92,1300,513,626,2439,109,106,21,312,22,569,695,1191,1704,151,352,1143,1060,296,405,1402,323,88,39.3,39.71,25.85,49,43,17,2435.87,1813,1815.14,269,17.3,23.74,23.74,98.43,98.59,97.27
OTT,2020,Ottawa Senators,5on5,56,0.47,0.49,0.49,164727,1327.91,102.12,86.94,319.82,44.01,754.39,563.73,99.56,101.84,99.25,1312,559,600,2471,105,98,16,287,59,590,732,1207,1766,191,453,1170,1448,267,550,1447,355,69,41.62,42.03,18.47,35,54,16,2435.57,1871,1852.42,426,17.89,17.2,17.43,102.58,102.28,100.91,1388.23,113.1,93.76,328.55,44.96,794.34,587.3,109.17,114.06,110.13,1421,541,653,2615,132,91,20,371,47,625,696,1289,1830,186,453,1221,1205,254,535,1495,369,98,42.7,44.03,26.36,55,51,26,2666.46,1962,1989.81,329,19.33,19.85,20.12,112.3,113.21,111.32
EDM,2020,Edmonton Oilers,5on5,56,0.5,0.49,0.49,166040,1283.15,112.29,85.55,294.51,41.85,703.69,540.11,108.92,113.05,109.69,1296,482,606,2384,115,81,15,310,32,556,684,1181,1663,157,358,1163,1329,321,551,1292,386,100,39.62,46.29,26.38,46,52,17,2404.38,1778,1791.1,392,17.71,16.75,17.19,112.81,113.63,112.07,1335.93,114.26,88.63,314.91,44.44,754.61,556.16,110.94,114.59,111.3,1375,498,643,2516,117,102,15,312,50,562,730,1258,1756,171,381,1160,1330,345,559,1403,381,89,42.86,46.43,24.97,41,58,18,2497.03,1873,1864.94,399,18.29,20.18,20.18,112.37,112.83,111.15
NSH,2020,Nashville Predators,5on5,56,0.5,0.5,0.51,166657,1342.25,103.02,89.56,320.7,44.31,770.99,557.43,100.44,103.44,100.86,1345,541,527,2413,106,82,13,302,52,593,751,1239,1780,174,396,1272,1084,224,344,1482,336,68,42.81,41.7,18.5,44,42,20,2407.57,1886,1881.49,206,18.46,15.61,16.28,105.19,105.52,103.95,1316.26,104.09,87.88,308.63,41.87,739.54,550.98,100.19,104.84,100.98,1399,434,592,2425,90,93,14,364,37,554,695,1309,1743,177,392,1161,961,230,351,1429,332,72,41.65,41.53,20.9,39,34,17,2447.06,1833,1849.63,226,18.09,20.52,20.74,101.45,102.35,100.78
MTL,2020,Montreal Canadiens,5on5,56,0.53,0.55,0.54,168194,1407.0,114.28,95.53,336.79,45.13,789.01,578.25,111.47,114.74,111.92,1415,544,741,2700,106,80,16,343,39,646,745,1309,1853,169,383,1193,1464,245,601,1483,380,96,42.59,46.37,25.34,36,46,24,2708.37,1959,1962.43,502,19.83,15.61,15.88,118.24,118.47,116.81,1205.33,101.17,81.36,288.1,40.06,675.01,499.3,98.72,102.38,99.89,1193,492,567,2252,103,80,10,313,35,490,664,1090,1582,152,349,1223,1255,294,613,1272,321,92,37.43,38.51,25.23,37,43,23,2273.52,1685,1701.0,476,16.85,16.25,16.6,101.41,102.64,101.26
DAL,2020,Dallas Stars,5on5,56,0.54,0.53,0.52,171096,1312.14,100.66,84.43,319.04,44.0,745.94,552.93,97.92,100.86,98.13,1353,494,662,2509,101,96,22,274,51,587,738,1252,1746,154,346,1319,1304,222,409,1456,316,75,41.8,37.97,20.89,37,40,24,2508.56,1847,1844.83,222,17.38,18.81,18.81,99.23,99.31,97.93,1184.99,84.88,75.35,285.95,39.92,671.8,514.09,82.92,85.14,83.19,1164,508,572,2244,95,62,14,268,37,550,660,1069,1577,160,358,1202,1188,228,419,1356,264,52,38.96,31.75,14.17,42,38,15,2250.27,1672,1681.54,244,15.46,11.37,11.75,88.59,88.85,87.75
TOR,2020,Toronto Maple Leafs,5on5,56,0.56,0.51,0.52,167708,1377.79,133.75,98.73,305.52,43.17,757.99,545.83,129.5,135.88,131.6,1365,520,571,2456,133,93,20,341,40,587,691,1232,1752,149,324,1193,930,328,633,1276,499,110,42.44,60.27,31.03,44,58,31,2514.25,1885,1925.82,366,20.58,21.46,21.73,132.6,134.57,132.06,1254.17,106.84,86.13,288.72,40.88,717.01,525.42,104.16,105.49,102.88,1243,522,595,2360,95,59,10,308,37,569,697,1148,1670,149,330,1144,1468,309,568,1283,406,76,38.59,48.22,20.03,30,47,18,2306.91,1765,1734.6,408,17.82,11.12,11.12,113.54,112.32,110.5
ARI,2020,Arizona Coyotes,5on5,56,0.48,0.49,0.49,163336,1239.69,96.62,83.31,298.22,40.95,700.05,518.86,93.78,96.24,93.42,1208,530,580,2318,99,114,19,303,34,507,681,1109,1639,155,341,1171,1358,271,311,1366,286,86,38.54,35.03,23.05,48,34,17,2293.81,1738,1723.09,160,17.13,21.79,22.18,91.58,91.08,89.95,1305.17,103.95,87.87,311.54,42.66,738.49,548.49,100.65,105.49,102.14,1312,521,608,2441,115,107,16,330,37,549,696,1197,1718,176,387,1204,1066,201,328,1431,318,84,42.5,38.43,23.02,48,47,20,2479.77,1833,1858.58,155,18.14,19.7,19.7,102.4,103.87,102.18
DET,2020,Detroit Red Wings,5on5,56,0.45,0.45,0.45,167494,1172.09,89.57,74.46,273.42,36.78,637.65,495.11,86.35,89.92,86.66,1205,402,493,2100,87,79,16,241,34,492,674,1118,1520,163,352,1184,910,166,353,1272,268,67,35.81,34.36,19.39,34,38,15,2086.69,1607,1605.4,220,15.33,19.19,19.35,85.56,85.7,84.65,1400.22,108.0,90.83,333.0,45.12,780.58,581.47,104.46,109.46,105.89,1426,513,585,2524,113,86,14,307,42,629,762,1313,1826,145,324,1175,1040,236,318,1537,314,88,44.11,38.22,25.67,50,42,21,2568.45,1939,1961.94,164,18.68,19.79,20.18,106.5,107.97,106.53
NYI,2020,New York Islanders,5on5,56,0.54,0.49,0.49,171310,1274.7,106.18,88.8,299.68,41.88,720.85,525.62,103.35,107.29,104.46,1325,458,572,2355,113,79,16,301,56,501,733,1212,1670,125,272,1217,1371,231,390,1351,340,92,38.11,41.84,26.23,42,43,28,2402.31,1783,1809.4,195,18.27,17.4,17.4,107.06,108.22,106.87,1301.75,91.72,84.81,311.07,41.62,744.18,550.6,89.03,91.4,88.72,1307,517,668,2492,90,73,13,309,54,563,735,1217,1734,138,296,1125,1180,268,450,1482,285,57,40.11,34.7,16.91,40,35,15,2473.81,1824,1817.5,238,17.33,15.62,15.62,93.43,93.13,91.97
