team,season,name,situation,gamesPlayed,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
ARI,2018,Arizona Coyotes,5on5,82,0.49,0.49,0.49,240958,1961.62,156.74,129.31,467.38,64.69,1082.29,853.66,151.06,157.77,152.05,1969,786,959,3714,132,161,14,490,74,862,1036,1837,2623,225,467,1817,1870,478,571,2131,481,143,59.12,58.94,38.68,57,54,21,3720.41,2755,2757.24,348,26.75,33.11,32.88,150.54,151.36,148.89,2013.05,160.74,132.19,479.38,66.44,1118.55,876.76,156.21,160.64,156.16,2002,833,1064,3899,161,155,27,463,73,950,1033,1841,2674,254,536,1959,1919,416,744,2168,540,127,60.43,64.73,35.58,66,62,33,3894.36,2835,2835.83,428,27.33,31.36,31.52,156.49,156.52,154.38
WPG,2018,Winnipeg Jets,5on5,82,0.47,0.49,0.49,238261,1937.79,150.92,125.53,465.7,63.71,1098.38,853.91,146.66,152.62,148.32,1997,763,933,3693,169,134,30,467,62,915,1013,1828,2591,256,573,1907,1699,526,627,2159,486,115,61.54,58.02,31.36,72,64,33,3725.44,2760,2786.75,511,25.79,26.81,26.81,149.76,151.2,149.14,2063.4,167.33,134.68,491.57,67.52,1141.7,889.25,160.91,167.0,160.52,2116,777,952,3845,163,156,31,441,79,939,1115,1953,2730,268,587,1806,1532,471,751,2239,500,154,63.88,61.08,42.38,64,64,35,3823.0,2893,2876.79,593,27.77,34.64,34.97,160.06,159.55,156.55
CAR,2018,Carolina Hurricanes,5on5,82,0.55,0.55,0.55,240904,2313.05,196.24,150.58,561.41,77.21,1256.79,974.77,188.63,196.61,188.98,2233,984,1057,4274,162,226,27,538,77,1066,1148,2071,3055,245,513,1917,1912,731,755,2380,672,165,70.18,82.62,43.44,69,65,28,4296.1,3217,3236.64,367,31.17,40.25,41.17,186.24,186.61,183.18,1911.8,158.41,121.64,452.03,62.41,1027.86,832.72,154.43,158.43,154.47,1866,790,870,3526,148,140,18,413,63,864,1028,1718,2508,240,516,1955,1811,568,781,2008,523,125,60.5,64.16,33.75,48,73,27,3505.93,2656,2638.89,452,25.19,26.93,27.95,155.58,155.33,153.11
MIN,2018,Minnesota Wild,5on5,82,0.54,0.51,0.52,237780,2061.05,167.51,136.66,483.09,65.94,1130.24,864.69,161.67,167.27,161.5,2062,788,942,3792,143,169,27,483,48,933,1074,1919,2707,243,535,1860,1469,471,416,2182,519,149,62.0,63.56,41.95,56,50,37,3775.49,2850,2836.94,271,28.27,34.21,34.34,161.31,160.98,158.06,1883.2,140.49,122.41,450.74,61.01,1062.28,820.08,136.65,141.67,137.81,1859,798,1004,3661,158,119,20,450,71,815,1044,1701,2499,245,567,1940,1443,397,499,2089,469,99,57.3,55.96,27.22,71,54,33,3693.16,2657,2684.77,299,25.11,21.99,22.1,143.5,144.63,142.58
TOR,2018,Toronto Maple Leafs,5on5,82,0.51,0.52,0.5,244406,2259.08,187.13,149.91,537.73,73.35,1264.92,968.09,180.63,188.88,182.25,2177,1006,1211,4394,207,144,31,535,81,1064,1152,1970,2976,200,428,2142,1321,585,866,2406,636,141,72.3,76.51,38.32,91,78,38,4436.81,3183,3209.41,567,30.97,29.36,29.36,188.68,190.03,186.25,2261.51,183.36,147.61,540.18,73.29,1265.21,971.35,176.41,183.71,176.77,2249,932,918,4099,174,159,31,536,80,1018,1214,2075,3007,220,467,1896,1959,523,872,2435,608,138,71.13,71.81,40.41,68,66,40,4081.63,3181,3179.63,569,30.42,36.43,36.43,177.34,177.75,174.19
EDM,2018,Edmonton Oilers,5on5,82,0.47,0.48,0.48,244068,1849.74,155.26,122.57,434.85,60.34,1038.55,806.2,150.7,154.45,149.94,1908,721,918,3547,148,126,21,479,62,859,955,1760,2481,252,554,1861,2049,553,796,2016,483,130,60.99,58.53,35.75,55,58,35,3522.88,2629,2616.42,484,25.22,27.14,27.21,152.55,151.89,149.87,2045.69,172.29,134.47,485.32,67.23,1130.01,874.54,166.68,174.22,168.53,2101,775,973,3849,182,160,25,530,55,918,1031,1919,2694,223,487,1940,1769,585,769,2177,559,140,65.94,67.51,38.83,78,75,29,3888.91,2876,2902.49,444,27.71,31.87,31.87,167.28,169.12,166.28
NJD,2018,New Jersey Devils,5on5,82,0.49,0.47,0.48,233054,1892.6,152.47,117.37,451.68,61.55,1038.8,813.13,147.93,151.81,147.28,1936,699,753,3388,148,132,24,465,66,803,1021,1788,2487,260,569,1857,1782,505,600,2013,503,119,57.97,60.09,34.41,64,52,32,3355.86,2635,2616.47,363,24.12,29.1,29.1,147.48,146.62,144.22,2083.8,159.05,129.41,501.41,68.46,1160.03,890.78,154.64,160.62,156.19,2074,837,926,3837,187,118,26,532,97,956,1021,1887,2724,268,594,1947,1559,496,523,2296,512,103,67.22,62.84,28.98,83,72,32,3890.71,2911,2943.64,286,26.48,23.63,24.49,160.92,162.34,159.8
WSH,2018,Washington Capitals,5on5,82,0.47,0.49,0.49,239221,1965.5,157.31,126.25,462.17,63.89,1090.05,866.58,153.06,159.63,155.35,1955,815,943,3713,201,125,20,496,71,908,969,1754,2569,266,587,1656,1700,559,782,2136,517,117,63.92,61.92,31.47,91,80,30,3773.72,2770,2810.76,473,25.97,24.5,24.68,158.35,160.62,158.19,2055.58,174.28,139.44,486.09,67.82,1132.67,877.04,168.6,174.23,168.49,2031,851,974,3856,163,191,28,464,54,953,1057,1868,2719,247,545,1971,1585,625,628,2132,595,155,61.01,73.46,39.82,62,67,34,3817.82,2882,2858.27,416,28.86,34.06,33.99,168.82,168.37,165.46
LAK,2018,Los Angeles Kings,5on5,82,0.48,0.48,0.48,242360,1899.36,152.46,120.86,458.35,62.5,1043.85,819.71,148.37,151.05,147.0,1872,796,944,3612,141,160,25,422,57,808,1080,1731,2527,238,524,1877,1763,369,710,2041,499,128,56.09,61.08,35.3,51,58,32,3551.61,2668,2632.15,547,24.91,31.43,31.73,144.91,143.63,141.8,2077.86,165.8,134.39,493.31,67.44,1153.91,909.06,160.92,168.64,163.71,2058,879,970,3907,170,162,24,514,69,937,1085,1888,2767,224,492,1885,1451,435,644,2268,533,136,64.22,63.67,37.92,65,73,32,3985.66,2937,2991.59,447,27.7,31.94,31.94,160.72,163.46,161.05
ANA,2018,Anaheim Ducks,5on5,82,0.45,0.48,0.47,240731,1892.25,139.01,121.7,453.99,63.23,1061.53,830.54,135.46,138.26,134.72,1846,824,922,3592,137,118,18,448,62,832,1073,1709,2533,270,578,1843,1736,461,752,2122,451,97,60.21,53.35,25.44,60,54,23,3546.83,2670,2651.28,432,24.99,21.87,22.06,141.94,141.07,138.99,2112.99,169.73,140.0,504.63,70.79,1181.55,915.43,163.81,171.73,165.77,2069,915,973,3957,154,175,30,495,77,1019,1064,1915,2830,219,467,1756,1699,522,820,2306,546,132,67.89,66.17,35.67,58,65,31,4013.32,2984,3012.03,469,28.81,34.81,35.04,163.37,165.12,162.09
MTL,2018,Montreal Canadiens,5on5,82,0.53,0.54,0.53,240752,2241.44,175.97,144.57,542.67,73.99,1231.25,964.74,170.27,177.1,171.39,2304,832,1223,4359,190,177,24,558,68,993,1150,2114,2946,235,511,1888,2062,482,867,2412,581,143,66.38,70.97,38.61,73,80,37,4395.42,3136,3157.64,690,29.86,33.69,33.69,171.96,173.32,170.14,1961.27,154.36,126.18,471.24,63.94,1074.74,845.61,150.59,153.98,150.21,2017,720,957,3694,167,122,26,507,75,893,973,1850,2570,239,519,1994,1859,544,892,2094,513,130,59.14,61.01,34.2,64,65,38,3681.0,2737,2729.68,664,26.13,23.77,24.12,156.31,156.05,153.78
SJS,2018,San Jose Sharks,5on5,82,0.54,0.55,0.55,240062,2115.89,178.24,143.41,510.53,71.36,1204.81,913.72,171.06,180.32,173.09,2130,893,1118,4141,197,202,43,520,66,911,1127,1933,2826,249,563,1876,1471,605,711,2273,585,165,63.48,69.59,45.17,71,84,42,4191.76,3023,3060.21,401,29.55,41.96,42.23,165.5,167.45,164.92,1795.6,151.16,120.16,419.54,58.21,990.22,772.71,146.88,150.74,146.44,1792,720,888,3400,186,136,29,378,68,739,1005,1606,2326,252,546,1824,1716,626,663,1884,506,122,54.27,62.6,34.3,73,79,34,3380.91,2512,2499.99,384,24.86,27.49,27.55,148.47,147.8,146.07
COL,2018,Colorado Avalanche,5on5,82,0.5,0.5,0.5,230422,1928.4,154.7,129.13,452.72,63.29,1085.29,844.87,150.39,155.19,150.94,2050,680,967,3697,161,142,17,494,81,825,1027,1889,2569,263,593,1742,1544,454,499,2083,534,113,59.16,63.78,31.76,72,61,28,3701.7,2730,2734.8,301,26.59,27.49,27.82,153.47,154.08,152.12,1904.36,152.38,126.45,458.12,64.54,1063.0,827.51,146.82,152.2,146.64,1972,720,1011,3703,153,164,35,449,82,769,1075,1819,2539,287,629,1918,1696,535,485,2066,500,126,57.03,59.45,35.9,60,55,38,3699.35,2692,2689.53,320,26.07,32.71,33.23,145.21,144.63,142.63
CGY,2018,Calgary Flames,5on5,82,0.53,0.54,0.53,237752,2073.18,175.0,138.12,485.78,67.99,1144.85,892.33,169.5,175.53,170.0,2063,842,1045,3950,190,130,28,494,86,925,1080,1873,2715,246,538,1936,1155,708,1010,2161,610,134,61.96,75.49,37.54,67,89,34,3970.78,2905,2914.54,595,28.5,29.01,29.22,174.21,174.7,171.89,1830.79,153.93,120.36,432.26,59.77,1003.56,792.13,148.99,153.95,149.05,1822,740,824,3386,152,140,18,435,78,741,1016,1670,2410,274,584,1736,1541,660,920,1904,527,131,54.72,63.93,35.3,68,57,27,3371.21,2562,2556.81,596,24.83,27.44,27.27,151.5,151.53,149.24
CHI,2018,Chicago Blackhawks,5on5,82,0.45,0.49,0.48,246144,1997.45,156.75,132.62,468.35,64.38,1120.09,857.95,153.29,157.23,153.77,2135,667,1032,3834,185,110,25,533,67,823,1084,1950,2617,214,470,1834,1254,509,683,2184,505,113,65.38,60.3,31.06,83,64,38,3826.69,2802,2800.97,504,27.23,22.66,23.82,160.02,160.41,158.53,2154.94,188.04,149.18,497.36,69.58,1189.78,894.19,180.77,189.21,181.94,2272,718,951,3941,187,180,31,485,80,910,1148,2085,2803,219,475,1910,1677,623,660,2165,665,160,65.02,79.8,43.22,73,77,37,3968.93,2990,3008.04,455,30.96,37.42,37.42,181.45,182.53,179.0
PHI,2018,Philadelphia Flyers,5on5,82,0.49,0.48,0.49,237990,1962.57,162.11,125.3,466.17,64.28,1053.69,862.83,156.75,161.1,155.83,1978,762,953,3693,167,162,29,488,62,772,1089,1811,2573,245,528,2032,1631,403,682,2082,511,147,58.43,62.4,41.28,61,71,35,3638.6,2740,2710.29,449,25.92,35.77,35.77,151.94,150.88,148.73,2063.06,171.04,131.19,491.89,66.47,1114.2,880.41,165.66,173.53,168.0,2115,743,1074,3932,191,170,30,584,58,868,987,1924,2667,251,543,1743,1612,536,665,2198,489,171,63.78,59.23,48.02,81,68,42,4007.46,2858,2902.62,421,27.09,36.75,37.02,160.9,163.1,160.45
BUF,2018,Buffalo Sabres,5on5,82,0.48,0.5,0.5,244818,2051.92,159.12,131.85,477.49,65.09,1149.73,891.34,154.58,159.02,154.45,2132,780,841,3753,155,117,22,489,87,972,1092,1977,2757,224,483,1828,1444,433,631,2290,504,118,68.03,58.94,32.16,63,60,32,3727.34,2912,2895.96,340,27.07,23.78,23.99,159.86,159.66,156.77,2060.06,169.57,136.59,475.89,65.96,1160.93,890.67,165.01,170.85,166.26,2187,750,825,3762,187,112,29,530,103,882,1124,2000,2750,242,519,2004,1542,381,702,2231,593,113,67.58,71.02,30.96,80,73,34,3805.75,2937,2968.05,397,28.1,25.05,25.5,169.56,170.74,168.2
NSH,2018,Nashville Predators,5on5,82,0.51,0.52,0.52,234830,2090.23,164.84,136.71,499.12,67.56,1159.5,890.36,158.98,165.77,159.86,2133,815,952,3900,164,166,29,525,75,967,1051,1969,2784,256,566,1973,1402,526,680,2313,488,147,65.04,58.38,41.42,74,59,31,3903.2,2948,2955.05,392,28.19,33.81,34.11,156.9,157.1,153.96,1885.27,156.73,124.43,435.12,61.12,1037.62,821.11,152.34,156.69,152.26,1955,726,887,3568,141,131,21,499,63,772,1075,1814,2540,252,568,1821,1430,457,667,2038,514,129,60.0,61.27,35.46,55,60,26,3569.21,2681,2683.53,415,25.61,26.84,27.48,151.85,152.05,149.86
DET,2018,Detroit Red Wings,5on5,82,0.45,0.47,0.46,244565,1865.44,150.04,120.78,432.23,60.42,1023.38,819.22,145.88,149.74,145.58,1888,719,899,3506,149,111,22,434,81,841,991,1739,2458,247,538,2032,1620,384,847,2013,481,113,59.42,57.47,33.16,65,50,34,3481.76,2607,2592.24,488,24.92,24.28,24.4,150.48,149.94,147.49,2168.98,184.07,143.56,509.08,70.46,1190.52,924.39,178.5,185.83,180.27,2205,818,911,3934,180,155,25,529,82,983,1094,2025,2843,226,490,1981,1609,416,705,2235,627,161,65.62,75.28,43.16,75,77,28,3981.82,3023,3055.55,383,29.7,32.96,33.36,180.34,182.36,179.56
DAL,2018,Dallas Stars,5on5,82,0.51,0.48,0.48,243201,1909.17,157.14,125.37,457.13,62.93,1048.68,816.75,152.92,156.76,152.62,1981,687,967,3635,138,149,20,430,60,847,1044,1843,2530,243,518,2016,1712,483,875,2003,543,122,57.4,66.08,33.65,58,58,22,3624.02,2668,2661.97,500,25.88,28.73,28.74,154.27,153.92,151.72,2006.88,152.84,127.77,484.39,66.49,1118.93,879.83,148.13,153.76,149.01,2056,778,1051,3885,135,126,21,470,61,989,1053,1921,2699,218,476,1833,1563,455,751,2231,483,120,60.44,59.21,33.19,62,48,25,3893.22,2834,2838.02,464,26.27,24.68,24.72,154.13,154.76,151.91
OTT,2018,Ottawa Senators,5on5,82,0.46,0.45,0.45,244496,1941.73,158.83,126.54,465.23,63.47,1058.16,834.77,154.23,157.86,153.27,1954,753,892,3599,170,170,26,423,54,881,1009,1784,2537,243,540,1947,1679,533,832,2020,551,136,54.27,67.61,36.94,55,83,32,3548.74,2707,2677.78,582,26.2,31.55,31.59,153.44,152.28,149.96,2310.61,187.88,153.05,554.47,77.2,1297.51,981.9,181.95,190.05,184.05,2365,887,1169,4421,221,165,28,533,75,1034,1224,2144,3031,241,549,1929,1869,506,723,2492,594,166,70.68,71.48,45.72,85,88,48,4486.87,3252,3293.94,432,31.53,32.33,32.73,186.68,188.49,185.25
