team,season,name,situation,gamesPlayed,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
CBJ,2019,Columbus Blue Jackets,5on5,70,0.52,0.49,0.51,211173.0,1747.96,133.26,112.43,422.12,56.59,968.6,730.99,128.69,133.35,128.78,1839.0,585.0,703.0,3127.0,127.0,130.0,20.0,427.0,67.0,736.0,937.0,1712.0,2297.0,171.0,368.0,1509.0,1346.0,375.0,502.0,1920.0,401.0,103.0,55.69,48.61,28.96,56.0,48.0,23.0,3117.93,2424.0,2417.49,240.0,23.04,26.41,26.47,129.84,129.87,127.79,1646.1,125.5,106.08,395.21,54.72,943.84,707.71,121.93,126.37,122.77,1696.0,638.0,900.0,3234.0,122.0,102.0,14.0,432.0,52.0,705.0,921.0,1574.0,2212.0,184.0,391.0,1588.0,1435.0,353.0,516.0,1853.0,394.0,87.0,52.17,47.46,25.87,50.0,51.0,21.0,3250.01,2334.0,2345.0,252.0,21.68,22.79,23.73,123.4,124.34,122.49
WSH,2019,Washington Capitals,5on5,69,0.5,0.52,0.51,197861.0,1680.98,136.04,109.03,400.1,55.95,926.0,713.01,132.2,137.3,133.42,1672.0,670.0,780.0,3122.0,157.0,123.0,23.0,372.0,80.0,773.0,837.0,1515.0,2185.0,253.0,567.0,1493.0,1563.0,414.0,637.0,1771.0,460.0,111.0,50.76,55.49,29.79,62.0,64.0,31.0,3141.12,2342.0,2358.37,381.0,22.53,21.69,22.55,135.9,136.98,134.72,1593.02,134.28,105.76,379.6,52.18,880.84,659.41,129.57,134.61,129.9,1621.0,592.0,711.0,2924.0,143.0,121.0,13.0,418.0,50.0,673.0,808.0,1478.0,2070.0,226.0,506.0,1594.0,1235.0,486.0,518.0,1652.0,429.0,132.0,45.97,52.09,36.22,49.0,66.0,28.0,2925.26,2213.0,2215.96,333.0,21.87,25.01,25.57,130.51,130.78,128.75
WPG,2019,Winnipeg Jets,5on5,71,0.44,0.49,0.48,213982.0,1654.23,126.3,105.62,408.03,54.9,948.32,706.93,123.62,125.72,123.07,1711.0,655.0,788.0,3154.0,137.0,105.0,19.0,433.0,48.0,746.0,897.0,1574.0,2229.0,174.0,394.0,1563.0,1440.0,390.0,647.0,1885.0,392.0,89.0,53.76,48.1,24.44,61.0,52.0,24.0,3127.7,2366.0,2348.35,524.0,21.62,20.75,21.01,125.81,125.06,123.7,1855.39,163.48,126.76,439.81,60.96,1037.06,764.98,158.03,165.26,159.74,1874.0,734.0,736.0,3344.0,142.0,158.0,28.0,369.0,73.0,830.0,1036.0,1732.0,2466.0,215.0,477.0,1539.0,1327.0,394.0,649.0,1938.0,523.0,147.0,57.86,65.49,40.13,38.0,62.0,42.0,3369.06,2608.0,2628.7,479.0,26.22,30.96,31.42,157.23,158.8,156.4
NJD,2019,New Jersey Devils,5on5,69,0.47,0.46,0.47,199440.0,1576.05,130.18,100.69,367.1,50.4,870.33,661.29,126.32,130.91,126.99,1585.0,595.0,662.0,2842.0,124.0,86.0,16.0,396.0,61.0,627.0,886.0,1461.0,2056.0,211.0,465.0,1430.0,1248.0,382.0,556.0,1637.0,451.0,92.0,47.79,55.31,27.09,45.0,55.0,24.0,2839.62,2180.0,2185.52,344.0,20.72,19.45,20.34,130.57,131.13,129.27,1783.84,148.09,114.48,418.99,59.54,988.45,744.63,143.5,149.45,144.85,1792.0,685.0,855.0,3332.0,157.0,125.0,22.0,452.0,70.0,755.0,918.0,1635.0,2320.0,224.0,492.0,1606.0,1203.0,445.0,436.0,1865.0,489.0,123.0,55.78,58.79,33.52,71.0,53.0,33.0,3360.69,2477.0,2491.9,241.0,23.57,24.65,24.9,146.56,148.0,145.58
LAK,2019,Los Angeles Kings,5on5,70,0.52,0.53,0.53,210282.0,1876.64,143.09,117.73,466.49,62.55,1039.55,782.59,137.92,142.94,137.81,1845.0,767.0,834.0,3446.0,119.0,175.0,33.0,462.0,63.0,801.0,992.0,1726.0,2493.0,193.0,425.0,1587.0,1359.0,307.0,558.0,2052.0,427.0,133.0,52.47,51.83,38.79,42.0,42.0,35.0,3416.02,2612.0,2596.65,420.0,24.2,35.81,36.42,130.87,130.5,128.1,1678.14,134.25,107.94,401.03,54.85,938.94,703.2,130.73,135.16,131.6,1653.0,690.0,706.0,3049.0,142.0,138.0,23.0,407.0,59.0,733.0,864.0,1511.0,2201.0,187.0,409.0,1583.0,1425.0,349.0,535.0,1812.0,423.0,108.0,51.73,51.0,31.52,57.0,58.0,27.0,3074.53,2343.0,2355.94,363.0,22.18,28.55,28.52,127.7,128.25,126.27
OTT,2019,Ottawa Senators,5on5,71,0.49,0.48,0.49,209630.0,1752.91,144.41,116.87,424.48,58.69,962.31,719.3,139.76,143.3,138.68,1708.0,719.0,783.0,3210.0,129.0,179.0,31.0,424.0,59.0,715.0,921.0,1579.0,2298.0,222.0,510.0,1649.0,1859.0,374.0,612.0,1860.0,430.0,137.0,54.33,52.35,37.73,43.0,54.0,32.0,3152.2,2427.0,2397.15,444.0,24.12,33.77,33.89,134.57,133.53,131.68,1823.19,148.43,120.1,432.46,60.31,1031.2,775.49,143.33,150.92,145.77,1857.0,711.0,873.0,3441.0,156.0,145.0,25.0,415.0,61.0,846.0,945.0,1701.0,2412.0,213.0,487.0,1606.0,1409.0,404.0,584.0,1968.0,483.0,117.0,58.49,58.16,31.78,57.0,72.0,27.0,3513.5,2568.0,2612.88,348.0,24.73,29.0,29.24,143.92,146.36,143.85
PIT,2019,Pittsburgh Penguins,5on5,69,0.51,0.51,0.51,205736.0,1645.57,128.85,107.04,401.57,54.63,925.52,691.65,124.47,129.77,125.38,1735.0,578.0,716.0,3029.0,151.0,138.0,27.0,411.0,59.0,727.0,827.0,1584.0,2162.0,181.0,378.0,1540.0,1721.0,426.0,513.0,1808.0,392.0,113.0,51.45,46.14,31.26,55.0,61.0,35.0,3047.74,2313.0,2321.36,288.0,22.02,27.09,27.14,123.48,124.35,122.38,1558.0,121.95,99.91,379.4,50.98,865.48,660.93,118.33,122.24,118.63,1631.0,557.0,738.0,2926.0,139.0,97.0,19.0,391.0,40.0,717.0,804.0,1492.0,2049.0,204.0,424.0,1563.0,2055.0,341.0,501.0,1721.0,347.0,120.0,47.59,41.68,32.68,60.0,54.0,25.0,2921.41,2188.0,2190.94,264.0,20.58,21.01,21.8,120.08,120.13,118.49
FLA,2019,Florida Panthers,5on5,69,0.49,0.5,0.5,201994.0,1673.68,134.36,107.52,400.0,56.85,932.23,708.04,129.13,135.17,129.92,1756.0,583.0,743.0,3082.0,161.0,134.0,26.0,413.0,51.0,701.0,879.0,1595.0,2178.0,187.0,410.0,1541.0,1188.0,525.0,670.0,1818.0,413.0,108.0,53.2,50.3,30.87,72.0,60.0,29.0,3098.54,2339.0,2345.59,358.0,22.05,28.32,28.26,128.15,128.53,126.21,1660.8,142.34,109.7,393.14,56.9,927.12,701.8,137.69,143.24,138.51,1729.0,602.0,771.0,3102.0,157.0,161.0,25.0,415.0,53.0,674.0,871.0,1572.0,2174.0,210.0,462.0,1544.0,1214.0,456.0,594.0,1752.0,458.0,121.0,51.67,57.2,33.47,72.0,60.0,25.0,3111.42,2331.0,2343.99,347.0,22.65,30.6,30.62,134.38,134.93,132.56
BOS,2019,Boston Bruins,5on5,70,0.52,0.51,0.51,205246.0,1658.97,128.05,107.09,388.83,54.82,923.81,704.53,125.46,130.45,127.78,1693.0,616.0,716.0,3025.0,141.0,83.0,19.0,421.0,68.0,664.0,932.0,1552.0,2168.0,226.0,516.0,1532.0,1522.0,430.0,563.0,1795.0,429.0,85.0,51.56,52.31,24.18,49.0,62.0,30.0,3088.96,2309.0,2351.83,290.0,22.04,16.58,17.21,132.76,134.96,133.39,1600.68,118.26,101.86,385.97,52.35,901.3,677.32,115.47,116.89,114.17,1590.0,648.0,704.0,2942.0,107.0,92.0,15.0,378.0,52.0,700.0,909.0,1483.0,2131.0,239.0,525.0,1429.0,1622.0,531.0,675.0,1759.0,404.0,75.0,48.7,48.7,20.86,51.0,41.0,15.0,2888.16,2238.0,2207.39,345.0,20.89,18.08,17.86,121.22,120.05,118.76
SJS,2019,San Jose Sharks,5on5,70,0.49,0.51,0.5,204387.0,1595.59,135.58,109.75,383.64,53.69,911.83,667.65,130.95,135.12,130.54,1643.0,621.0,820.0,3084.0,124.0,153.0,23.0,397.0,52.0,704.0,834.0,1519.0,2140.0,220.0,479.0,1431.0,1505.0,492.0,517.0,1721.0,424.0,119.0,50.21,52.39,32.99,57.0,42.0,25.0,3069.69,2264.0,2252.43,331.0,22.58,29.41,29.68,128.36,127.9,125.66,1634.07,141.06,110.59,387.25,53.53,897.2,673.49,136.14,142.96,137.92,1644.0,621.0,758.0,3023.0,163.0,140.0,26.0,328.0,47.0,681.0,906.0,1481.0,2102.0,193.0,427.0,1491.0,1309.0,484.0,543.0,1679.0,456.0,130.0,49.8,56.12,35.15,65.0,65.0,33.0,3053.26,2265.0,2290.76,287.0,22.84,28.57,29.15,134.62,136.05,134.18
