team,season,name,situation,gamesPlayed,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
ARI,2011,Arizona Coyotes,5on5,82,0.49,0.5,0.49,243075.0,1996.98,153.52,130.14,462.8,64.75,1095.18,867.6,149.11,154.04,149.64,1970.0,804.0,931.0,3705.0,159.0,159.0,32.0,442.0,49.0,856.0,1109.0,1811.0,2615.0,267.0,605.0,1720.0,1882.0,386.0,422.0,2164.0,482.0,128.0,60.11,58.34,35.07,60.0,61.0,38.0,3714.73,2774.0,2781.59,228.0,26.79,31.72,32.45,147.85,148.35,146.37,2075.27,160.1,136.31,483.33,67.16,1145.65,889.43,155.95,160.35,156.2,2047.0,835.0,853.0,3735.0,141.0,144.0,22.0,449.0,60.0,977.0,1111.0,1906.0,2741.0,255.0,591.0,1757.0,1836.0,415.0,443.0,2227.0,534.0,121.0,62.92,64.21,32.98,56.0,53.0,32.0,3734.49,2882.0,2884.99,246.0,28.04,26.67,28.53,159.62,159.74,157.66
BUF,2011,Buffalo Sabres,5on5,82,0.47,0.49,0.48,242923.0,1819.68,137.42,120.2,423.94,58.21,1017.44,789.81,133.59,138.35,134.51,1862.0,685.0,896.0,3443.0,151.0,107.0,34.0,429.0,47.0,760.0,1054.0,1711.0,2396.0,292.0,698.0,1750.0,1382.0,418.0,549.0,2001.0,447.0,99.0,56.96,53.34,27.11,60.0,54.0,37.0,3458.89,2547.0,2554.78,312.0,24.65,23.12,24.05,138.01,138.74,137.11,1957.11,152.86,125.75,458.66,63.31,1093.47,860.94,149.05,152.41,148.66,1983.0,772.0,845.0,3600.0,149.0,109.0,23.0,473.0,56.0,845.0,1123.0,1834.0,2606.0,296.0,719.0,1813.0,1640.0,426.0,519.0,2141.0,501.0,113.0,62.69,60.04,30.14,55.0,65.0,29.0,3588.07,2755.0,2751.24,290.0,25.82,21.94,22.52,156.16,155.89,153.92
SJS,2011,San Jose Sharks,5on5,82,0.54,0.52,0.53,244533.0,2098.72,158.2,134.77,513.14,68.99,1164.93,885.97,152.71,158.52,152.98,2128.0,798.0,1007.0,3933.0,141.0,177.0,42.0,589.0,60.0,882.0,1077.0,1987.0,2785.0,243.0,586.0,1946.0,1466.0,518.0,666.0,2344.0,438.0,144.0,64.95,53.38,39.87,51.0,46.0,44.0,3945.72,2926.0,2930.21,337.0,27.66,36.57,37.13,148.72,148.95,146.7,1850.07,132.84,116.38,439.06,60.3,1033.63,811.78,129.45,133.54,130.13,1863.0,731.0,1066.0,3660.0,133.0,93.0,20.0,481.0,72.0,769.0,1046.0,1730.0,2461.0,301.0,741.0,1746.0,1824.0,452.0,657.0,2109.0,387.0,98.0,57.38,47.28,28.18,61.0,44.0,28.0,3664.14,2594.0,2602.4,340.0,23.79,20.95,22.63,134.0,134.54,132.78
NYR,2011,New York Rangers,5on5,82,0.51,0.48,0.49,238461.0,1763.93,143.13,115.15,412.61,56.09,969.96,741.06,138.64,144.15,139.65,1785.0,653.0,791.0,3229.0,149.0,109.0,29.0,400.0,61.0,779.0,940.0,1636.0,2289.0,325.0,868.0,1716.0,2205.0,414.0,418.0,1867.0,446.0,125.0,55.2,53.38,34.56,65.0,47.0,37.0,3250.0,2438.0,2452.48,280.0,23.68,23.88,25.51,141.3,141.93,139.51,1772.94,135.07,113.68,422.73,59.12,1004.39,762.02,131.2,134.81,130.96,1776.0,721.0,1037.0,3534.0,130.0,118.0,28.0,425.0,73.0,852.0,899.0,1646.0,2367.0,327.0,871.0,1707.0,1751.0,365.0,491.0,1972.0,430.0,95.0,54.34,53.31,27.43,57.0,46.0,27.0,3513.57,2497.0,2484.98,323.0,23.23,25.19,26.26,132.04,131.85,130.2
EDM,2011,Edmonton Oilers,5on5,82,0.47,0.47,0.48,236072.0,1756.59,140.16,114.03,414.18,57.07,968.71,743.85,136.51,140.04,136.44,1731.0,707.0,833.0,3271.0,138.0,103.0,24.0,373.0,50.0,772.0,1002.0,1593.0,2300.0,301.0,723.0,1624.0,1475.0,490.0,809.0,1883.0,449.0,106.0,56.8,54.51,28.85,52.0,57.0,29.0,3259.77,2438.0,2432.29,538.0,23.41,20.92,21.57,142.01,141.88,139.85,1919.78,161.27,125.46,454.05,62.32,1056.82,810.06,156.48,161.94,157.15,1938.0,732.0,977.0,3647.0,154.0,149.0,31.0,410.0,58.0,862.0,1037.0,1784.0,2516.0,274.0,678.0,1805.0,1426.0,518.0,726.0,2018.0,520.0,132.0,61.67,62.68,36.92,70.0,47.0,37.0,3663.33,2670.0,2677.71,460.0,25.86,32.28,33.28,153.86,154.37,152.17
WPG,2011,Winnipeg Jets,5on5,82,0.51,0.5,0.51,239138.0,2021.48,162.76,128.78,476.83,65.51,1094.83,863.28,157.66,162.9,157.82,1959.0,833.0,866.0,3658.0,156.0,130.0,29.0,465.0,85.0,848.0,1108.0,1803.0,2636.0,305.0,737.0,1761.0,1762.0,402.0,478.0,2149.0,500.0,143.0,62.96,61.16,38.65,55.0,58.0,43.0,3656.17,2792.0,2791.09,343.0,26.54,28.31,30.01,159.29,159.46,157.11,1923.61,156.07,124.04,449.7,62.28,1055.78,820.12,151.67,156.36,152.03,1897.0,771.0,942.0,3610.0,157.0,124.0,20.0,449.0,53.0,830.0,1055.0,1740.0,2511.0,280.0,674.0,1824.0,1683.0,369.0,595.0,2016.0,524.0,128.0,58.7,62.66,34.71,56.0,65.0,36.0,3608.94,2668.0,2669.84,407.0,25.51,26.02,26.41,155.18,155.56,153.38
TBL,2011,Tampa Bay Lightning,5on5,82,0.49,0.47,0.48,238758.0,1762.73,148.9,120.07,406.89,56.11,961.78,731.26,144.47,147.77,143.39,1747.0,678.0,852.0,3277.0,169.0,115.0,26.0,374.0,45.0,767.0,955.0,1578.0,2256.0,288.0,654.0,1765.0,1632.0,429.0,436.0,1753.0,564.0,108.0,49.32,69.96,29.62,49.0,78.0,42.0,3227.86,2425.0,2396.69,258.0,24.95,24.99,26.17,147.68,146.55,144.37,1913.8,157.48,127.66,442.78,61.77,1056.7,808.62,152.57,159.15,154.23,1900.0,755.0,1006.0,3661.0,182.0,134.0,40.0,443.0,55.0,825.0,1016.0,1718.0,2473.0,278.0,621.0,1881.0,1667.0,454.0,521.0,2005.0,521.0,129.0,60.11,62.72,34.64,59.0,77.0,46.0,3727.64,2655.0,2691.03,279.0,26.34,29.11,29.9,153.92,155.44,153.25
FLA,2011,Florida Panthers,5on5,82,0.48,0.5,0.5,244178.0,1849.44,136.42,117.55,435.62,59.99,1032.17,799.26,133.26,136.13,133.01,1873.0,708.0,851.0,3432.0,123.0,120.0,23.0,483.0,48.0,757.0,1050.0,1750.0,2458.0,253.0,614.0,1758.0,1693.0,491.0,402.0,2045.0,437.0,99.0,57.26,51.98,27.18,54.0,40.0,29.0,3415.37,2581.0,2571.68,241.0,24.03,24.88,25.58,134.87,134.72,133.28,1889.8,150.36,123.14,447.27,61.78,1046.16,801.3,145.41,151.0,146.04,1954.0,676.0,866.0,3496.0,142.0,163.0,32.0,421.0,63.0,839.0,1002.0,1812.0,2488.0,305.0,746.0,1703.0,2134.0,443.0,368.0,2052.0,450.0,128.0,60.4,54.76,35.19,61.0,49.0,32.0,3510.36,2630.0,2638.88,211.0,25.31,32.12,33.98,141.68,142.08,139.8
TOR,2011,Toronto Maple Leafs,5on5,82,0.48,0.49,0.48,243626.0,1876.41,160.11,121.98,439.05,61.24,1041.89,791.73,155.47,159.38,154.83,1831.0,785.0,1052.0,3668.0,155.0,105.0,29.0,404.0,59.0,822.0,1071.0,1676.0,2461.0,273.0,664.0,1799.0,2003.0,481.0,752.0,1956.0,538.0,122.0,60.84,65.26,34.01,57.0,62.0,36.0,3643.72,2616.0,2602.61,516.0,25.14,22.63,24.87,160.38,159.73,157.55,2061.78,173.19,136.33,475.58,65.61,1133.92,866.36,168.05,174.58,169.45,1993.0,858.0,982.0,3833.0,180.0,130.0,21.0,436.0,68.0,962.0,1076.0,1813.0,2671.0,288.0,689.0,1745.0,1999.0,553.0,671.0,2114.0,610.0,127.0,63.51,73.89,35.78,68.0,83.0,29.0,3859.87,2851.0,2869.45,409.0,28.12,28.77,30.55,170.76,172.4,169.76
LAK,2011,Los Angeles Kings,5on5,82,0.53,0.55,0.54,234276.0,1983.96,146.99,128.54,469.58,64.66,1123.07,853.15,143.18,147.94,144.09,1944.0,842.0,991.0,3777.0,118.0,129.0,19.0,431.0,54.0,1010.0,1044.0,1826.0,2668.0,310.0,730.0,1703.0,1994.0,366.0,560.0,2207.0,478.0,101.0,62.25,57.61,27.13,51.0,45.0,22.0,3807.28,2786.0,2807.55,341.0,26.37,23.86,24.69,148.68,149.53,147.16,1736.36,132.93,111.81,406.03,55.9,954.51,744.82,128.78,133.18,129.06,1657.0,749.0,715.0,3121.0,118.0,128.0,26.0,399.0,63.0,701.0,997.0,1539.0,2288.0,296.0,682.0,1588.0,1905.0,358.0,619.0,1899.0,403.0,104.0,55.62,48.21,29.1,51.0,39.0,28.0,3105.91,2406.0,2397.89,397.0,23.03,27.02,27.25,128.7,128.87,127.17
MIN,2011,Minnesota Wild,5on5,82,0.47,0.44,0.45,238685.0,1668.24,137.11,109.92,388.99,54.03,907.86,694.1,132.68,136.41,132.0,1655.0,637.0,802.0,3094.0,105.0,120.0,25.0,373.0,60.0,693.0,941.0,1550.0,2187.0,312.0,786.0,1848.0,1618.0,447.0,379.0,1725.0,457.0,110.0,50.84,55.57,30.7,39.0,41.0,25.0,3050.0,2292.0,2271.3,242.0,22.71,26.26,26.67,133.14,132.3,130.48,2027.24,153.7,132.08,477.64,65.46,1138.92,864.2,149.32,154.69,150.33,1979.0,853.0,1063.0,3895.0,146.0,141.0,31.0,520.0,61.0,936.0,1028.0,1833.0,2686.0,278.0,703.0,1691.0,1577.0,361.0,424.0,2250.0,468.0,114.0,64.79,56.39,32.52,41.0,68.0,37.0,3935.23,2832.0,2850.68,251.0,27.09,26.46,27.22,153.57,154.67,152.28
NJD,2011,New Jersey Devils,5on5,82,0.52,0.5,0.5,243245.0,1650.47,140.81,107.42,383.21,53.73,919.33,694.5,136.89,141.85,137.92,1720.0,579.0,718.0,3017.0,140.0,116.0,24.0,418.0,48.0,667.0,910.0,1580.0,2159.0,269.0,666.0,1577.0,1545.0,379.0,493.0,1709.0,488.0,102.0,53.07,58.56,29.18,46.0,63.0,31.0,3039.25,2299.0,2313.6,266.0,22.08,24.77,26.26,136.64,137.67,135.89,1644.06,128.61,102.95,384.6,54.39,894.15,703.29,125.46,128.7,125.53,1708.0,560.0,717.0,2985.0,146.0,93.0,22.0,364.0,58.0,609.0,998.0,1562.0,2122.0,279.0,675.0,1737.0,1675.0,373.0,429.0,1717.0,465.0,86.0,48.87,56.09,23.64,47.0,78.0,21.0,2963.53,2268.0,2257.19,264.0,21.13,20.2,22.33,127.4,127.17,125.77
STL,2011,St. Louis Blues,5on5,82,0.54,0.53,0.54,236199.0,1966.98,149.91,126.68,472.01,65.12,1094.28,831.01,145.85,151.5,147.43,1937.0,802.0,857.0,3596.0,137.0,148.0,29.0,448.0,63.0,850.0,1093.0,1800.0,2602.0,329.0,826.0,1721.0,1769.0,369.0,295.0,2148.0,470.0,121.0,59.9,57.56,32.44,59.0,45.0,33.0,3656.21,2739.0,2778.24,196.0,26.06,29.33,30.16,145.81,147.4,145.58,1682.61,126.08,106.53,397.2,54.1,918.93,717.16,122.99,124.96,121.91,1664.0,656.0,854.0,3174.0,102.0,92.0,15.0,387.0,45.0,723.0,971.0,1562.0,2218.0,323.0,789.0,1666.0,1558.0,356.0,409.0,1817.0,407.0,96.0,51.21,48.74,26.13,44.0,39.0,19.0,3121.36,2320.0,2286.85,278.0,21.92,20.64,21.71,126.28,125.11,123.62
DET,2011,Detroit Red Wings,5on5,82,0.55,0.55,0.55,237248.0,2003.8,158.25,130.81,460.43,63.83,1113.85,862.83,153.59,159.33,154.63,2046.0,744.0,876.0,3666.0,179.0,108.0,32.0,485.0,90.0,934.0,994.0,1867.0,2611.0,260.0,575.0,1717.0,1430.0,433.0,466.0,2150.0,536.0,104.0,63.02,63.45,31.79,73.0,71.0,35.0,3693.09,2790.0,2802.82,252.0,26.84,25.88,28.93,156.15,157.13,154.56,1664.44,130.52,109.15,384.73,53.2,912.84,708.56,127.7,130.44,127.62,1687.0,612.0,716.0,3015.0,124.0,80.0,27.0,380.0,74.0,684.0,957.0,1563.0,2175.0,282.0,640.0,1650.0,1743.0,474.0,474.0,1767.0,444.0,88.0,52.24,53.32,24.96,42.0,56.0,26.0,3001.14,2299.0,2295.25,301.0,22.46,18.47,19.53,133.45,133.22,131.48
CGY,2011,Calgary Flames,5on5,82,0.49,0.47,0.47,241307.0,1736.03,142.57,113.97,407.41,56.36,960.11,732.59,138.09,143.22,138.75,1757.0,656.0,872.0,3285.0,136.0,122.0,22.0,398.0,52.0,763.0,942.0,1621.0,2277.0,285.0,694.0,1674.0,1465.0,478.0,653.0,1858.0,429.0,126.0,55.66,52.2,34.71,58.0,52.0,26.0,3292.66,2413.0,2417.99,374.0,23.44,25.57,28.3,137.71,138.38,136.27,1963.35,147.88,126.03,468.7,64.19,1102.98,843.22,143.57,147.6,143.33,1969.0,784.0,891.0,3644.0,147.0,134.0,31.0,499.0,50.0,856.0,1067.0,1822.0,2606.0,286.0,697.0,1920.0,1398.0,487.0,623.0,2207.0,420.0,126.0,62.16,50.58,35.13,66.0,50.0,31.0,3624.94,2753.0,2748.91,401.0,25.85,29.34,31.02,142.71,142.49,140.39
