team,season,name,situation,gamesPlayed,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NSH,2015,Nashville Predators,5on5,82,0.53,0.52,0.54,238917.0,1970.41,139.19,126.58,468.73,62.81,1105.27,831.42,135.67,139.75,136.17,1943.0,791.0,937.0,3671.0,143.0,95.0,14.0,475.0,72.0,918.0,1031.0,1800.0,2591.0,283.0,659.0,1879.0,1768.0,392.0,508.0,2218.0,423.0,93.0,62.11,50.76,26.31,59.0,57.0,27.0,3675.04,2734.0,2735.88,323.0,25.92,17.93,18.53,146.57,146.67,144.63,1710.33,123.87,108.04,406.64,54.81,944.49,734.15,120.95,123.81,120.88,1749.0,623.0,954.0,3326.0,137.0,98.0,25.0,472.0,63.0,719.0,883.0,1612.0,2235.0,285.0,655.0,1898.0,1542.0,459.0,516.0,1893.0,387.0,92.0,50.55,47.34,25.99,49.0,51.0,37.0,3305.16,2372.0,2363.19,316.0,22.15,21.36,21.52,124.52,124.26,122.82
NYR,2015,New York Rangers,5on5,82,0.47,0.47,0.48,243489.0,1830.2,140.74,117.07,430.05,60.42,1026.04,783.68,137.4,142.23,138.85,1816.0,742.0,880.0,3438.0,164.0,110.0,24.0,444.0,69.0,759.0,1012.0,1652.0,2394.0,272.0,604.0,1803.0,2028.0,489.0,666.0,1994.0,452.0,112.0,56.37,53.7,30.69,68.0,64.0,32.0,3472.22,2558.0,2585.69,423.0,24.06,23.35,23.41,141.4,142.97,141.39,1997.3,157.21,128.88,474.54,64.8,1114.52,838.04,152.74,156.14,151.72,1967.0,811.0,1037.0,3815.0,129.0,138.0,20.0,451.0,68.0,947.0,1045.0,1838.0,2649.0,240.0,539.0,1855.0,1731.0,416.0,588.0,2128.0,529.0,121.0,60.43,63.24,33.54,38.0,61.0,30.0,3768.06,2778.0,2753.09,357.0,26.56,27.79,28.26,155.51,154.31,152.01
CHI,2015,Chicago Blackhawks,5on5,82,0.48,0.51,0.5,242431.0,1920.92,146.52,126.37,443.03,61.27,1078.83,810.97,142.52,148.14,144.13,1986.0,681.0,1016.0,3683.0,135.0,111.0,21.0,495.0,75.0,827.0,1024.0,1851.0,2532.0,223.0,492.0,1859.0,1294.0,391.0,537.0,2103.0,457.0,107.0,61.34,54.32,30.86,55.0,48.0,32.0,3715.26,2667.0,2697.62,403.0,26.01,24.85,26.42,146.11,147.6,145.59,1923.16,156.1,127.19,458.5,62.66,1056.73,790.87,150.21,155.69,149.82,1964.0,689.0,935.0,3588.0,141.0,151.0,32.0,397.0,66.0,825.0,1073.0,1823.0,2512.0,256.0,548.0,1908.0,2240.0,415.0,550.0,2023.0,481.0,149.0,56.2,57.82,42.08,58.0,44.0,39.0,3563.26,2653.0,2633.99,400.0,26.32,33.44,36.51,145.84,145.26,143.15
BUF,2015,Buffalo Sabres,5on5,82,0.47,0.47,0.47,243322.0,1797.21,132.96,115.34,429.63,57.74,1007.18,765.16,129.67,132.78,129.5,1844.0,664.0,819.0,3327.0,122.0,94.0,18.0,433.0,72.0,719.0,1068.0,1722.0,2386.0,233.0,538.0,1852.0,1817.0,360.0,409.0,1966.0,458.0,84.0,53.91,55.81,23.24,46.0,57.0,19.0,3301.04,2508.0,2489.28,239.0,23.7,18.71,18.99,137.67,137.14,135.43,1986.0,148.31,128.36,476.56,64.3,1127.72,842.76,143.78,149.54,144.95,1991.0,797.0,889.0,3677.0,150.0,104.0,26.0,542.0,72.0,813.0,1107.0,1841.0,2638.0,268.0,607.0,1946.0,1550.0,365.0,443.0,2200.0,479.0,109.0,61.42,56.59,30.31,50.0,67.0,33.0,3721.49,2788.0,2825.26,245.0,26.34,23.62,24.68,149.97,151.14,148.98
DET,2015,Detroit Red Wings,5on5,82,0.49,0.52,0.5,235937.0,1857.88,144.26,121.25,435.55,60.01,1034.14,774.78,140.72,144.92,141.36,1855.0,715.0,834.0,3404.0,130.0,116.0,18.0,495.0,70.0,736.0,1023.0,1725.0,2440.0,267.0,558.0,1784.0,1441.0,334.0,472.0,1986.0,489.0,95.0,57.3,59.8,27.17,56.0,53.0,21.0,3410.98,2570.0,2575.99,284.0,24.94,24.84,26.17,143.04,143.58,141.87,1838.77,147.37,119.2,434.3,58.83,1014.17,768.13,142.59,147.51,142.75,1873.0,669.0,635.0,3177.0,138.0,135.0,27.0,419.0,79.0,729.0,1042.0,1735.0,2404.0,283.0,607.0,1770.0,1546.0,353.0,433.0,1940.0,483.0,119.0,55.27,58.62,33.48,47.0,56.0,35.0,3178.33,2542.0,2545.29,274.0,24.58,27.62,28.85,143.09,143.21,141.05
PIT,2015,Pittsburgh Penguins,5on5,82,0.55,0.53,0.53,238714.0,2037.36,159.64,136.43,481.39,65.05,1137.39,851.11,155.15,160.62,156.15,2111.0,720.0,947.0,3778.0,159.0,151.0,21.0,518.0,78.0,906.0,1019.0,1952.0,2672.0,281.0,575.0,1994.0,1776.0,411.0,512.0,2184.0,532.0,115.0,64.76,64.34,30.55,72.0,66.0,21.0,3797.47,2831.0,2837.33,282.0,28.16,29.3,30.2,157.6,158.59,156.28,1805.36,130.43,115.27,438.19,58.45,1012.21,768.45,126.97,130.68,127.2,1863.0,660.0,870.0,3393.0,131.0,113.0,18.0,463.0,82.0,788.0,946.0,1732.0,2392.0,271.0,578.0,1939.0,2129.0,348.0,451.0,2053.0,373.0,97.0,59.32,45.04,26.08,55.0,48.0,28.0,3380.13,2523.0,2527.53,248.0,23.66,19.49,20.59,133.51,133.57,131.95
NJD,2015,New Jersey Devils,5on5,82,0.48,0.46,0.47,236642.0,1515.15,126.77,97.03,355.4,48.93,837.14,630.72,122.58,126.92,122.71,1507.0,589.0,629.0,2725.0,109.0,96.0,19.0,369.0,60.0,597.0,865.0,1398.0,1987.0,287.0,653.0,1601.0,1694.0,365.0,393.0,1576.0,411.0,109.0,46.0,49.09,31.7,37.0,40.0,32.0,2717.05,2096.0,2087.15,245.0,19.97,23.26,25.04,121.7,121.64,120.19,1715.89,135.08,108.62,401.66,55.66,947.44,722.54,131.44,135.71,132.09,1747.0,624.0,810.0,3181.0,132.0,100.0,18.0,471.0,62.0,733.0,873.0,1615.0,2239.0,274.0,631.0,1874.0,1706.0,404.0,395.0,1821.0,448.0,102.0,53.25,53.35,28.47,57.0,49.0,26.0,3191.03,2371.0,2383.59,225.0,22.3,21.27,22.7,134.67,135.31,133.35
MIN,2015,Minnesota Wild,5on5,82,0.51,0.48,0.49,238885.0,1823.24,142.86,118.39,436.54,58.3,1005.87,760.04,138.25,143.68,139.0,1819.0,703.0,833.0,3355.0,139.0,143.0,31.0,454.0,75.0,746.0,965.0,1680.0,2383.0,213.0,467.0,2008.0,1306.0,416.0,457.0,1940.0,454.0,128.0,54.38,53.7,34.77,46.0,52.0,41.0,3363.76,2522.0,2528.88,277.0,24.43,30.46,30.96,136.32,136.88,135.01,1895.23,139.72,122.66,453.16,61.41,1073.25,813.8,135.41,139.84,135.55,1844.0,820.0,991.0,3655.0,128.0,122.0,20.0,460.0,83.0,819.0,1052.0,1716.0,2536.0,268.0,575.0,1822.0,1498.0,357.0,417.0,2121.0,442.0,101.0,58.86,53.18,27.68,50.0,51.0,27.0,3645.73,2664.0,2665.93,246.0,25.13,23.76,24.85,140.01,140.17,138.24
PHI,2015,Philadelphia Flyers,5on5,82,0.49,0.51,0.5,235799.0,1893.1,148.38,119.77,456.81,61.95,1042.38,809.71,143.72,147.81,143.17,1882.0,757.0,1062.0,3701.0,133.0,136.0,25.0,527.0,63.0,812.0,968.0,1749.0,2506.0,303.0,727.0,1869.0,2032.0,371.0,540.0,2055.0,444.0,140.0,56.05,52.98,39.35,48.0,51.0,34.0,3669.81,2639.0,2627.32,374.0,24.68,30.29,30.34,142.72,142.28,140.38,1889.0,151.95,119.96,457.02,60.82,1018.3,790.95,147.72,153.68,149.4,1943.0,656.0,1014.0,3613.0,130.0,150.0,21.0,539.0,68.0,725.0,987.0,1813.0,2469.0,313.0,728.0,1816.0,1982.0,428.0,536.0,1982.0,491.0,126.0,57.28,60.6,34.06,40.0,58.0,32.0,3641.81,2599.0,2620.96,359.0,24.79,29.07,29.38,147.35,148.62,146.89
TOR,2015,Toronto Maple Leafs,5on5,82,0.5,0.51,0.5,237065.0,1985.98,163.58,128.67,480.56,65.77,1108.45,818.97,158.28,162.23,156.99,1889.0,877.0,1007.0,3773.0,120.0,129.0,28.0,508.0,72.0,889.0,1048.0,1769.0,2646.0,282.0,608.0,1952.0,1898.0,539.0,495.0,2089.0,538.0,139.0,60.94,64.87,37.77,38.0,42.0,40.0,3710.34,2766.0,2732.07,340.0,26.56,28.4,30.45,159.7,158.1,155.66,2004.61,164.02,129.17,478.48,65.47,1111.6,837.26,159.37,166.53,161.79,1982.0,804.0,789.0,3575.0,160.0,106.0,27.0,544.0,80.0,882.0,1014.0,1822.0,2626.0,283.0,600.0,1947.0,1937.0,527.0,577.0,2097.0,572.0,117.0,62.65,68.37,33.0,64.0,68.0,28.0,3639.93,2786.0,2827.4,374.0,26.66,22.92,24.85,165.84,168.43,165.75
NYI,2015,New York Islanders,5on5,82,0.49,0.5,0.5,246089.0,1906.57,149.66,122.53,447.5,63.01,1059.5,839.81,145.81,150.26,146.39,1901.0,781.0,998.0,3680.0,154.0,94.0,29.0,522.0,69.0,819.0,1024.0,1747.0,2528.0,252.0,567.0,1823.0,2146.0,515.0,693.0,2100.0,471.0,111.0,61.8,56.47,31.38,64.0,56.0,34.0,3696.07,2682.0,2690.33,421.0,25.18,20.34,21.73,153.11,153.44,151.48,1940.17,158.67,128.38,450.02,62.97,1074.93,822.03,153.96,158.72,154.02,1966.0,731.0,1055.0,3752.0,146.0,126.0,35.0,465.0,60.0,820.0,1080.0,1820.0,2551.0,254.0,571.0,1767.0,1876.0,522.0,592.0,2066.0,524.0,107.0,62.5,64.46,31.7,57.0,51.0,38.0,3740.54,2697.0,2698.6,344.0,26.44,27.05,28.18,156.93,156.99,155.0
EDM,2015,Edmonton Oilers,5on5,82,0.49,0.49,0.48,238807.0,1873.55,152.94,122.42,447.97,60.1,1026.0,777.62,148.56,152.12,147.73,1874.0,714.0,990.0,3578.0,134.0,120.0,22.0,462.0,53.0,794.0,1025.0,1740.0,2454.0,282.0,638.0,1852.0,1718.0,455.0,692.0,1985.0,471.0,132.0,57.4,58.12,37.41,45.0,54.0,35.0,3536.25,2588.0,2564.35,465.0,25.3,25.55,26.51,151.68,150.74,148.58,1979.34,157.86,128.08,473.67,63.79,1108.69,830.91,152.86,159.79,154.71,1984.0,779.0,975.0,3738.0,170.0,123.0,18.0,471.0,73.0,941.0,985.0,1814.0,2593.0,276.0,627.0,1952.0,1861.0,431.0,697.0,2137.0,505.0,121.0,64.11,60.33,33.42,71.0,66.0,33.0,3785.53,2763.0,2794.36,406.0,26.41,25.82,26.0,158.27,159.96,157.22
WPG,2015,Winnipeg Jets,5on5,82,0.51,0.51,0.51,235001.0,1877.87,152.76,123.93,444.12,60.3,1049.25,788.65,148.5,152.58,148.35,1894.0,725.0,929.0,3548.0,145.0,121.0,20.0,444.0,48.0,845.0,1016.0,1749.0,2474.0,314.0,723.0,1691.0,1887.0,439.0,611.0,1973.0,536.0,110.0,58.45,65.09,29.21,51.0,67.0,27.0,3538.03,2619.0,2619.8,466.0,25.54,23.24,23.57,154.72,154.67,152.53,1812.99,149.61,120.06,433.45,57.49,990.86,744.53,145.36,151.31,147.01,1809.0,687.0,861.0,3357.0,144.0,124.0,27.0,463.0,44.0,780.0,941.0,1665.0,2352.0,298.0,690.0,1920.0,1530.0,402.0,684.0,1896.0,463.0,137.0,55.83,57.69,36.08,45.0,61.0,38.0,3388.53,2496.0,2516.75,514.0,24.83,26.76,27.13,147.31,148.78,146.56
ANA,2015,Anaheim Ducks,5on5,82,0.53,0.52,0.53,236528.0,1969.62,142.23,124.37,469.69,63.63,1098.2,845.88,138.9,143.63,140.25,1914.0,830.0,899.0,3643.0,128.0,127.0,18.0,452.0,62.0,889.0,1086.0,1786.0,2616.0,333.0,787.0,1862.0,2052.0,336.0,663.0,2189.0,465.0,90.0,60.34,56.8,25.09,49.0,54.0,25.0,3677.9,2744.0,2768.58,357.0,25.55,24.0,25.19,142.59,143.79,141.81,1732.25,127.34,111.01,415.82,57.37,963.78,747.68,124.46,126.92,124.07,1723.0,700.0,891.0,3314.0,131.0,99.0,18.0,403.0,66.0,769.0,955.0,1592.0,2292.0,284.0,682.0,1758.0,1873.0,393.0,660.0,1928.0,404.0,91.0,53.4,49.21,24.73,54.0,52.0,25.0,3284.89,2423.0,2406.73,404.0,22.82,18.87,19.36,130.81,130.41,128.69
OTT,2015,Ottawa Senators,5on5,82,0.48,0.47,0.47,241958.0,1815.45,146.93,117.17,437.72,59.5,996.78,761.9,142.35,146.33,141.77,1809.0,711.0,949.0,3469.0,150.0,131.0,22.0,425.0,61.0,771.0,982.0,1659.0,2370.0,288.0,680.0,1952.0,2087.0,489.0,611.0,1937.0,463.0,120.0,55.65,57.94,33.34,60.0,56.0,34.0,3430.74,2520.0,2498.19,404.0,24.16,26.9,27.28,143.8,143.22,141.16,2062.04,161.58,135.48,489.74,66.23,1155.17,864.81,157.59,162.53,158.54,2102.0,771.0,967.0,3840.0,148.0,133.0,29.0,503.0,83.0,910.0,1096.0,1954.0,2725.0,277.0,667.0,1861.0,1804.0,474.0,648.0,2241.0,507.0,125.0,65.93,61.64,34.0,54.0,53.0,41.0,3871.71,2873.0,2900.24,440.0,27.96,27.07,28.26,161.27,162.24,160.31
