team,season,name,situation,gamesPlayed,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
WPG,2025,Winnipeg Jets,5on5,53,0.47,0.48,0.48,156732.0,1206.39,98.9,80.7,301.48,41.28,656.32,491.32,95.08,99.47,95.64,1070.0,600.0,634.0,2304.0,110.0,119.0,17.0,263.0,3.0,583.0,592.0,960.0,1560.0,167.0,375.0,1144.0,1140.0,184.0,671.0,1301.0,272.0,97.0,37.55,34.15,27.2,52.0,40.0,18.0,2320.69,1670.0,1681.79,336.0,16.82,24.23,24.52,91.19,91.76,90.34,1311.51,112.33,89.03,331.75,44.7,698.91,513.27,107.47,112.28,107.43,1182.0,608.0,683.0,2473.0,108.0,162.0,14.0,250.0,1.0,672.0,597.0,1074.0,1682.0,151.0,341.0,1076.0,917.0,202.0,679.0,1352.0,309.0,129.0,39.96,38.29,34.09,46.0,48.0,14.0,2461.32,1790.0,1782.59,314.0,18.53,30.03,30.07,100.79,100.78,98.65
MIN,2025,Minnesota Wild,5on5,55,0.5,0.47,0.48,165280.0,1336.8,110.93,90.41,327.91,44.81,722.5,538.44,106.37,111.99,107.36,1196.0,639.0,693.0,2528.0,105.0,147.0,9.0,237.0,1.0,697.0,648.0,1091.0,1730.0,142.0,318.0,1125.0,1103.0,216.0,713.0,1390.0,332.0,113.0,39.75,39.66,31.5,54.0,37.0,14.0,2571.02,1835.0,1860.29,337.0,18.81,27.45,27.46,102.28,103.14,100.94,1450.2,111.58,96.32,367.43,49.25,799.5,585.93,106.9,111.47,106.83,1298.0,712.0,817.0,2827.0,100.0,142.0,12.0,308.0,3.0,710.0,747.0,1198.0,1910.0,170.0,381.0,1353.0,973.0,203.0,743.0,1614.0,305.0,91.0,47.04,38.62,25.92,45.0,39.0,16.0,2814.91,2010.0,1999.63,364.0,20.01,26.28,26.28,105.31,105.3,103.04
CHI,2025,Chicago Blackhawks,5on5,55,0.44,0.47,0.46,164295.0,1249.53,100.61,80.87,319.95,42.03,667.68,489.87,96.72,100.67,96.77,1087.0,614.0,606.0,2307.0,101.0,150.0,12.0,249.0,6.0,572.0,623.0,986.0,1600.0,171.0,381.0,1116.0,902.0,234.0,782.0,1311.0,283.0,107.0,36.87,34.55,29.2,41.0,42.0,18.0,2293.59,1701.0,1694.11,410.0,16.79,26.85,27.01,90.4,90.34,88.69,1472.27,127.09,99.44,364.55,49.31,781.04,579.56,122.19,128.19,123.24,1308.0,693.0,639.0,2640.0,129.0,148.0,16.0,282.0,4.0,704.0,734.0,1179.0,1872.0,154.0,351.0,1222.0,1162.0,204.0,720.0,1492.0,393.0,116.0,44.07,49.24,33.79,61.0,52.0,16.0,2669.87,2001.0,2014.24,343.0,20.77,31.85,32.41,115.46,116.53,114.54
VGK,2025,Vegas Golden Knights,5on5,53,0.52,0.51,0.51,163721.0,1299.99,107.64,86.2,321.42,42.69,688.27,517.84,103.29,107.55,103.27,1178.0,587.0,739.0,2504.0,114.0,122.0,18.0,277.0,2.0,629.0,621.0,1064.0,1651.0,132.0,304.0,1184.0,1052.0,202.0,779.0,1327.0,343.0,95.0,37.89,43.0,26.75,42.0,51.0,21.0,2490.32,1765.0,1757.78,345.0,18.0,24.28,24.37,101.22,101.25,99.57,1239.22,98.35,81.47,316.36,43.44,675.36,494.02,94.69,99.29,95.62,1032.0,677.0,745.0,2454.0,117.0,139.0,18.0,220.0,2.0,640.0,591.0,915.0,1592.0,153.0,344.0,1168.0,1094.0,216.0,689.0,1344.0,272.0,93.0,39.22,33.46,25.67,60.0,40.0,17.0,2479.77,1709.0,1728.07,314.0,16.93,24.59,24.75,90.53,91.44,89.73
COL,2025,Colorado Avalanche,5on5,53,0.57,0.56,0.55,155965.0,1539.29,131.31,100.27,396.77,51.67,828.09,605.95,126.32,134.06,129.0,1424.0,691.0,875.0,2990.0,154.0,164.0,23.0,296.0,1.0,799.0,701.0,1270.0,1961.0,154.0,324.0,1251.0,829.0,201.0,711.0,1623.0,357.0,135.0,49.79,45.67,35.84,84.0,44.0,26.0,3080.95,2115.0,2166.17,325.0,20.95,33.28,33.28,118.92,121.45,118.92,1255.55,100.01,81.35,321.29,41.94,666.77,495.63,95.66,97.87,93.66,1092.0,615.0,650.0,2357.0,84.0,150.0,11.0,263.0,2.0,591.0,617.0,1008.0,1623.0,177.0,374.0,1223.0,1021.0,198.0,751.0,1314.0,298.0,95.0,35.59,37.95,26.47,40.0,32.0,12.0,2287.22,1707.0,1667.37,385.0,16.92,28.38,28.46,88.47,86.73,85.22
ANA,2025,Anaheim Ducks,5on5,54,0.51,0.52,0.52,159383.0,1453.68,117.32,94.54,371.9,50.11,781.81,579.46,112.58,116.71,112.05,1246.0,751.0,769.0,2766.0,111.0,167.0,14.0,290.0,3.0,703.0,723.0,1135.0,1886.0,179.0,406.0,1153.0,1080.0,214.0,735.0,1558.0,339.0,100.0,46.45,42.47,28.39,49.0,47.0,15.0,2740.16,1997.0,1983.27,333.0,19.69,30.7,30.76,106.17,105.8,103.95,1352.2,110.62,88.44,340.67,45.17,718.3,529.79,105.92,111.23,106.52,1194.0,639.0,726.0,2559.0,128.0,131.0,16.0,259.0,8.0,672.0,635.0,1066.0,1705.0,175.0,391.0,1248.0,960.0,200.0,789.0,1386.0,355.0,92.0,43.57,42.33,24.73,58.0,54.0,16.0,2590.84,1833.0,1849.71,400.0,18.49,24.01,24.1,105.01,105.6,103.27
WSH,2025,Washington Capitals,5on5,55,0.5,0.51,0.51,161128.0,1382.0,117.9,89.34,347.62,47.65,736.74,555.77,113.3,118.75,114.05,1218.0,677.0,739.0,2634.0,122.0,158.0,22.0,241.0,2.0,632.0,740.0,1096.0,1773.0,180.0,403.0,1106.0,984.0,196.0,737.0,1421.0,369.0,105.0,43.79,45.18,28.93,53.0,52.0,17.0,2645.52,1895.0,1904.61,351.0,18.6,30.2,30.2,106.3,106.91,104.81,1334.83,115.83,85.5,332.27,44.63,701.32,526.5,111.75,116.35,112.23,1174.0,633.0,748.0,2555.0,98.0,145.0,15.0,244.0,2.0,645.0,673.0,1076.0,1709.0,170.0,386.0,1138.0,971.0,215.0,737.0,1346.0,343.0,118.0,41.89,41.63,32.31,40.0,38.0,20.0,2557.96,1807.0,1808.63,370.0,17.82,26.66,27.14,106.45,106.94,105.31
PIT,2025,Pittsburgh Penguins,5on5,52,0.51,0.51,0.51,157125.0,1335.61,114.17,93.08,328.52,45.42,721.4,532.42,109.38,115.95,111.11,1178.0,657.0,704.0,2539.0,113.0,134.0,9.0,242.0,6.0,669.0,671.0,1065.0,1722.0,150.0,325.0,1082.0,820.0,215.0,736.0,1394.0,329.0,112.0,42.91,40.83,30.42,61.0,34.0,18.0,2587.11,1835.0,1868.16,336.0,19.45,26.13,26.47,107.14,108.9,106.37,1263.67,109.58,85.81,313.67,42.82,680.45,500.68,104.51,108.95,103.94,1113.0,620.0,709.0,2442.0,104.0,136.0,11.0,245.0,4.0,609.0,635.0,1009.0,1629.0,136.0,295.0,1098.0,1043.0,206.0,764.0,1300.0,323.0,110.0,39.32,39.7,30.55,58.0,38.0,8.0,2412.76,1733.0,1716.04,369.0,17.91,27.47,27.52,99.97,99.61,97.72
VAN,2025,Vancouver Canucks,5on5,54,0.46,0.48,0.48,157834.0,1274.88,103.96,84.07,322.91,43.19,686.16,508.71,99.77,102.28,98.19,1072.0,677.0,670.0,2419.0,87.0,158.0,13.0,232.0,0.0,619.0,653.0,985.0,1662.0,172.0,367.0,1090.0,1073.0,200.0,732.0,1368.0,273.0,108.0,39.95,35.26,28.75,36.0,34.0,17.0,2365.72,1749.0,1717.28,347.0,17.47,29.14,29.14,92.29,91.07,89.3,1414.22,121.02,94.65,351.67,46.67,752.65,550.34,115.64,122.74,117.36,1251.0,666.0,681.0,2598.0,117.0,154.0,17.0,257.0,0.0,708.0,681.0,1134.0,1800.0,174.0,374.0,1156.0,957.0,191.0,697.0,1439.0,366.0,112.0,44.43,46.2,30.38,51.0,49.0,17.0,2651.99,1917.0,1953.09,308.0,19.77,28.52,28.52,112.28,114.03,111.5
UTA,2025,Utah Mammoth,5on5,54,0.53,0.53,0.54,157753.0,1377.18,119.56,90.5,341.84,46.56,732.95,539.59,114.71,120.58,115.7,1213.0,658.0,750.0,2621.0,123.0,145.0,15.0,254.0,2.0,703.0,644.0,1090.0,1748.0,174.0,381.0,1186.0,963.0,187.0,771.0,1406.0,346.0,119.0,42.79,43.04,33.72,55.0,44.0,24.0,2641.0,1871.0,1883.98,361.0,18.85,30.64,30.64,107.77,108.88,106.81,1189.16,104.58,76.85,298.07,39.96,620.67,466.88,100.37,104.46,100.28,1043.0,564.0,672.0,2279.0,104.0,135.0,17.0,236.0,1.0,558.0,573.0,939.0,1503.0,169.0,368.0,1207.0,1112.0,213.0,730.0,1181.0,334.0,92.0,36.32,41.96,26.29,42.0,43.0,19.0,2274.18,1607.0,1605.71,353.0,16.04,25.7,25.95,94.66,94.45,92.62
MTL,2025,Montreal Canadiens,5on5,54,0.49,0.49,0.5,158780.0,1229.18,103.72,78.66,303.48,42.08,664.51,500.55,100.04,104.19,100.47,1081.0,612.0,671.0,2364.0,120.0,119.0,12.0,257.0,3.0,575.0,619.0,961.0,1573.0,200.0,446.0,1113.0,1136.0,200.0,636.0,1288.0,314.0,91.0,41.01,37.45,25.26,57.0,48.0,15.0,2372.28,1693.0,1697.3,310.0,16.3,22.39,22.39,97.63,98.0,96.39,1237.47,106.42,79.16,311.56,41.55,645.78,480.54,102.26,107.07,102.85,1080.0,585.0,760.0,2425.0,114.0,139.0,12.0,218.0,2.0,593.0,599.0,966.0,1551.0,180.0,412.0,1083.0,1088.0,207.0,706.0,1223.0,341.0,101.0,37.19,41.76,27.48,47.0,50.0,17.0,2428.54,1665.0,1667.89,326.0,16.46,24.91,25.11,97.77,98.33,96.34
BOS,2025,Boston Bruins,5on5,55,0.47,0.49,0.49,159291.0,1315.85,103.91,83.62,338.38,44.72,692.82,524.55,99.5,104.11,99.72,1156.0,632.0,722.0,2510.0,120.0,151.0,14.0,251.0,2.0,643.0,621.0,1036.0,1668.0,221.0,509.0,1271.0,1224.0,197.0,779.0,1399.0,296.0,93.0,40.67,37.25,26.0,64.0,41.0,15.0,2517.79,1788.0,1791.22,382.0,17.41,26.51,26.94,94.37,94.7,92.86,1363.7,117.17,91.01,356.07,47.63,718.59,526.54,111.86,117.57,112.29,1202.0,655.0,768.0,2625.0,102.0,171.0,9.0,304.0,3.0,646.0,631.0,1100.0,1755.0,193.0,451.0,1155.0,1157.0,220.0,734.0,1375.0,367.0,115.0,39.62,46.21,31.34,49.0,44.0,9.0,2627.1,1857.0,1861.3,328.0,19.02,32.33,32.33,103.86,104.36,102.33
FLA,2025,Florida Panthers,5on5,53,0.51,0.52,0.51,149926.0,1269.68,104.18,83.0,323.76,42.88,677.23,496.95,100.37,103.93,100.14,1111.0,617.0,672.0,2400.0,104.0,139.0,20.0,258.0,3.0,609.0,615.0,1007.0,1624.0,211.0,463.0,1076.0,1246.0,177.0,631.0,1333.0,299.0,96.0,40.43,37.28,26.45,47.0,37.0,20.0,2387.08,1728.0,1723.35,319.0,17.29,25.21,25.26,96.21,95.95,94.41,1208.41,100.0,78.39,308.56,41.16,640.94,480.95,96.07,100.94,96.94,1044.0,606.0,577.0,2227.0,111.0,137.0,18.0,222.0,4.0,566.0,610.0,933.0,1539.0,224.0,497.0,1185.0,1018.0,212.0,676.0,1256.0,296.0,98.0,35.85,37.28,26.87,48.0,48.0,15.0,2247.75,1650.0,1662.89,337.0,16.35,27.34,27.34,89.01,89.85,88.21
EDM,2025,Edmonton Oilers,5on5,55,0.51,0.5,0.51,166695.0,1387.23,121.75,92.97,338.4,46.15,732.31,551.41,116.66,122.83,117.69,1266.0,617.0,668.0,2551.0,114.0,143.0,15.0,282.0,3.0,631.0,710.0,1152.0,1769.0,158.0,350.0,1193.0,912.0,206.0,804.0,1397.0,360.0,126.0,42.79,44.58,34.38,53.0,40.0,21.0,2575.4,1883.0,1895.52,364.0,19.38,29.51,29.83,111.29,112.32,110.31,1335.91,115.98,89.73,327.07,45.12,719.77,532.34,111.66,115.99,111.77,1154.0,676.0,706.0,2536.0,125.0,137.0,26.0,249.0,2.0,635.0,682.0,1029.0,1705.0,153.0,334.0,1107.0,1034.0,231.0,776.0,1386.0,332.0,112.0,43.84,41.05,31.09,57.0,40.0,28.0,2533.42,1830.0,1832.58,353.0,18.66,28.22,28.22,106.42,106.78,105.24
CAR,2025,Carolina Hurricanes,5on5,53,0.57,0.6,0.59,157750.0,1568.85,131.74,99.59,410.01,52.8,828.82,607.04,125.96,132.29,126.45,1327.0,803.0,861.0,2991.0,117.0,164.0,14.0,350.0,2.0,770.0,727.0,1210.0,2013.0,157.0,327.0,1314.0,972.0,253.0,741.0,1652.0,336.0,142.0,51.31,41.91,38.51,50.0,49.0,18.0,3012.38,2130.0,2145.58,329.0,20.79,31.1,31.37,121.16,121.47,119.03,1114.84,98.03,74.83,273.73,37.58,585.82,440.01,94.43,98.08,94.48,995.0,515.0,500.0,2010.0,100.0,113.0,8.0,201.0,3.0,514.0,579.0,895.0,1410.0,165.0,343.0,1264.0,1211.0,192.0,783.0,1097.0,323.0,90.0,33.85,39.02,25.16,39.0,46.0,15.0,1999.83,1510.0,1504.79,412.0,15.67,21.63,21.94,91.76,92.08,90.65
