team,season,name,situation,gamesPlayed,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
BUF,2022,Buffalo Sabres,5on5,82,0.48,0.51,0.5,244002,2102.45,183.66,139.99,491.88,68.26,1141.28,850.93,177.05,184.01,177.48,2092,784,927,3803,197,187,18,485,61,901,1045,1895,2679,221,466,1692,1067,485,480,2124,600,152,69.18,73.33,41.14,81,79,37,3812.71,2876,2883.25,229,28.9,35.64,35.69,176.86,177.71,174.97,2068.27,195.34,139.1,491.32,68.6,1116.23,825.41,188.39,196.3,189.34,2111,725,766,3602,204,209,34,466,66,820,1072,1907,2632,274,567,2033,1718,519,521,1982,682,172,62.23,84.1,49.0,80,91,33,3615.74,2836,2846.85,273,28.92,43.15,42.9,181.35,182.48,179.49
MTL,2022,Montreal Canadiens,5on5,82,0.44,0.46,0.46,239768,1769.75,157.65,117.34,421.99,57.96,957.19,721.86,152.17,156.23,150.82,1771,663,927,3361,163,156,31,408,35,767,905,1608,2271,290,683,1668,1475,431,877,1782,494,158,51.81,61.53,44.32,61,69,33,3310.57,2434,2406.71,646,24.36,34.82,35.1,146.92,145.88,143.79,2116.29,203.85,146.56,506.81,70.31,1142.25,835.22,195.19,206.87,198.13,2097,808,1119,4024,200,221,32,454,51,944,1035,1897,2705,262,613,1770,1502,502,779,2046,625,234,62.48,79.14,62.23,63,90,47,4117.66,2905,2957.89,582,30.52,46.52,46.59,187.79,190.53,187.04
OTT,2022,Ottawa Senators,5on5,82,0.51,0.52,0.52,229896,2075.49,183.07,136.85,500.82,68.93,1116.42,836.9,176.45,182.82,176.21,2017,826,973,3816,152,188,14,421,67,972,1043,1865,2691,312,731,1862,2160,448,624,2046,639,158,59.81,79.35,43.92,45,75,32,3800.24,2843,2835.9,429,28.41,36.41,36.41,175.07,174.68,171.61,1918.15,174.36,128.83,456.25,62.68,1026.95,770.0,168.91,176.12,170.63,1900,720,969,3589,178,161,29,433,63,838,947,1722,2442,317,748,1748,1814,403,634,1891,553,176,58.69,67.57,48.09,73,63,42,3639.05,2620,2652.01,402,26.81,31.21,31.5,169.61,171.19,168.43
NYI,2022,New York Islanders,5on5,82,0.5,0.5,0.49,244949,2032.47,182.99,138.96,505.44,70.22,1119.2,819.18,174.83,183.27,175.15,2016,820,1076,3912,176,230,23,404,57,956,1013,1840,2660,238,522,1796,2042,455,645,2084,558,194,59.82,69.92,53.25,78,70,28,3917.43,2836,2841.24,346,28.85,44.23,44.24,167.6,167.74,164.27,2101.12,181.77,139.17,512.78,70.22,1140.76,852.3,173.81,182.38,174.39,2013,884,1057,3954,145,213,23,374,75,958,1132,1868,2752,240,527,1676,1637,426,758,2186,521,190,63.04,65.56,53.18,58,56,31,3961.41,2897,2902.55,408,28.81,44.33,44.42,166.17,166.28,162.97
TOR,2022,Toronto Maple Leafs,5on5,82,0.54,0.51,0.52,239933,2085.9,197.97,145.19,489.66,68.22,1139.29,815.67,190.28,200.9,193.14,2053,803,915,3771,184,180,28,455,73,893,1071,1869,2672,267,587,1844,1642,608,697,2002,658,196,60.91,82.81,54.23,74,70,40,3846.52,2856,2901.68,413,30.19,38.24,38.26,189.9,192.58,188.74,1914.2,167.83,128.85,461.66,63.47,1039.49,776.68,161.17,166.68,160.06,1859,779,969,3607,143,184,25,410,70,896,935,1716,2495,267,570,1552,2372,537,662,1918,557,163,54.22,68.4,45.21,65,50,28,3541.38,2638,2602.68,423,26.76,36.85,37.32,157.28,156.29,153.23
DAL,2022,Dallas Stars,5on5,82,0.52,0.52,0.51,242527,2007.97,174.54,132.56,496.99,68.22,1109.59,809.11,168.26,177.76,171.38,1985,806,1095,3886,175,187,26,359,69,925,1076,1810,2616,241,527,2018,1520,490,650,2060,567,164,60.87,68.81,44.86,75,67,33,3975.36,2791,2840.84,324,27.45,36.14,36.63,165.35,168.56,165.53,1946.45,158.23,124.96,471.62,64.06,1078.87,806.26,154.07,157.24,153.1,1910,794,929,3633,145,154,23,394,40,904,1067,1765,2559,259,593,1647,1812,497,617,2067,496,141,58.43,61.08,38.72,56,61,28,3587.46,2704,2681.62,307,25.73,30.73,30.73,153.23,152.1,150.18
SEA,2022,Seattle Kraken,5on5,82,0.52,0.53,0.53,243742,2072.16,176.4,137.99,498.42,69.45,1151.51,858.23,171.56,178.18,173.31,2022,870,955,3847,209,161,26,417,70,910,1125,1813,2683,261,593,1621,1642,657,488,2161,588,143,63.82,73.32,39.26,89,88,32,3891.58,2892,2923.43,254,28.48,29.93,30.27,174.62,176.4,173.78,1823.4,163.59,124.42,437.22,60.82,998.53,736.43,157.72,164.02,158.11,1727,794,927,3448,162,161,26,341,59,865,933,1565,2359,258,592,1923,1672,544,553,1808,562,151,52.68,70.51,40.39,50,72,40,3437.48,2521,2516.51,295,25.85,30.48,30.55,158.89,159.26,156.57
NYR,2022,New York Rangers,5on5,82,0.48,0.5,0.5,245657,1971.65,163.42,131.8,468.63,64.58,1089.65,807.92,158.46,165.71,160.65,1967,759,943,3669,180,154,17,330,46,1020,996,1787,2546,224,526,1668,1886,561,747,2043,553,130,61.81,66.48,35.14,70,80,30,3725.38,2726,2759.83,394,27.26,28.93,29.01,161.68,163.89,161.3,1978.13,174.2,131.72,478.77,65.26,1060.97,790.13,166.51,173.38,165.85,1940,762,997,3699,153,175,25,290,37,992,1056,1787,2549,255,598,1778,1644,514,676,1971,562,169,58.74,70.18,45.29,71,50,32,3669.0,2702,2690.8,355,27.34,35.2,35.59,165.96,165.36,162.43
SJS,2022,San Jose Sharks,5on5,82,0.5,0.49,0.48,243591,1963.58,188.23,137.81,469.17,65.6,1067.88,778.31,181.2,187.54,180.49,1915,792,1004,3711,169,195,36,435,56,815,1037,1746,2538,250,571,1948,1760,631,590,1931,572,204,61.04,71.74,55.45,64,64,41,3666.84,2707,2682.33,289,28.67,40.87,40.93,175.97,174.82,171.5,2083.17,191.27,143.75,490.26,69.42,1150.67,845.63,184.15,194.38,187.13,2060,831,1033,3924,220,196,32,532,67,884,993,1840,2671,227,521,1848,1605,635,577,2095,611,185,65.25,75.04,50.97,88,96,36,3992.1,2891,2936.61,308,29.77,40.54,40.59,180.45,183.35,179.99
CAR,2022,Carolina Hurricanes,5on5,82,0.6,0.6,0.6,241031,2382.16,206.15,162.39,612.21,82.0,1317.31,953.96,196.75,209.32,199.8,2244,1090,1117,4451,175,294,36,527,77,1209,1052,2069,3159,246,508,2029,1250,610,582,2508,613,213,71.51,74.81,59.82,79,60,36,4552.61,3334,3396.03,268,33.78,53.27,53.5,186.42,189.45,184.91,1634.34,136.64,109.12,388.47,53.04,886.6,669.14,132.66,135.28,131.38,1621,622,678,2921,139,135,8,329,48,708,884,1482,2104,229,477,1826,1694,471,656,1646,479,118,46.25,58.84,31.55,66,58,15,2869.35,2243,2211.85,396,22.64,25.83,26.0,133.27,132.15,130.28
MIN,2022,Minnesota Wild,5on5,82,0.5,0.49,0.5,241553,1964.08,162.6,128.26,466.93,64.06,1079.15,820.0,157.88,164.08,159.31,1872,849,957,3678,144,172,20,417,63,874,1051,1728,2577,308,719,1621,1665,448,441,2019,567,135,57.18,69.34,36.07,50,67,27,3713.46,2721,2746.57,232,26.49,30.9,31.11,157.99,159.38,156.91,1966.21,165.05,128.94,473.76,65.7,1085.15,804.39,158.81,163.99,157.86,1974,749,1037,3760,140,165,18,383,84,877,1074,1834,2583,281,671,1815,1517,382,487,2034,547,142,59.88,65.09,40.08,60,59,21,3733.63,2723,2710.72,287,26.61,33.22,33.87,157.79,157.11,154.1
CBJ,2022,Columbus Blue Jackets,5on5,82,0.43,0.45,0.45,245209,1913.03,164.08,127.09,456.35,63.33,1032.0,779.15,158.72,162.28,157.05,1865,757,969,3591,143,169,22,430,63,824,993,1722,2479,237,524,1813,1763,467,479,1947,536,139,59.48,65.08,39.52,59,61,23,3513.68,2622,2576.58,258,26.28,33.82,33.88,156.47,154.64,152.21,2369.65,213.18,161.02,566.29,77.83,1300.24,946.44,204.7,217.72,209.08,2334,931,1137,4402,231,237,41,569,80,1030,1118,2103,3034,229,506,1945,1357,475,477,2385,672,208,70.86,82.97,59.35,97,91,43,4548.56,3265,3352.29,233,33.35,50.32,50.32,196.21,200.4,196.54
PHI,2022,Philadelphia Flyers,5on5,82,0.48,0.47,0.49,244131,1959.73,165.5,131.53,474.43,65.09,1074.07,797.36,160.68,164.74,159.95,1946,762,895,3603,152,171,23,467,68,792,1058,1794,2556,273,663,1639,2095,414,512,2026,515,167,57.15,63.1,45.26,64,50,38,3563.58,2708,2685.82,368,27.19,33.09,33.18,159.52,158.56,156.43,2061.17,182.51,138.85,495.25,67.34,1129.9,837.15,175.87,184.52,177.76,2012,839,1146,3997,174,174,20,471,56,930,1046,1838,2677,270,650,1909,1735,451,602,2070,612,169,61.35,75.5,45.68,63,80,31,4056.86,2851,2886.9,392,28.76,34.84,35.18,176.1,178.05,174.9
ARI,2022,Arizona Coyotes,5on5,82,0.45,0.45,0.45,236623,1701.67,153.64,115.24,402.34,55.46,936.25,685.07,148.53,151.7,146.64,1661,687,802,3150,151,149,22,341,40,779,888,1510,2197,323,746,1617,1944,399,656,1709,493,146,52.5,60.24,40.91,59,57,35,3081.41,2348,2312.16,383,23.86,30.57,30.85,146.66,144.77,142.23,2097.46,188.62,142.38,503.07,68.63,1148.36,847.95,181.74,192.03,184.99,2090,809,932,3831,181,182,28,464,71,990,1011,1909,2718,267,632,1872,1709,447,559,2085,651,163,64.49,80.91,43.22,76,72,33,3927.48,2899,2955.09,270,29.59,35.09,35.15,183.06,186.24,182.67
LAK,2022,Los Angeles Kings,5on5,82,0.53,0.52,0.54,239763,2086.37,180.3,137.11,503.29,68.64,1149.28,845.4,172.96,180.94,173.59,2077,807,965,3849,169,174,27,489,65,976,1011,1908,2715,270,584,1830,1603,358,504,2118,594,172,61.72,71.75,46.83,61,74,34,3878.31,2884,2908.28,366,28.35,37.36,37.42,171.24,171.82,168.29,1798.13,158.72,120.87,424.92,58.63,985.08,730.78,151.79,158.74,151.86,1717,762,1023,3502,159,154,18,417,55,799,895,1558,2320,277,589,1589,2110,409,440,1800,537,142,53.17,66.64,38.9,74,60,25,3492.8,2479,2474.72,299,25.02,32.09,32.53,151.2,151.6,148.42
TBL,2022,Tampa Bay Lightning,5on5,82,0.51,0.51,0.51,238524,2037.5,189.8,142.28,480.5,68.09,1129.74,823.59,181.47,190.7,182.36,1991,843,970,3804,175,200,31,463,78,948,970,1816,2659,303,719,1783,1859,622,655,2008,655,171,62.05,80.2,47.54,56,76,43,3840.34,2834,2851.42,331,29.53,40.56,40.56,178.76,179.49,175.92,1948.7,180.05,133.79,464.91,64.89,1071.11,785.25,172.93,180.48,173.37,1992,708,890,3590,162,188,21,444,62,809,1035,1830,2538,313,754,1659,2065,692,472,1938,586,176,57.96,72.69,49.4,63,61,38,3585.87,2700,2702.54,236,27.73,38.92,38.66,169.12,169.73,166.84
DET,2022,Detroit Red Wings,5on5,82,0.47,0.46,0.47,239654,1724.81,144.34,112.68,424.16,57.26,955.48,708.08,138.28,143.99,138.05,1727,675,836,3238,146,160,16,381,43,755,917,1581,2256,257,526,1639,1648,379,489,1830,433,139,51.76,52.98,39.58,74,50,22,3205.52,2402,2385.62,284,23.26,35.24,35.44,132.16,132.0,129.92,1969.69,164.53,131.48,483.97,67.25,1101.01,805.77,158.08,165.5,159.05,1933,821,1044,3798,185,191,35,412,48,944,974,1748,2569,267,556,1724,1467,351,572,2109,493,152,62.57,60.2,41.76,90,63,32,3837.82,2754,2777.47,303,27.17,36.29,36.85,154.86,155.54,152.52
COL,2022,Colorado Avalanche,5on5,82,0.52,0.52,0.51,241522,2023.45,176.73,136.55,477.87,66.14,1144.99,835.72,171.3,180.39,174.84,2120,718,1104,3942,174,147,21,496,73,873,1075,1946,2664,265,585,1765,1482,532,449,2132,549,157,65.57,67.25,43.91,76,66,32,4030.7,2838,2891.88,220,28.15,33.49,33.65,171.23,174.47,171.63,1933.9,160.66,129.26,462.63,64.22,1072.87,796.37,154.34,159.33,153.11,1998,688,925,3611,145,179,20,517,52,815,978,1853,2541,266,585,1974,1748,499,422,2043,494,149,59.22,61.1,40.33,66,56,23,3555.39,2686,2652.72,232,26.77,35.47,35.5,151.92,150.63,147.84
VGK,2022,Vegas Golden Knights,5on5,82,0.52,0.48,0.49,252201,2042.48,186.71,139.4,489.33,67.74,1105.09,827.79,178.18,190.04,181.38,2059,758,1047,3864,187,187,34,432,67,870,1074,1872,2630,211,477,1938,1807,626,497,2033,600,184,59.37,75.11,52.23,68,76,43,3938.86,2817,2862.58,252,28.93,39.68,40.02,175.55,178.55,175.15,2111.02,170.69,138.89,517.17,70.12,1164.5,861.65,164.44,169.2,163.03,2054,869,1233,4156,160,187,26,493,78,947,1058,1894,2763,232,512,1787,2217,568,604,2253,517,153,63.96,63.12,43.62,63,67,30,4107.25,2923,2902.41,294,28.67,36.87,37.56,161.81,160.58,157.89
STL,2022,St. Louis Blues,5on5,82,0.45,0.46,0.46,246100,1848.86,155.86,123.4,436.25,59.17,1017.65,756.66,151.94,156.21,152.29,1875,674,808,3357,180,131,19,365,66,831,976,1695,2369,233,518,1673,1729,596,540,1889,532,128,57.41,64.55,33.9,79,69,32,3335.77,2549,2541.76,333,25.44,27.04,27.18,154.13,154.54,152.48,2147.0,191.95,145.37,516.78,71.33,1170.09,869.48,184.01,193.23,185.3,2103,862,1000,3965,188,213,36,439,56,963,1106,1915,2777,257,568,1810,1415,726,534,2160,633,172,65.84,77.75,48.36,67,84,37,4002.26,2965,2984.68,312,30.11,42.57,42.02,180.04,181.29,177.76
VAN,2022,Vancouver Canucks,5on5,82,0.46,0.48,0.48,243389,1801.93,156.24,124.38,430.54,60.11,1013.44,734.29,150.66,155.7,150.12,1848,671,862,3381,170,169,32,418,73,752,937,1678,2349,258,624,1700,1904,443,466,1880,495,144,55.86,59.81,40.57,62,72,36,3357.54,2519,2501.46,286,25.7,35.97,36.36,145.58,145.04,142.98,1998.15,180.11,136.59,479.95,66.92,1102.26,811.18,172.35,181.94,174.14,1989,788,941,3718,193,199,28,425,71,926,963,1796,2584,289,681,1811,1535,402,533,2043,547,187,61.61,67.66,50.84,86,62,45,3770.26,2777,2814.99,317,28.38,40.36,40.77,167.73,169.7,166.33
WPG,2022,Winnipeg Jets,5on5,82,0.52,0.52,0.51,238269,2010.62,179.9,135.75,479.47,67.23,1128.16,825.5,173.03,180.01,173.19,1924,892,966,3782,160,180,34,397,57,983,1039,1764,2656,269,611,1699,1646,517,589,2066,570,180,62.08,69.83,47.99,76,54,30,3789.91,2816,2822.04,431,28.1,36.44,36.54,171.46,171.89,168.66,1928.88,167.85,127.85,469.41,63.57,1057.41,783.91,161.31,168.06,161.59,1937,733,882,3552,148,171,23,389,47,887,1028,1789,2522,278,617,1684,1587,476,641,1973,550,147,58.21,69.15,40.48,55,60,33,3542.1,2670,2668.72,478,26.47,36.03,36.03,158.3,158.47,155.6
