team,season,name,situation,gamesPlayed,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NYR,2024,New York Rangers,5on5,82,0.48,0.49,0.49,243801.0,2047.41,171.35,129.66,519.84,68.44,1102.4,821.31,164.66,173.11,166.24,1831.0,982.0,1075.0,3888.0,180.0,204.0,28.0,391.0,7.0,856.0,1175.0,1651.0,2633.0,252.0,564.0,1893.0,1928.0,333.0,1080.0,2142.0,501.0,170.0,59.23,63.22,48.91,88.0,64.0,28.0,3915.61,2813.0,2835.19,538.0,26.93,41.56,41.58,156.7,158.18,155.42,2159.77,184.6,138.19,542.5,72.01,1151.74,855.95,177.5,184.99,177.92,1966.0,979.0,1123.0,4068.0,172.0,218.0,23.0,357.0,4.0,875.0,1319.0,1794.0,2773.0,232.0,517.0,1672.0,1515.0,341.0,1155.0,2195.0,552.0,198.0,61.91,68.21,54.48,74.0,74.0,24.0,4068.91,2945.0,2945.83,524.0,28.68,44.23,44.51,168.78,169.11,166.56
FLA,2024,Florida Panthers,5on5,82,0.55,0.56,0.55,241236.0,2201.18,180.27,139.73,575.01,75.17,1205.09,875.73,172.35,180.92,173.0,1986.0,1065.0,1212.0,4263.0,153.0,242.0,22.0,485.0,1.0,1088.0,1082.0,1833.0,2898.0,296.0,664.0,1857.0,2280.0,346.0,1046.0,2373.0,488.0,190.0,65.71,60.68,53.88,76.0,53.0,24.0,4300.03,3051.0,3069.32,461.0,28.9,48.27,48.85,160.32,161.1,157.99,1835.55,149.12,115.82,468.85,61.94,991.98,744.31,144.05,148.66,143.66,1653.0,879.0,883.0,3415.0,139.0,170.0,17.0,389.0,3.0,822.0,1009.0,1514.0,2393.0,277.0,621.0,1851.0,1697.0,310.0,984.0,1956.0,428.0,148.0,53.99,53.13,42.0,60.0,58.0,21.0,3409.32,2532.0,2524.9,500.0,24.02,35.17,35.17,137.97,137.72,135.51
TBL,2024,Tampa Bay Lightning,5on5,82,0.51,0.5,0.5,247078.0,2028.22,176.77,132.75,503.67,67.51,1096.3,810.99,169.93,179.38,172.42,1826.0,962.0,1111.0,3899.0,186.0,189.0,24.0,432.0,4.0,891.0,1086.0,1640.0,2602.0,230.0,529.0,1902.0,1366.0,316.0,1053.0,2081.0,533.0,174.0,61.48,66.97,48.32,85.0,76.0,25.0,3985.46,2788.0,2831.91,474.0,27.62,38.98,39.11,165.29,167.61,164.71,2013.1,167.59,128.05,514.43,68.04,1083.43,802.46,159.88,165.69,158.15,1881.0,883.0,1075.0,3839.0,144.0,196.0,12.0,440.0,7.0,811.0,1166.0,1737.0,2620.0,249.0,569.0,1901.0,1879.0,345.0,1071.0,2102.0,499.0,163.0,60.43,60.36,46.8,75.0,52.0,17.0,3766.34,2764.0,2731.23,519.0,26.58,39.96,40.0,154.17,152.75,150.19
BOS,2024,Boston Bruins,5on5,82,0.48,0.48,0.47,243937.0,1845.23,154.43,115.88,462.59,61.81,987.82,740.46,148.28,154.87,148.63,1655.0,868.0,1079.0,3602.0,153.0,171.0,16.0,360.0,5.0,750.0,1084.0,1502.0,2370.0,274.0,649.0,1871.0,2053.0,372.0,1179.0,1917.0,441.0,165.0,51.37,55.32,47.74,58.0,74.0,21.0,3583.87,2523.0,2520.47,598.0,24.02,36.89,37.17,141.28,141.51,139.41,2018.48,164.82,125.9,518.96,68.71,1104.54,816.06,159.03,166.61,160.7,1815.0,984.0,1146.0,3945.0,165.0,193.0,18.0,436.0,6.0,881.0,1118.0,1650.0,2634.0,275.0,641.0,1755.0,1703.0,380.0,1173.0,2165.0,482.0,152.0,60.32,61.12,43.38,86.0,59.0,20.0,3986.07,2799.0,2829.14,530.0,26.08,39.62,39.64,151.26,152.53,150.2
PIT,2024,Pittsburgh Penguins,5on5,82,0.49,0.51,0.5,248118.0,2080.68,177.73,136.8,531.12,71.23,1125.93,826.19,169.86,177.63,169.75,1852.0,1017.0,1195.0,4064.0,157.0,230.0,20.0,416.0,7.0,894.0,1165.0,1695.0,2712.0,223.0,477.0,1953.0,1582.0,385.0,1130.0,2172.0,508.0,189.0,60.6,64.17,52.95,70.0,62.0,25.0,4044.68,2869.0,2855.81,506.0,28.41,46.9,47.1,159.03,158.96,155.78,2095.57,183.56,135.94,528.8,71.21,1130.66,835.83,175.73,185.96,177.94,1932.0,954.0,1067.0,3953.0,195.0,226.0,23.0,416.0,5.0,875.0,1169.0,1737.0,2691.0,235.0,517.0,1742.0,1554.0,365.0,1110.0,2162.0,530.0,194.0,61.63,66.99,54.95,84.0,79.0,32.0,3999.35,2886.0,2919.31,543.0,28.25,46.2,46.29,165.52,167.58,164.62
EDM,2024,Edmonton Oilers,5on5,82,0.55,0.54,0.54,247104.0,2244.84,189.29,142.1,560.09,74.45,1196.61,909.46,181.89,190.3,182.83,2113.0,959.0,1191.0,4263.0,168.0,228.0,22.0,456.0,8.0,953.0,1259.0,1945.0,2904.0,221.0,490.0,1800.0,1166.0,390.0,1081.0,2329.0,567.0,176.0,68.08,70.93,50.28,75.0,70.0,23.0,4286.26,3072.0,3092.14,466.0,29.41,46.43,46.78,171.92,172.88,170.1,1889.64,157.89,116.42,480.49,63.66,1011.23,755.32,152.18,158.45,152.69,1768.0,817.0,1034.0,3619.0,171.0,187.0,31.0,375.0,4.0,774.0,1074.0,1597.0,2414.0,235.0,521.0,1743.0,1584.0,328.0,1123.0,1974.0,449.0,162.0,56.36,55.56,45.97,79.0,65.0,27.0,3614.48,2585.0,2587.44,545.0,24.09,40.29,40.32,141.66,141.64,139.45
COL,2024,Colorado Avalanche,5on5,82,0.53,0.54,0.54,244320.0,2117.01,170.91,132.32,546.32,71.62,1164.7,854.11,165.62,172.02,166.7,1926.0,1014.0,1302.0,4242.0,165.0,193.0,24.0,396.0,5.0,951.0,1230.0,1761.0,2775.0,208.0,453.0,1755.0,1468.0,362.0,1092.0,2275.0,509.0,156.0,65.13,62.65,43.14,81.0,57.0,27.0,4264.06,2940.0,2951.7,464.0,27.37,38.75,38.81,159.48,160.56,158.17,1831.64,151.44,115.98,471.0,61.46,983.06,728.08,145.95,151.5,146.01,1668.0,843.0,1085.0,3596.0,155.0,189.0,29.0,394.0,2.0,743.0,1028.0,1513.0,2356.0,236.0,503.0,1984.0,1556.0,326.0,1125.0,1900.0,467.0,144.0,50.59,59.39,41.45,66.0,56.0,33.0,3588.36,2511.0,2510.6,527.0,24.01,38.64,38.35,137.1,137.28,135.49
WSH,2024,Washington Capitals,5on5,82,0.52,0.51,0.51,244800.0,2036.11,184.2,128.16,516.91,69.35,1095.67,821.7,176.87,186.02,178.68,1786.0,1030.0,1127.0,3943.0,190.0,200.0,28.0,390.0,0.0,829.0,1207.0,1596.0,2626.0,261.0,588.0,1791.0,1454.0,307.0,1079.0,2086.0,536.0,194.0,60.61,68.46,55.13,84.0,64.0,42.0,3989.33,2816.0,2848.24,516.0,26.64,42.43,42.43,168.42,170.24,167.3,1955.11,170.84,122.73,490.01,66.37,1038.29,783.74,163.7,170.82,163.73,1720.0,952.0,1187.0,3859.0,160.0,191.0,19.0,366.0,5.0,841.0,1109.0,1560.0,2512.0,246.0,559.0,1752.0,1528.0,307.0,1053.0,1993.0,493.0,186.0,55.82,62.52,52.5,66.0,62.0,32.0,3839.07,2672.0,2664.75,512.0,25.44,40.74,40.62,155.66,155.79,153.23
VAN,2024,Vancouver Canucks,5on5,82,0.49,0.49,0.49,244749.0,1821.36,147.88,115.06,459.13,61.21,1003.65,749.06,141.53,148.53,142.16,1622.0,914.0,1099.0,3635.0,152.0,171.0,25.0,359.0,5.0,848.0,1001.0,1470.0,2384.0,273.0,621.0,1726.0,2065.0,317.0,962.0,1994.0,375.0,167.0,53.21,47.63,47.03,75.0,48.0,29.0,3649.01,2536.0,2547.36,479.0,23.72,37.38,37.26,134.35,134.91,132.52,1935.1,154.34,120.72,494.18,65.38,1060.66,792.72,148.37,155.03,149.04,1693.0,995.0,1083.0,3771.0,162.0,181.0,26.0,373.0,2.0,916.0,1054.0,1531.0,2526.0,266.0,615.0,1800.0,1590.0,300.0,1053.0,2103.0,433.0,152.0,55.32,55.5,43.52,88.0,49.0,25.0,3774.23,2688.0,2691.86,485.0,24.99,37.86,38.2,141.14,141.58,139.01
CAR,2024,Carolina Hurricanes,5on5,82,0.56,0.59,0.58,239758.0,2385.52,201.45,149.53,617.26,81.04,1283.16,946.54,193.89,203.09,195.48,2019.0,1260.0,1388.0,4667.0,176.0,263.0,22.0,444.0,8.0,1107.0,1281.0,1843.0,3103.0,234.0,498.0,2031.0,1327.0,386.0,1163.0,2453.0,632.0,194.0,68.88,78.94,53.63,75.0,74.0,27.0,4713.33,3279.0,3308.22,500.0,31.12,47.2,47.33,185.24,186.77,183.34,1760.52,161.18,114.96,432.49,59.29,928.85,692.24,154.33,161.16,154.31,1604.0,785.0,835.0,3224.0,167.0,189.0,22.0,310.0,8.0,684.0,1031.0,1437.0,2222.0,243.0,526.0,1769.0,1787.0,360.0,1199.0,1720.0,485.0,184.0,49.73,60.09,51.36,71.0,64.0,32.0,3211.92,2389.0,2387.03,601.0,23.94,41.35,41.35,143.76,143.89,141.44
WPG,2024,Winnipeg Jets,5on5,82,0.53,0.5,0.51,249415.0,2085.52,176.84,132.59,530.86,70.58,1128.21,847.9,169.62,179.84,172.49,1860.0,1027.0,1072.0,3959.0,170.0,222.0,28.0,448.0,5.0,889.0,1153.0,1690.0,2717.0,211.0,471.0,1773.0,1618.0,364.0,1031.0,2164.0,534.0,189.0,58.25,65.43,53.16,72.0,67.0,31.0,4036.29,2887.0,2936.7,498.0,27.58,44.74,44.8,159.61,162.33,159.19,2013.85,157.44,127.76,523.53,69.11,1109.51,819.68,151.74,156.45,150.74,1794.0,1013.0,1133.0,3940.0,119.0,192.0,20.0,434.0,5.0,973.0,1084.0,1675.0,2688.0,221.0,481.0,1809.0,1898.0,352.0,1096.0,2211.0,453.0,143.0,61.08,56.86,39.49,61.0,35.0,23.0,3875.98,2807.0,2776.32,530.0,26.43,36.89,36.89,146.99,145.89,143.46
NSH,2024,Nashville Predators,5on5,82,0.5,0.51,0.5,240809.0,1984.42,166.91,129.88,497.97,67.05,1082.48,793.71,161.1,166.25,160.47,1833.0,905.0,1152.0,3890.0,130.0,192.0,18.0,428.0,4.0,846.0,1138.0,1703.0,2608.0,257.0,629.0,1853.0,1825.0,336.0,1110.0,2065.0,518.0,155.0,58.76,64.93,43.23,54.0,56.0,20.0,3848.74,2738.0,2719.74,503.0,26.94,37.88,37.55,156.3,155.74,153.23,2004.58,169.15,129.81,501.65,66.98,1079.66,803.76,162.76,170.62,164.24,1876.0,875.0,1047.0,3798.0,190.0,196.0,16.0,372.0,1.0,820.0,1172.0,1686.0,2561.0,256.0,634.0,1784.0,1616.0,387.0,1141.0,2073.0,519.0,159.0,61.73,63.58,43.84,105.0,60.0,25.0,3840.93,2751.0,2777.93,547.0,26.99,36.79,37.46,158.69,160.25,157.42
STL,2024,St. Louis Blues,5on5,82,0.5,0.48,0.49,251379.0,1870.68,156.09,118.36,468.45,61.13,1014.63,749.41,151.57,157.45,152.86,1775.0,794.0,1100.0,3669.0,175.0,155.0,23.0,388.0,1.0,745.0,1105.0,1600.0,2394.0,235.0,544.0,1843.0,1915.0,328.0,1184.0,1963.0,446.0,160.0,56.16,55.94,43.98,85.0,60.0,30.0,3690.12,2569.0,2579.42,555.0,24.46,32.98,33.23,147.26,148.44,146.6,1955.26,158.88,123.16,496.98,66.03,1062.56,791.38,153.22,159.41,153.7,1790.0,909.0,1202.0,3901.0,147.0,189.0,16.0,442.0,2.0,837.0,1082.0,1643.0,2552.0,232.0,541.0,1770.0,1600.0,345.0,1111.0,2079.0,454.0,166.0,57.01,56.1,45.77,63.0,61.0,23.0,3889.04,2699.0,2707.15,528.0,25.59,36.52,36.53,147.94,148.47,146.08
ANA,2024,Anaheim Ducks,5on5,82,0.45,0.46,0.46,242858.0,1967.5,160.38,121.86,504.28,66.47,1057.91,800.17,153.64,159.16,152.51,1774.0,938.0,1063.0,3775.0,157.0,220.0,25.0,425.0,6.0,800.0,1104.0,1617.0,2555.0,278.0,590.0,1611.0,1774.0,298.0,1045.0,2114.0,435.0,163.0,60.31,53.84,46.24,73.0,59.0,25.0,3731.01,2712.0,2691.41,501.0,25.26,44.84,45.04,140.54,139.58,137.0,2309.94,195.44,148.78,579.29,77.75,1263.2,930.54,188.82,197.1,190.44,2065.0,1130.0,1251.0,4446.0,164.0,218.0,24.0,529.0,4.0,1009.0,1271.0,1901.0,3031.0,257.0,550.0,1983.0,1362.0,306.0,980.0,2427.0,577.0,191.0,71.53,72.53,51.37,62.0,69.0,33.0,4505.25,3195.0,3226.7,455.0,30.78,41.5,41.91,184.3,185.72,182.71
