team,season,name,situation,gamesPlayed,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
LAK,2012,Los Angeles Kings,5on5,48,0.55,0.56,0.56,139577.0,1176.06,90.02,75.68,279.61,37.78,660.28,496.64,87.54,90.96,88.45,1134.0,506.0,536.0,2176.0,86.0,73.0,16.0,291.0,35.0,557.0,598.0,1048.0,1554.0,163.0,387.0,1118.0,1321.0,176.0,335.0,1301.0,263.0,76.0,37.64,31.53,20.85,35.0,33.0,18.0,2196.61,1640.0,1654.62,238.0,15.56,15.96,16.18,89.41,90.18,88.89,941.96,74.3,61.7,222.42,30.34,523.32,395.92,72.36,74.17,72.23,929.0,379.0,381.0,1689.0,79.0,64.0,12.0,230.0,52.0,428.0,455.0,850.0,1229.0,177.0,424.0,1019.0,1317.0,215.0,345.0,1019.0,234.0,55.0,30.76,28.61,14.93,34.0,30.0,15.0,1678.65,1308.0,1302.05,234.0,12.72,12.69,12.69,74.33,74.02,72.91
OTT,2012,Ottawa Senators,5on5,48,0.53,0.54,0.53,137188.0,1224.63,89.31,77.63,300.09,39.42,682.43,514.12,86.9,89.82,87.4,1227.0,476.0,634.0,2337.0,74.0,87.0,17.0,280.0,34.0,572.0,656.0,1153.0,1629.0,190.0,455.0,1073.0,1152.0,251.0,318.0,1376.0,255.0,72.0,38.1,31.19,20.03,34.0,23.0,17.0,2345.29,1703.0,1706.19,208.0,15.94,17.75,17.82,87.44,88.13,86.75,1084.43,79.7,69.29,264.41,36.13,614.79,460.68,77.79,79.73,77.83,1126.0,399.0,492.0,2017.0,73.0,68.0,14.0,249.0,35.0,504.0,596.0,1053.0,1452.0,183.0,446.0,1052.0,1208.0,267.0,315.0,1212.0,252.0,61.0,33.75,29.95,15.99,32.0,20.0,21.0,2009.62,1525.0,1525.32,206.0,14.25,11.96,12.31,81.64,81.63,80.54
NSH,2012,Nashville Predators,5on5,48,0.51,0.47,0.47,142850.0,979.81,76.68,65.03,228.81,31.33,543.79,403.35,74.32,76.08,73.7,982.0,367.0,461.0,1810.0,75.0,67.0,16.0,207.0,34.0,421.0,545.0,907.0,1274.0,153.0,366.0,1072.0,926.0,260.0,311.0,1029.0,255.0,65.0,28.9,30.0,17.78,25.0,39.0,11.0,1780.63,1349.0,1329.8,201.0,13.37,14.7,15.23,74.83,74.0,72.98,1077.75,73.96,70.77,254.11,34.71,612.71,456.74,72.2,75.01,73.23,1064.0,439.0,564.0,2067.0,87.0,46.0,14.0,277.0,34.0,477.0,582.0,977.0,1416.0,158.0,376.0,1083.0,885.0,268.0,336.0,1230.0,233.0,40.0,35.43,27.54,10.99,34.0,36.0,17.0,2098.51,1503.0,1523.06,226.0,14.49,8.99,9.1,79.35,80.37,79.31
STL,2012,St. Louis Blues,5on5,48,0.51,0.52,0.53,138552.0,1040.91,75.04,66.99,251.77,34.05,596.74,442.4,73.52,75.94,74.39,1050.0,417.0,500.0,1967.0,83.0,67.0,15.0,261.0,37.0,428.0,591.0,967.0,1384.0,176.0,420.0,1109.0,1027.0,243.0,175.0,1201.0,213.0,53.0,33.9,25.68,15.47,39.0,27.0,17.0,1983.21,1467.0,1476.92,113.0,13.72,13.99,14.02,74.74,75.52,74.77,935.02,73.1,61.05,222.57,30.33,509.56,392.4,71.18,73.6,71.65,911.0,378.0,524.0,1813.0,78.0,60.0,22.0,234.0,38.0,365.0,514.0,833.0,1211.0,176.0,413.0,1037.0,892.0,227.0,237.0,1003.0,218.0,68.0,28.46,25.98,18.65,27.0,20.0,31.0,1811.14,1289.0,1291.64,144.0,12.62,14.99,15.2,70.52,70.63,69.93
TOR,2012,Toronto Maple Leafs,5on5,48,0.44,0.44,0.44,139476.0,1004.55,81.9,64.88,236.29,32.82,557.03,424.07,79.45,83.03,80.56,976.0,421.0,531.0,1928.0,104.0,51.0,18.0,215.0,32.0,451.0,544.0,872.0,1293.0,195.0,522.0,1129.0,1473.0,256.0,446.0,1056.0,281.0,60.0,32.22,33.55,16.13,34.0,41.0,29.0,1954.19,1397.0,1417.19,315.0,13.36,11.62,12.85,82.41,83.34,82.29,1283.41,103.91,83.14,308.76,42.75,709.8,531.64,100.14,103.62,99.91,1250.0,531.0,665.0,2446.0,96.0,90.0,16.0,302.0,51.0,648.0,594.0,1154.0,1685.0,198.0,525.0,1124.0,1223.0,261.0,363.0,1345.0,359.0,77.0,39.0,43.59,21.32,30.0,51.0,15.0,2416.35,1781.0,1765.25,229.0,17.16,19.52,21.17,99.89,100.03,98.35
WSH,2012,Washington Capitals,5on5,48,0.49,0.49,0.49,139891.0,1060.49,87.04,70.27,247.16,33.75,588.01,451.77,84.71,87.56,85.2,1057.0,421.0,564.0,2042.0,91.0,62.0,8.0,261.0,35.0,476.0,553.0,966.0,1387.0,178.0,406.0,1109.0,996.0,241.0,336.0,1113.0,299.0,66.0,32.92,36.19,17.93,49.0,28.0,14.0,2059.64,1478.0,1487.01,233.0,14.5,12.59,13.06,88.48,88.77,87.53,1126.29,89.01,74.2,267.16,36.37,629.85,468.41,86.54,89.68,87.18,1183.0,382.0,589.0,2154.0,86.0,77.0,13.0,331.0,36.0,477.0,558.0,1097.0,1479.0,173.0,405.0,1098.0,1141.0,247.0,298.0,1197.0,292.0,76.0,33.95,34.81,20.24,39.0,27.0,20.0,2153.37,1565.0,1570.07,220.0,15.27,17.93,18.26,86.03,86.58,85.47
CBJ,2012,Columbus Blue Jackets,5on5,48,0.46,0.47,0.46,142204.0,929.09,66.48,60.91,216.99,29.5,518.9,395.23,64.83,67.08,65.42,954.0,334.0,522.0,1810.0,83.0,50.0,12.0,151.0,54.0,443.0,507.0,871.0,1205.0,185.0,480.0,1095.0,1088.0,221.0,171.0,1041.0,198.0,49.0,29.37,23.57,13.53,35.0,26.0,22.0,1818.15,1288.0,1291.78,107.0,12.53,10.99,10.99,68.01,68.52,67.62,1094.74,79.38,71.75,257.74,36.22,622.71,464.21,77.08,79.08,76.78,1132.0,400.0,501.0,2033.0,80.0,75.0,13.0,173.0,57.0,565.0,582.0,1052.0,1452.0,190.0,492.0,1009.0,920.0,237.0,221.0,1226.0,249.0,57.0,33.44,29.89,16.06,35.0,30.0,15.0,2030.93,1532.0,1534.43,124.0,14.72,15.62,15.64,78.46,78.26,77.25
ARI,2012,Arizona Coyotes,5on5,48,0.49,0.51,0.51,139514.0,1185.36,89.71,78.07,273.09,37.85,657.75,510.54,87.14,89.94,87.39,1160.0,487.0,526.0,2173.0,86.0,105.0,20.0,291.0,35.0,510.0,620.0,1074.0,1561.0,167.0,386.0,1087.0,1128.0,245.0,186.0,1313.0,257.0,77.0,37.62,30.95,21.13,37.0,26.0,23.0,2177.92,1647.0,1649.37,103.0,16.06,20.96,21.25,84.51,84.79,83.63,1150.88,94.14,78.78,268.18,37.04,641.97,476.88,91.26,93.85,90.99,1145.0,452.0,518.0,2115.0,81.0,84.0,13.0,242.0,32.0,559.0,599.0,1064.0,1516.0,172.0,398.0,1018.0,1020.0,221.0,286.0,1206.0,318.0,73.0,35.96,38.29,19.9,33.0,32.0,16.0,2113.78,1597.0,1598.1,158.0,16.29,15.9,16.48,93.94,93.57,92.01
CAR,2012,Carolina Hurricanes,5on5,48,0.49,0.52,0.51,138139.0,1250.96,101.87,79.87,300.36,41.24,684.12,519.53,98.39,100.84,97.4,1221.0,506.0,626.0,2353.0,89.0,116.0,15.0,263.0,37.0,557.0,665.0,1132.0,1638.0,168.0,404.0,1136.0,1013.0,357.0,263.0,1299.0,352.0,76.0,38.94,41.67,21.25,27.0,42.0,20.0,2317.5,1727.0,1707.11,145.0,16.42,22.97,23.26,95.04,94.23,92.72,1225.45,106.5,80.87,289.33,39.63,665.21,503.46,102.84,108.19,104.43,1192.0,493.0,527.0,2212.0,105.0,98.0,23.0,265.0,27.0,512.0,678.0,1087.0,1580.0,173.0,411.0,1137.0,1042.0,301.0,289.0,1246.0,340.0,99.0,38.9,40.77,26.82,31.0,40.0,34.0,2241.37,1685.0,1704.34,180.0,16.71,19.93,20.29,102.92,103.98,101.94
SJS,2012,San Jose Sharks,5on5,48,0.54,0.51,0.52,142893.0,1181.45,92.22,78.57,286.69,38.47,657.36,492.7,89.38,92.56,89.71,1153.0,493.0,612.0,2258.0,77.0,99.0,17.0,308.0,35.0,552.0,575.0,1076.0,1569.0,144.0,346.0,1180.0,954.0,288.0,400.0,1295.0,265.0,86.0,36.04,32.91,23.26,32.0,25.0,20.0,2264.34,1646.0,1649.82,212.0,16.14,18.43,19.09,89.27,89.33,87.96,1087.39,79.53,70.19,263.57,34.79,609.52,463.4,77.71,79.63,77.82,1072.0,449.0,624.0,2145.0,77.0,63.0,19.0,334.0,24.0,450.0,573.0,995.0,1444.0,180.0,415.0,1061.0,1121.0,244.0,346.0,1217.0,237.0,67.0,32.54,28.43,18.57,31.0,25.0,21.0,2132.98,1521.0,1519.05,182.0,14.38,13.36,14.26,79.66,79.67,78.74
MIN,2012,Minnesota Wild,5on5,48,0.52,0.5,0.5,138412.0,1045.96,87.78,72.02,242.2,33.27,572.84,429.9,85.0,87.69,84.87,1056.0,382.0,495.0,1933.0,81.0,75.0,20.0,220.0,37.0,452.0,573.0,975.0,1357.0,162.0,407.0,1150.0,890.0,211.0,251.0,1091.0,270.0,77.0,33.72,32.63,21.44,29.0,27.0,25.0,1927.25,1438.0,1436.7,142.0,14.91,16.76,16.76,85.93,85.64,84.47,1045.21,79.45,67.46,248.1,33.85,580.27,445.87,77.55,79.86,77.96,1038.0,417.0,495.0,1950.0,92.0,62.0,19.0,251.0,29.0,433.0,588.0,946.0,1363.0,170.0,416.0,1035.0,931.0,228.0,271.0,1166.0,232.0,57.0,33.64,28.53,17.28,35.0,37.0,20.0,1960.75,1455.0,1459.3,178.0,13.84,14.43,14.9,78.38,78.82,77.92
NYR,2012,New York Rangers,5on5,48,0.54,0.52,0.54,142714.0,1206.48,89.58,78.73,284.81,38.58,671.98,511.33,86.92,89.94,87.27,1217.0,459.0,579.0,2255.0,90.0,76.0,17.0,320.0,27.0,543.0,620.0,1127.0,1586.0,156.0,366.0,1101.0,1307.0,222.0,265.0,1333.0,275.0,68.0,37.63,34.07,17.87,40.0,29.0,21.0,2258.3,1676.0,1673.08,160.0,16.15,14.05,14.55,91.18,91.5,90.01,1033.42,77.87,65.85,246.35,33.63,585.25,447.06,75.23,78.01,75.36,1034.0,422.0,625.0,2081.0,67.0,66.0,12.0,238.0,39.0,483.0,563.0,967.0,1389.0,152.0,355.0,1066.0,1134.0,214.0,290.0,1157.0,242.0,57.0,32.45,29.37,16.04,29.0,24.0,14.0,2082.3,1456.0,1460.87,204.0,13.46,14.56,15.13,76.2,76.26,74.95
PHI,2012,Philadelphia Flyers,5on5,48,0.48,0.48,0.48,134131.0,1020.9,85.34,66.69,241.94,32.98,561.13,432.92,83.01,85.74,83.42,1027.0,394.0,526.0,1947.0,82.0,74.0,14.0,218.0,32.0,457.0,558.0,945.0,1339.0,209.0,517.0,1010.0,1200.0,195.0,294.0,1073.0,267.0,81.0,31.84,31.4,22.09,24.0,33.0,25.0,1953.25,1421.0,1431.28,223.0,13.74,15.38,16.3,82.79,83.23,82.12,1115.02,92.82,72.54,264.29,35.81,617.2,467.35,90.4,93.45,90.99,1063.0,487.0,593.0,2143.0,97.0,78.0,16.0,260.0,39.0,489.0,587.0,966.0,1453.0,217.0,549.0,1111.0,1038.0,237.0,294.0,1183.0,294.0,73.0,38.51,35.19,19.12,36.0,41.0,20.0,2144.87,1550.0,1547.82,196.0,14.93,15.95,16.28,91.48,92.08,90.79
WPG,2012,Winnipeg Jets,5on5,48,0.49,0.49,0.49,143686.0,1140.5,87.56,71.85,272.91,37.41,640.88,489.38,85.35,87.88,85.64,1098.0,502.0,599.0,2199.0,91.0,77.0,13.0,231.0,48.0,565.0,588.0,1007.0,1509.0,161.0,398.0,1062.0,1287.0,227.0,318.0,1267.0,274.0,59.0,37.16,34.17,16.22,31.0,41.0,19.0,2197.92,1600.0,1602.95,243.0,14.71,14.37,14.37,87.9,88.04,86.84,1176.81,91.55,76.45,285.08,38.87,662.02,492.02,89.14,92.01,89.58,1161.0,485.0,597.0,2243.0,103.0,91.0,22.0,259.0,43.0,539.0,611.0,1058.0,1543.0,163.0,401.0,1099.0,1096.0,236.0,343.0,1281.0,300.0,65.0,37.71,35.93,17.9,42.0,40.0,21.0,2256.58,1646.0,1652.39,239.0,15.68,16.67,17.66,89.58,90.03,89.0
