team,season,name,situation,gamesPlayed,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NYR,2025,New York Rangers,all,55,0.46,0.49,0.49,200517.0,1650.6,155.19,117.13,398.34,56.96,904.47,632.9,148.47,156.07,149.3,1416.0,849.0,933.0,3198.0,144.0,168.0,18.0,297.0,4.0,862.0,790.0,1272.0,2121.0,185.0,400.0,1652.0,1447.0,245.0,816.0,1666.0,434.0,165.0,47.19,51.91,56.1,54.0,49.0,41.0,3189.65,2265.0,2264.64,396.0,26.54,32.36,32.44,149.3,149.99,145.41,1754.81,179.37,120.74,420.37,59.19,944.92,675.41,169.5,179.93,170.0,1564.0,836.0,906.0,3306.0,172.0,194.0,27.0,269.0,3.0,846.0,916.0,1392.0,2228.0,157.0,346.0,1378.0,1086.0,252.0,838.0,1779.0,432.0,189.0,54.42,53.34,71.61,61.0,51.0,60.0,3330.95,2400.0,2415.9,425.0,26.84,41.07,41.43,164.78,165.19,160.34
LAK,2025,Los Angeles Kings,all,53,0.51,0.53,0.51,195242.0,1680.43,161.41,117.0,407.62,56.71,902.59,658.66,151.64,161.31,151.57,1473.0,831.0,985.0,3289.0,137.0,172.0,15.0,318.0,5.0,835.0,837.0,1336.0,2167.0,186.0,404.0,1459.0,963.0,243.0,875.0,1727.0,406.0,171.0,49.58,49.14,62.69,47.0,50.0,40.0,3277.64,2304.0,2298.45,377.0,26.28,35.32,35.32,152.36,152.4,146.66,1603.07,155.71,112.44,384.38,54.71,852.74,623.0,146.0,156.02,146.3,1437.0,746.0,793.0,2976.0,144.0,174.0,12.0,311.0,0.0,774.0,780.0,1293.0,2039.0,173.0,381.0,1558.0,1064.0,249.0,782.0,1579.0,459.0,145.0,47.04,56.04,52.64,52.0,53.0,39.0,2982.16,2183.0,2191.0,337.0,25.76,33.45,33.45,148.03,148.42,142.61
NYI,2025,New York Islanders,all,54,0.48,0.49,0.5,197830.0,1672.95,163.0,116.69,406.53,57.89,902.46,642.43,154.8,162.99,154.81,1497.0,792.0,802.0,3091.0,153.0,194.0,17.0,327.0,2.0,810.0,803.0,1344.0,2136.0,169.0,356.0,1527.0,989.0,242.0,797.0,1686.0,431.0,172.0,50.28,53.03,59.7,66.0,49.0,38.0,3094.42,2289.0,2287.43,398.0,26.14,39.84,40.12,149.02,148.97,145.1,1719.68,178.1,124.78,407.38,57.67,905.55,646.53,168.01,178.42,168.33,1494.0,826.0,896.0,3216.0,144.0,214.0,12.0,281.0,6.0,851.0,824.0,1350.0,2176.0,184.0,393.0,1438.0,1043.0,243.0,836.0,1630.0,473.0,217.0,49.62,58.63,69.86,50.0,56.0,38.0,3219.58,2320.0,2325.13,371.0,28.1,43.25,43.25,162.95,163.2,158.03
DET,2025,Detroit Red Wings,all,56,0.51,0.49,0.5,204441.0,1806.9,177.62,125.58,436.55,61.09,967.77,687.4,166.24,177.88,166.48,1590.0,866.0,883.0,3339.0,169.0,196.0,18.0,313.0,5.0,862.0,911.0,1421.0,2287.0,176.0,365.0,1649.0,965.0,237.0,884.0,1786.0,479.0,191.0,51.57,59.47,66.57,53.0,65.0,51.0,3329.62,2456.0,2448.9,402.0,28.47,40.99,41.0,165.09,165.14,159.27,1767.26,169.08,120.88,421.93,58.92,951.69,692.56,162.66,170.05,163.59,1561.0,855.0,1017.0,3433.0,168.0,155.0,20.0,366.0,2.0,852.0,873.0,1393.0,2248.0,197.0,413.0,1573.0,1174.0,238.0,791.0,1784.0,462.0,170.0,54.55,56.07,58.46,59.0,54.0,55.0,3437.73,2416.0,2420.67,378.0,26.79,32.6,32.65,163.16,163.86,160.17
BUF,2025,Buffalo Sabres,all,53,0.49,0.48,0.48,192370.0,1635.64,164.5,113.68,393.36,54.3,876.88,623.28,156.96,165.01,157.46,1463.0,763.0,755.0,2981.0,180.0,160.0,16.0,295.0,3.0,810.0,778.0,1283.0,2046.0,180.0,394.0,1346.0,1000.0,273.0,845.0,1638.0,420.0,168.0,49.2,50.43,64.87,66.0,67.0,47.0,2996.61,2226.0,2233.14,394.0,25.29,33.65,33.7,156.09,156.86,152.69,1765.0,168.62,121.8,432.44,59.78,937.35,678.02,159.44,168.43,159.28,1575.0,823.0,886.0,3284.0,160.0,199.0,25.0,367.0,2.0,860.0,810.0,1415.0,2238.0,194.0,415.0,1676.0,1190.0,233.0,766.0,1797.0,423.0,178.0,52.43,52.76,63.43,52.0,59.0,49.0,3265.41,2398.0,2392.44,374.0,27.6,40.98,40.98,155.23,155.01,149.8
NJD,2025,New Jersey Devils,all,54,0.5,0.51,0.51,196557.0,1732.6,162.88,121.63,422.0,59.97,934.87,666.65,154.26,162.9,154.32,1596.0,772.0,936.0,3304.0,141.0,196.0,8.0,297.0,3.0,899.0,832.0,1455.0,2227.0,160.0,363.0,1500.0,1047.0,252.0,831.0,1773.0,416.0,179.0,52.23,51.6,59.04,56.0,45.0,40.0,3289.07,2368.0,2364.76,397.0,27.22,37.76,37.76,152.34,152.43,148.2,1663.18,164.53,118.47,398.27,56.8,899.34,636.58,156.38,164.88,156.74,1509.0,765.0,877.0,3151.0,165.0,201.0,30.0,329.0,3.0,783.0,793.0,1344.0,2109.0,156.0,353.0,1479.0,1060.0,244.0,843.0,1670.0,415.0,189.0,50.22,51.6,62.71,70.0,47.0,48.0,3169.59,2274.0,2283.26,406.0,26.37,42.47,42.47,148.42,148.92,144.69
SJS,2025,San Jose Sharks,all,52,0.47,0.46,0.45,189714.0,1430.61,151.5,104.69,335.82,48.66,763.74,532.58,143.31,151.55,143.37,1326.0,611.0,814.0,2751.0,162.0,166.0,24.0,246.0,1.0,689.0,673.0,1164.0,1775.0,182.0,382.0,1396.0,1064.0,235.0,813.0,1375.0,388.0,174.0,41.54,48.2,61.76,53.0,57.0,52.0,2762.12,1937.0,1944.78,396.0,23.91,34.84,34.89,140.53,140.94,137.17,1734.93,168.04,125.66,413.75,58.94,940.53,663.07,158.49,168.41,158.82,1585.0,785.0,886.0,3256.0,179.0,200.0,21.0,319.0,4.0,887.0,781.0,1406.0,2191.0,202.0,422.0,1538.0,883.0,225.0,781.0,1743.0,442.0,185.0,51.87,54.64,61.53,72.0,56.0,51.0,3259.44,2370.0,2371.92,363.0,28.0,41.25,41.25,154.79,155.08,150.31
TOR,2025,Toronto Maple Leafs,all,54,0.48,0.46,0.46,197327.0,1630.58,157.45,113.01,392.45,53.89,860.21,619.98,150.1,157.01,149.69,1468.0,729.0,737.0,2934.0,176.0,166.0,20.0,315.0,4.0,701.0,835.0,1292.0,2021.0,164.0,353.0,1717.0,1247.0,254.0,897.0,1581.0,462.0,154.0,46.58,56.36,54.51,66.0,69.0,41.0,2918.26,2197.0,2188.11,427.0,25.18,31.1,31.1,151.53,151.23,147.38,1878.47,170.5,130.05,459.46,63.45,1020.02,731.52,162.64,172.25,164.3,1709.0,866.0,918.0,3493.0,187.0,193.0,20.0,364.0,4.0,937.0,890.0,1522.0,2388.0,156.0,343.0,1334.0,969.0,244.0,863.0,1984.0,419.0,172.0,57.9,51.48,61.12,82.0,63.0,42.0,3531.36,2575.0,2599.54,397.0,29.21,35.64,36.95,162.75,164.19,159.19
CBJ,2025,Columbus Blue Jackets,all,53,0.49,0.5,0.49,194250.0,1764.49,170.72,118.81,425.54,59.41,924.63,684.89,159.89,171.38,160.64,1600.0,784.0,915.0,3299.0,162.0,199.0,22.0,359.0,4.0,865.0,795.0,1438.0,2222.0,176.0,399.0,1580.0,1043.0,260.0,843.0,1766.0,431.0,187.0,52.98,52.69,65.07,60.0,61.0,41.0,3332.38,2384.0,2407.17,412.0,26.57,42.7,42.7,154.59,155.6,149.82,1790.42,177.78,123.37,432.41,60.04,964.67,685.74,165.98,177.33,165.53,1617.0,827.0,868.0,3312.0,173.0,199.0,17.0,343.0,7.0,878.0,844.0,1444.0,2271.0,156.0,358.0,1527.0,922.0,255.0,818.0,1837.0,410.0,197.0,57.48,50.72,69.58,81.0,43.0,49.0,3293.2,2444.0,2433.26,396.0,27.59,46.63,46.63,158.74,158.39,153.57
CGY,2025,Calgary Flames,all,53,0.48,0.5,0.49,192663.0,1658.99,152.58,113.2,406.16,55.87,881.5,644.69,146.47,152.36,146.27,1528.0,726.0,952.0,3206.0,131.0,171.0,21.0,317.0,5.0,781.0,849.0,1397.0,2123.0,195.0,452.0,1514.0,1138.0,236.0,859.0,1719.0,368.0,167.0,48.87,45.89,57.83,51.0,37.0,43.0,3195.94,2254.0,2251.9,424.0,25.18,37.76,37.81,139.95,139.75,136.55,1695.38,164.26,118.85,407.2,57.35,899.84,659.51,155.32,165.23,156.25,1535.0,772.0,851.0,3158.0,158.0,185.0,17.0,354.0,7.0,778.0,825.0,1377.0,2149.0,207.0,477.0,1562.0,1035.0,269.0,821.0,1673.0,460.0,174.0,49.96,56.98,57.32,56.0,57.0,45.0,3177.61,2307.0,2315.27,360.0,26.8,36.06,36.11,154.94,155.82,151.04
