team,season,name,situation,gamesPlayed,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
COL,2020,Colorado Avalanche,all,56,0.6,0.58,0.58,202719,1887.59,179.85,134.71,436.49,62.19,1079.54,764.23,171.79,182.25,174.13,1937,720,956,3613,197,161,35,446,52,819,982,1740,2460,201,435,1667,926,356,349,2017,465,175,59.91,55.32,64.63,72,62,63,3691.46,2657,2706.84,168,29.81,37.99,38.24,171.43,173.82,169.64,1397.12,120.2,98.26,326.48,45.4,800.2,566.52,114.84,119.25,113.93,1423,535,677,2635,132,111,15,352,38,559,766,1291,1826,229,503,1567,1151,357,345,1495,347,116,39.46,41.47,39.26,54,45,33,2594.48,1958,1933.14,205,21.82,21.47,21.48,120.46,119.52,116.86
NJD,2020,New Jersey Devils,all,56,0.47,0.5,0.49,204176,1598.24,144.56,107.9,367.4,51.78,900.58,648.72,140.31,144.41,140.15,1613,650,726,2989,145,105,25,400,62,664,887,1468,2118,149,338,1481,948,413,557,1713,431,119,51.24,52.14,41.18,51,54,40,2964.87,2263,2253.46,274,23.47,24.0,25.02,140.2,140.04,137.74,1677.72,164.7,115.13,383.74,54.83,936.57,671.59,159.81,166.2,161.29,1739,610,615,2964,189,129,27,444,77,644,866,1550,2160,170,372,1699,1061,403,451,1734,463,152,51.65,55.9,57.16,66,61,62,2995.3,2349,2364.1,226,25.18,28.79,28.79,159.59,161.1,158.2
FLA,2020,Florida Panthers,all,56,0.55,0.53,0.53,204571,1836.98,176.92,125.98,409.35,60.24,1021.89,756.68,170.11,178.12,171.29,1946,606,697,3249,188,145,37,430,77,766,947,1758,2364,211,478,1670,1359,397,487,1922,461,169,55.23,55.59,66.1,59,55,74,3286.93,2552,2575.92,253,27.86,35.74,36.76,167.95,169.18,165.65,1593.54,145.04,108.81,365.87,53.27,888.27,658.74,139.99,144.42,139.39,1678,542,616,2836,151,139,26,384,67,683,796,1527,2069,233,518,1658,1368,320,466,1681,407,132,47.64,49.93,47.47,46,56,49,2807.66,2220,2202.99,249,24.11,29.14,29.14,140.02,139.3,137.17
VAN,2020,Vancouver Canucks,all,56,0.45,0.47,0.47,203354,1576.87,148.37,107.91,362.07,53.45,907.72,658.47,142.53,148.17,142.32,1629,609,727,2965,148,100,20,391,66,643,890,1481,2090,202,471,1655,1063,381,530,1662,437,139,47.44,52.02,48.91,47,55,46,2947.82,2238,2229.98,361,23.69,23.93,23.93,148.13,148.07,144.71,1831.18,183.59,131.88,403.16,60.9,1042.49,742.98,177.43,185.24,179.02,1870,695,805,3370,187,128,28,458,79,800,913,1683,2378,185,424,1507,1173,321,493,1829,565,171,54.86,68.15,60.58,54,69,64,3414.44,2565,2588.66,339,29.03,28.16,28.55,184.07,185.38,181.18
CAR,2020,Carolina Hurricanes,all,56,0.56,0.54,0.54,205067,1803.9,180.75,120.25,414.1,59.64,989.59,738.66,173.22,182.1,174.6,1794,709,812,3315,175,152,18,390,64,840,882,1619,2328,193,402,1845,1297,315,556,1822,500,181,52.43,61.14,67.19,47,69,59,3368.31,2503,2535.48,275,26.25,33.81,33.81,173.2,174.87,171.44,1577.53,143.15,105.21,356.93,51.31,872.23,644.24,138.24,143.0,138.05,1581,593,658,2832,134,125,25,375,54,664,822,1447,2040,179,378,1580,1450,281,603,1613,436,125,48.11,53.69,41.35,34,61,39,2799.45,2174,2157.99,333,23.19,25.64,25.64,140.64,140.24,137.58
LAK,2020,Los Angeles Kings,all,56,0.45,0.48,0.48,203437,1577.41,132.82,108.21,373.84,51.14,893.3,637.71,128.35,132.72,128.22,1588,609,693,2890,142,145,31,344,60,719,787,1446,2055,171,377,1509,1065,195,406,1746,316,135,47.15,38.12,47.54,48,45,49,2856.66,2197,2179.1,291,23.6,31.02,31.27,125.15,124.71,122.6,1740.06,164.21,120.38,397.14,55.79,977.66,705.8,156.84,166.19,158.74,1746,675,745,3166,169,158,27,377,44,703,970,1577,2252,181,403,1473,1248,252,303,1832,404,185,53.29,48.45,62.48,59,57,53,3225.31,2421,2461.32,198,26.46,35.57,35.82,154.86,156.8,153.13
BOS,2020,Boston Bruins,all,56,0.54,0.54,0.54,204626,1822.58,153.9,120.74,416.57,59.1,1028.83,763.87,148.26,155.26,149.54,1866,677,681,3224,164,101,25,467,86,794,931,1702,2379,215,479,1752,1390,399,395,1971,440,132,53.68,52.75,47.47,53,56,55,3262.43,2543,2568.12,170,26.43,23.05,23.38,156.95,158.13,154.22,1530.33,132.77,105.0,347.74,49.73,860.76,631.02,129.47,132.4,129.13,1516,611,658,2785,134,83,19,365,66,625,854,1382,1993,189,437,1418,1428,481,545,1601,418,108,44.18,51.02,37.57,45,49,40,2764.78,2127,2114.98,254,22.98,19.14,19.14,136.61,136.31,134.43
MIN,2020,Minnesota Wild,all,56,0.52,0.47,0.48,204107,1596.16,154.6,112.56,358.72,50.27,885.7,638.14,148.01,155.63,148.98,1587,613,636,2836,180,145,29,376,46,619,834,1407,2020,194,440,1518,969,328,398,1617,420,163,46.32,50.88,57.4,59,66,55,2868.08,2200,2220.84,190,24.88,33.47,33.47,146.01,146.86,143.51,1706.35,144.41,114.47,398.38,54.85,971.06,701.85,140.23,143.92,139.8,1705,680,825,3210,159,121,22,446,55,717,887,1546,2226,194,442,1744,994,323,400,1886,372,127,53.2,45.04,46.17,65,54,40,3195.2,2385,2375.22,199,25.01,24.67,24.92,144.49,144.18,141.87
WPG,2020,Winnipeg Jets,all,56,0.47,0.49,0.49,202864,1586.9,154.29,111.74,362.13,53.22,913.43,651.2,147.82,154.82,148.39,1661,585,741,2987,170,113,22,392,46,725,800,1491,2076,168,362,1488,1298,335,557,1649,446,151,48.09,53.13,53.07,44,67,59,2998.57,2246,2252.42,452,24.64,23.74,23.74,155.19,155.7,151.56,1701.94,172.53,122.95,378.47,54.95,947.18,686.92,165.37,173.23,166.09,1713,650,767,3130,152,140,21,359,57,754,901,1561,2211,178,380,1469,1241,362,675,1653,541,169,49.92,65.41,57.2,41,62,49,3129.69,2363,2367.14,511,26.96,29.61,29.65,169.84,170.51,167.24
SJS,2020,San Jose Sharks,all,56,0.5,0.48,0.48,204557,1655.25,157.02,116.38,385.67,54.1,926.96,675.86,151.19,156.82,150.99,1682,634,725,3041,146,161,26,352,63,690,905,1536,2170,204,466,1529,1250,426,387,1724,427,165,48.35,52.18,56.49,50,48,48,3023.25,2316,2311.31,205,25.59,32.07,32.07,150.55,150.26,147.59,1772.34,156.99,124.43,412.8,57.44,1004.77,722.63,151.93,158.48,153.43,1791,689,812,3292,196,132,31,389,47,798,918,1595,2284,186,417,1627,1103,392,391,1881,444,155,51.91,53.19,51.89,67,69,60,3337.44,2480,2504.08,175,27.34,27.25,27.25,157.01,158.49,155.18
CGY,2020,Calgary Flames,all,56,0.52,0.52,0.52,202607,1694.9,159.16,120.24,381.81,55.58,982.48,696.72,151.86,159.58,152.26,1689,707,748,3144,155,111,23,446,83,741,860,1534,2241,201,445,1541,1174,405,687,1774,471,151,50.21,56.2,52.75,55,53,47,3147.01,2396,2397.07,401,26.47,26.97,26.97,158.67,158.93,153.87,1566.23,147.3,106.73,354.7,50.46,871.38,645.42,142.72,147.6,142.99,1577,599,677,2853,160,92,23,400,54,663,807,1417,2016,201,447,1544,1055,395,681,1585,456,135,44.14,54.44,48.73,47,63,50,2856.91,2176,2181.08,445,23.61,19.69,19.69,151.24,151.31,148.35
STL,2020,St. Louis Blues,all,56,0.46,0.48,0.48,204930,1538.68,134.83,103.54,355.89,50.26,873.9,626.65,130.75,135.87,131.74,1625,521,739,2885,167,107,20,296,41,717,818,1458,1979,191,432,1677,1257,338,447,1677,343,126,48.01,41.68,45.13,60,61,46,2902.59,2146,2156.39,280,22.75,21.5,21.51,136.01,136.95,133.95,1672.38,156.89,114.16,393.11,54.77,934.89,666.24,151.13,157.42,151.64,1668,653,758,3079,167,150,33,385,39,719,861,1501,2154,174,398,1467,1147,350,473,1741,422,158,48.46,50.91,57.52,63,54,50,3075.87,2321,2323.14,305,25.16,36.22,36.22,145.76,145.94,143.18
OTT,2020,Ottawa Senators,all,56,0.48,0.48,0.48,203525,1655.17,149.54,114.21,379.74,54.62,936.33,688.55,144.67,149.27,144.36,1663,660,713,3036,155,129,23,354,71,733,881,1508,2168,208,489,1469,1541,351,665,1728,470,125,50.18,55.59,43.77,42,69,44,3000.58,2323,2304.43,483,24.88,23.38,23.66,150.77,150.47,147.25,1755.31,162.73,123.84,397.04,56.88,1004.69,732.82,155.55,163.7,156.5,1799,679,807,3285,189,114,28,432,59,824,860,1610,2289,204,491,1631,1308,325,651,1831,491,156,51.77,58.94,52.02,63,69,57,3336.46,2478,2505.81,392,27.03,27.15,27.42,162.34,163.24,159.22
EDM,2020,Edmonton Oilers,all,56,0.53,0.49,0.49,202144,1654.81,174.76,116.48,357.88,53.31,910.81,670.75,168.45,175.52,169.22,1676,608,741,3025,183,108,20,369,48,734,842,1493,2101,169,382,1501,1420,374,666,1554,561,169,47.02,67.63,60.11,50,76,57,3045.38,2284,2297.1,449,25.67,23.86,23.97,176.47,177.29,173.02,1660.82,156.46,115.25,377.11,55.57,949.1,677.51,149.02,156.79,149.38,1717,614,801,3132,154,121,22,378,65,729,884,1563,2177,190,421,1476,1409,403,653,1724,467,140,51.57,56.11,48.77,50,61,43,3113.03,2331,2322.94,449,25.19,27.03,27.03,154.61,155.07,149.96
NSH,2020,Nashville Predators,all,56,0.49,0.5,0.5,204407,1663.71,147.83,115.53,382.34,54.95,957.24,676.11,143.22,148.26,143.64,1676,658,668,3002,151,112,22,360,66,739,906,1525,2183,196,442,1627,1146,274,420,1789,421,124,51.98,52.19,43.67,53,53,45,2996.57,2334,2329.49,240,25.35,26.29,26.41,146.77,147.1,143.88,1646.37,156.21,113.12,369.35,52.53,927.35,680.44,150.8,156.96,151.58,1752,547,733,3032,154,118,22,434,53,689,851,1598,2145,190,416,1521,1019,285,422,1736,427,136,50.53,52.38,53.3,47,53,54,3054.06,2299,2315.63,255,24.61,28.09,28.09,152.75,153.65,150.8
MTL,2020,Montreal Canadiens,all,56,0.49,0.53,0.52,204554,1723.77,156.02,121.1,396.39,55.37,964.34,705.78,151.82,156.47,152.27,1746,653,866,3265,158,101,23,411,51,787,891,1588,2241,191,431,1508,1585,292,693,1789,467,143,51.11,57.3,47.61,48,61,49,3273.37,2399,2402.42,571,26.36,22.49,22.52,159.86,160.08,157.52,1573.2,162.18,111.05,356.32,51.73,880.61,632.11,155.76,163.38,156.92,1580,614,684,2878,165,115,19,375,55,644,840,1415,2029,171,389,1606,1333,363,733,1569,458,167,46.37,55.13,60.68,45,63,57,2899.52,2194,2210.0,557,24.74,26.42,26.42,160.5,161.74,157.11
DAL,2020,Dallas Stars,all,56,0.52,0.52,0.52,206114,1654.93,144.19,111.48,385.01,55.66,949.19,686.47,139.87,144.39,140.06,1700,632,790,3122,156,122,32,324,64,760,906,1544,2176,171,378,1665,1386,277,491,1790,427,115,51.87,50.92,41.39,45,62,49,3121.56,2332,2329.83,253,24.5,27.02,27.02,141.67,141.75,139.14,1534.21,134.4,102.11,353.43,51.49,866.01,651.55,130.22,134.67,130.49,1519,640,722,2881,148,92,22,334,48,711,826,1371,2011,173,384,1554,1247,266,511,1695,352,112,47.91,42.32,44.16,47,50,51,2887.27,2159,2168.54,294,22.5,20.06,21.15,135.74,136.01,133.26
TOR,2020,Toronto Maple Leafs,all,56,0.56,0.52,0.52,203170,1758.21,194.61,131.59,371.39,55.63,970.37,686.4,186.17,196.74,188.26,1751,659,713,3123,186,129,30,407,53,758,877,1565,2224,157,340,1526,1003,388,748,1585,635,190,51.18,76.91,66.52,51,71,64,3181.25,2410,2450.82,431,29.31,32.32,32.59,191.32,193.29,188.71,1561.93,151.97,111.58,344.61,50.7,890.02,640.12,147.48,150.62,146.19,1559,630,708,2897,148,81,20,368,49,707,836,1411,2041,167,368,1455,1565,357,660,1550,509,130,46.61,60.61,44.76,37,65,46,2843.91,2189,2158.6,455,24.46,18.61,18.61,157.81,156.59,153.57
ARI,2020,Arizona Coyotes,all,56,0.47,0.48,0.48,203959,1557.75,140.45,109.15,359.55,50.95,885.25,636.68,135.76,140.06,135.4,1536,646,735,2917,150,139,24,359,41,653,840,1386,2032,189,420,1525,1447,314,366,1674,364,144,47.13,44.39,48.92,65,39,46,2892.81,2182,2167.09,187,23.79,29.2,29.26,134.97,134.49,132.1,1685.91,161.41,118.0,384.49,55.0,958.81,689.3,155.14,162.95,156.63,1710,657,760,3127,174,144,27,406,52,732,860,1536,2193,202,438,1583,1152,247,389,1808,398,161,53.36,48.26,59.79,62,57,55,3165.77,2367,2392.58,181,25.98,33.58,33.58,153.81,155.28,151.9
DET,2020,Detroit Red Wings,all,56,0.46,0.46,0.46,204188,1480.09,133.68,97.74,331.03,46.32,807.88,612.35,128.46,134.04,128.78,1528,501,617,2646,125,105,21,312,39,619,829,1403,1904,179,384,1527,979,201,418,1549,359,121,43.09,45.07,45.51,40,43,42,2632.69,2029,2027.4,249,21.48,25.48,25.48,129.69,129.83,127.05,1743.67,159.8,117.23,395.33,55.69,971.02,716.93,153.96,161.26,155.38,1783,633,715,3131,168,110,20,362,54,790,932,1615,2248,165,364,1514,1101,276,385,1867,389,160,52.81,47.25,59.74,61,54,53,3175.45,2416,2438.93,195,25.67,27.74,27.8,157.66,159.13,155.81
NYI,2020,New York Islanders,all,56,0.53,0.49,0.5,205063,1569.7,148.64,113.26,355.89,52.17,887.77,635.26,143.23,149.75,144.33,1624,569,683,2876,152,103,24,355,68,636,879,1472,2041,145,314,1503,1455,269,465,1635,401,157,45.52,49.67,53.46,50,49,53,2923.31,2193,2219.4,224,24.62,23.48,23.48,149.79,150.94,147.45,1588.4,129.63,108.16,367.77,51.64,908.37,658.44,124.26,129.3,123.96,1590,634,797,3021,125,100,22,352,71,697,879,1465,2099,153,326,1413,1264,321,537,1750,374,100,47.98,45.7,35.94,46,47,32,3002.81,2224,2217.5,272,23.45,23.17,23.17,129.9,129.6,127.18
