team,season,name,situation,gamesPlayed,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
DAL,2016,Dallas Stars,all,82,0.48,0.5,0.51,297607.0,2597.01,240.84,179.96,595.28,85.72,1463.27,1047.0,230.97,240.45,230.54,2506.0,1107.0,1277.0,4890.0,222.0,227.0,46.0,535.0,96.0,1153.0,1380.0,2284.0,3391.0,306.0,726.0,2551.0,1552.0,531.0,789.0,2685.0,685.0,243.0,75.61,82.95,82.29,72.0,75.0,75.0,4858.14,3613.0,3591.97,409.0,39.84,48.9,49.57,231.12,230.58,224.8,2528.86,260.94,174.98,581.48,84.08,1375.29,1017.22,248.49,262.19,249.78,2442.0,1052.0,1330.0,4824.0,260.0,244.0,47.0,528.0,83.0,1100.0,1279.0,2182.0,3234.0,313.0,742.0,2560.0,1529.0,498.0,708.0,2520.0,678.0,296.0,72.97,84.07,103.91,79.0,88.0,93.0,4854.34,3494.0,3514.37,383.0,38.84,57.46,57.93,241.85,243.2,238.2
TBL,2016,Tampa Bay Lightning,all,82,0.52,0.51,0.51,299288.0,2475.32,240.46,174.35,558.07,80.04,1403.08,1014.0,231.36,240.72,231.54,2454.0,1016.0,1135.0,4605.0,230.0,168.0,33.0,613.0,84.0,1118.0,1257.0,2224.0,3240.0,343.0,787.0,2376.0,1842.0,502.0,710.0,2514.0,751.0,205.0,75.62,90.61,74.23,66.0,87.0,77.0,4589.07,3470.0,3462.74,400.0,38.66,36.22,36.97,242.15,241.97,236.32,2435.46,225.42,171.21,551.25,78.9,1377.9,996.32,218.35,226.79,219.69,2492.0,909.0,1014.0,4415.0,224.0,162.0,33.0,605.0,99.0,1052.0,1259.0,2268.0,3177.0,345.0,808.0,2609.0,1843.0,509.0,659.0,2506.0,707.0,188.0,73.02,85.46,66.94,79.0,77.0,68.0,4440.68,3401.0,3422.0,374.0,37.95,36.21,36.5,226.87,228.28,224.05
WSH,2016,Washington Capitals,all,82,0.5,0.52,0.52,298389.0,2495.53,231.91,171.18,562.39,79.73,1386.14,1054.73,224.38,235.02,227.45,2495.0,992.0,1191.0,4678.0,261.0,170.0,32.0,627.0,68.0,1100.0,1261.0,2234.0,3226.0,328.0,708.0,2385.0,1727.0,643.0,853.0,2597.0,691.0,199.0,78.16,83.29,70.45,81.0,101.0,79.0,4768.83,3487.0,3548.22,487.0,37.73,34.4,35.04,234.53,237.6,232.64,2358.59,230.66,164.95,544.78,76.73,1302.74,955.14,219.95,228.81,218.16,2282.0,993.0,1102.0,4377.0,177.0,201.0,41.0,584.0,91.0,1038.0,1184.0,2105.0,3098.0,301.0,663.0,2400.0,1758.0,676.0,792.0,2392.0,644.0,239.0,69.13,78.65,82.89,45.0,57.0,75.0,4299.12,3275.0,3225.8,512.0,36.64,46.41,47.01,220.3,218.43,212.69
COL,2016,Colorado Avalanche,all,82,0.45,0.49,0.48,297227.0,2274.53,192.15,157.51,517.58,74.63,1308.74,964.39,183.79,190.42,182.13,2304.0,911.0,1130.0,4345.0,165.0,166.0,23.0,555.0,88.0,938.0,1303.0,2139.0,3050.0,316.0,707.0,2631.0,1687.0,598.0,567.0,2546.0,504.0,165.0,72.06,60.95,59.14,67.0,52.0,46.0,4248.53,3215.0,3159.77,305.0,34.6,35.23,36.0,190.75,189.07,183.74,2486.37,235.28,171.57,567.32,81.22,1410.31,1044.3,223.47,238.66,226.7,2603.0,907.0,1076.0,4586.0,276.0,201.0,44.0,616.0,101.0,1000.0,1316.0,2327.0,3234.0,287.0,644.0,2276.0,1284.0,673.0,521.0,2631.0,650.0,229.0,72.66,78.36,84.26,92.0,99.0,85.0,4708.68,3510.0,3587.74,271.0,37.54,45.58,46.48,226.34,229.52,223.15
MTL,2016,Montreal Canadiens,all,82,0.51,0.51,0.51,299242.0,2493.91,221.92,171.67,584.18,80.65,1376.23,1013.36,213.19,223.44,214.71,2460.0,988.0,1287.0,4735.0,223.0,205.0,34.0,552.0,103.0,1093.0,1272.0,2237.0,3225.0,300.0,697.0,2516.0,1864.0,531.0,933.0,2609.0,625.0,214.0,73.51,77.2,71.21,84.0,70.0,69.0,4760.01,3448.0,3466.44,729.0,37.44,42.58,42.58,216.79,218.13,213.76,2353.35,215.26,162.26,539.04,75.71,1305.5,973.24,207.43,215.71,207.89,2429.0,842.0,1213.0,4484.0,198.0,149.0,29.0,645.0,78.0,1052.0,1150.0,2231.0,3073.0,279.0,620.0,2483.0,2351.0,511.0,931.0,2454.0,622.0,195.0,70.89,76.91,67.46,78.0,67.0,53.0,4487.18,3271.0,3278.49,707.0,35.89,32.65,33.22,217.92,218.38,213.36
MIN,2016,Minnesota Wild,all,82,0.55,0.5,0.5,298043.0,2494.9,236.23,173.55,569.52,80.78,1376.61,1009.31,227.12,239.16,229.89,2528.0,918.0,1122.0,4568.0,263.0,218.0,49.0,561.0,101.0,1036.0,1268.0,2265.0,3183.0,265.0,593.0,2550.0,1284.0,523.0,500.0,2562.0,662.0,222.0,74.58,80.54,81.11,81.0,89.0,93.0,4630.73,3446.0,3488.28,312.0,38.27,49.4,50.45,224.05,226.35,221.89,2445.68,196.29,164.1,575.62,78.54,1399.96,1030.58,189.66,194.69,188.12,2465.0,981.0,1161.0,4607.0,206.0,166.0,34.0,592.0,94.0,1045.0,1343.0,2259.0,3240.0,277.0,629.0,2359.0,1594.0,474.0,563.0,2716.0,568.0,162.0,72.68,68.01,55.59,81.0,72.0,53.0,4546.18,3446.0,3406.74,335.0,35.8,33.58,34.16,197.86,196.33,192.55
CAR,2016,Carolina Hurricanes,all,82,0.53,0.52,0.52,299584.0,2541.16,249.34,171.9,593.16,82.08,1395.68,1022.85,238.51,249.57,238.82,2493.0,1022.0,1265.0,4780.0,212.0,223.0,42.0,590.0,87.0,1177.0,1226.0,2281.0,3303.0,212.0,450.0,2431.0,1611.0,842.0,786.0,2570.0,675.0,270.0,76.43,81.23,91.66,70.0,59.0,83.0,4777.05,3515.0,3516.63,367.0,37.74,51.65,52.38,234.7,235.06,228.93,2377.39,220.38,159.93,546.15,77.52,1317.78,978.24,212.47,221.69,213.68,2320.0,980.0,1062.0,4362.0,230.0,202.0,49.0,435.0,97.0,1027.0,1309.0,2090.0,3070.0,253.0,524.0,2150.0,1880.0,812.0,692.0,2437.0,666.0,197.0,71.74,81.35,67.3,70.0,94.0,66.0,4378.08,3300.0,3307.19,355.0,34.73,41.53,42.17,212.94,213.75,209.87
NSH,2016,Nashville Predators,all,82,0.51,0.51,0.51,299145.0,2552.11,227.76,172.62,593.23,82.65,1424.89,1044.86,218.96,228.82,219.93,2558.0,988.0,1231.0,4777.0,238.0,170.0,28.0,596.0,112.0,1137.0,1293.0,2320.0,3308.0,312.0,755.0,2599.0,1660.0,556.0,698.0,2731.0,592.0,223.0,76.45,71.58,79.73,88.0,79.0,71.0,4787.72,3546.0,3553.11,398.0,37.94,36.51,37.22,228.48,229.2,223.74,2484.97,218.22,167.54,567.94,79.09,1394.14,1034.07,210.88,218.28,210.99,2473.0,988.0,1110.0,4571.0,220.0,158.0,35.0,635.0,78.0,1047.0,1323.0,2253.0,3241.0,326.0,791.0,2453.0,1719.0,531.0,689.0,2694.0,566.0,201.0,75.4,69.36,73.46,62.0,78.0,80.0,4563.74,3461.0,3460.53,400.0,36.89,34.06,34.52,220.58,220.82,216.53
CHI,2016,Chicago Blackhawks,all,82,0.49,0.5,0.49,298799.0,2412.72,225.13,168.35,541.13,77.87,1356.34,978.25,218.1,226.35,219.28,2509.0,839.0,1285.0,4633.0,240.0,167.0,37.0,584.0,89.0,1006.0,1262.0,2269.0,3108.0,240.0,526.0,2236.0,1178.0,601.0,776.0,2561.0,578.0,209.0,75.75,71.92,77.44,80.0,87.0,73.0,4658.63,3348.0,3367.17,543.0,36.7,38.87,41.38,220.37,221.4,217.61,2470.95,229.82,170.42,567.07,81.54,1369.24,1008.91,218.93,229.7,218.77,2575.0,852.0,1226.0,4653.0,212.0,219.0,46.0,495.0,94.0,1065.0,1342.0,2363.0,3215.0,263.0,582.0,2474.0,2157.0,616.0,709.0,2558.0,638.0,231.0,72.03,77.63,80.15,71.0,64.0,77.0,4625.43,3427.0,3409.53,483.0,37.4,52.13,54.37,212.84,212.34,207.62
NYI,2016,New York Islanders,all,82,0.49,0.48,0.48,298717.0,2410.14,229.05,164.88,561.86,82.89,1339.4,1017.98,221.57,230.35,222.83,2480.0,917.0,1179.0,4576.0,239.0,166.0,45.0,611.0,99.0,1011.0,1271.0,2241.0,3158.0,275.0,608.0,2261.0,2126.0,569.0,808.0,2567.0,602.0,228.0,73.11,72.81,83.13,96.0,60.0,83.0,4591.24,3397.0,3417.75,448.0,36.39,40.08,42.0,223.37,224.49,220.01,2619.72,235.81,179.54,604.09,87.63,1485.51,1096.43,227.3,235.85,227.34,2616.0,1073.0,1363.0,5052.0,238.0,154.0,41.0,614.0,108.0,1165.0,1411.0,2378.0,3451.0,278.0,611.0,2480.0,1735.0,653.0,764.0,2819.0,669.0,201.0,83.05,81.35,71.42,88.0,74.0,76.0,5039.39,3689.0,3675.4,390.0,39.13,37.21,38.64,236.29,236.21,230.32
FLA,2016,Florida Panthers,all,82,0.49,0.52,0.51,300446.0,2571.78,225.95,169.93,584.01,86.47,1457.95,1093.7,217.56,226.21,217.83,2644.0,974.0,1051.0,4669.0,205.0,189.0,43.0,673.0,105.0,1071.0,1375.0,2439.0,3413.0,331.0,737.0,2384.0,1665.0,643.0,786.0,2805.0,624.0,189.0,82.58,74.01,69.36,70.0,71.0,64.0,4661.43,3618.0,3616.1,403.0,37.51,39.53,42.89,220.57,220.74,214.89,2452.7,236.99,165.7,556.66,82.19,1376.55,1025.98,227.16,238.16,228.28,2596.0,849.0,919.0,4364.0,231.0,209.0,44.0,618.0,82.0,1004.0,1301.0,2365.0,3214.0,347.0,772.0,2590.0,1477.0,582.0,729.0,2531.0,686.0,228.0,74.47,80.57,81.95,77.0,76.0,78.0,4386.64,3445.0,3461.78,386.0,36.39,48.96,49.94,223.37,224.19,219.3
CBJ,2016,Columbus Blue Jackets,all,82,0.51,0.5,0.5,298181.0,2489.92,234.79,169.8,571.99,79.55,1354.1,1009.78,224.73,236.52,226.42,2541.0,879.0,1145.0,4565.0,247.0,186.0,40.0,551.0,158.0,986.0,1292.0,2294.0,3173.0,294.0,666.0,2402.0,1654.0,517.0,536.0,2507.0,694.0,219.0,71.69,86.0,77.1,91.0,85.0,71.0,4616.74,3420.0,3455.26,273.0,37.02,43.44,43.96,227.85,229.52,223.49,2513.41,227.18,171.48,580.74,82.53,1393.2,1010.88,219.8,227.33,219.89,2489.0,977.0,1179.0,4645.0,193.0,190.0,29.0,603.0,195.0,1031.0,1254.0,2296.0,3273.0,286.0,639.0,2537.0,1431.0,433.0,602.0,2564.0,689.0,213.0,72.93,83.03,71.23,66.0,63.0,64.0,4605.61,3466.0,3445.39,305.0,37.68,38.08,39.7,225.17,224.86,220.08
EDM,2016,Edmonton Oilers,all,82,0.52,0.5,0.51,299465.0,2528.72,250.84,175.55,572.0,82.46,1400.94,1022.28,242.06,251.52,242.76,2550.0,955.0,1201.0,4706.0,243.0,183.0,45.0,587.0,82.0,1139.0,1271.0,2307.0,3262.0,288.0,692.0,2302.0,2073.0,625.0,948.0,2531.0,727.0,247.0,73.93,88.23,88.68,65.0,94.0,84.0,4730.7,3505.0,3521.27,609.0,38.92,43.41,44.42,245.34,245.96,240.98,2399.63,235.47,167.05,547.11,78.99,1332.85,967.58,222.93,236.06,223.44,2419.0,911.0,1294.0,4624.0,207.0,192.0,38.0,586.0,96.0,1055.0,1194.0,2212.0,3123.0,297.0,709.0,2592.0,1766.0,602.0,835.0,2403.0,706.0,221.0,72.88,85.33,77.26,54.0,87.0,66.0,4595.42,3330.0,3320.42,490.0,37.12,45.66,46.16,226.43,226.63,220.59
SJS,2016,San Jose Sharks,all,82,0.51,0.51,0.52,297356.0,2479.98,236.32,176.52,579.18,85.96,1442.62,1022.41,229.11,237.92,230.72,2456.0,1087.0,1345.0,4888.0,219.0,183.0,30.0,641.0,89.0,1109.0,1302.0,2237.0,3324.0,248.0,582.0,2299.0,1539.0,658.0,1082.0,2609.0,712.0,222.0,74.17,86.79,75.35,75.0,75.0,69.0,4940.17,3543.0,3579.89,501.0,38.89,39.44,41.2,234.02,235.59,231.32,2344.47,223.33,161.89,530.66,76.23,1302.46,970.49,213.28,222.21,212.31,2269.0,997.0,1359.0,4625.0,200.0,163.0,36.0,514.0,57.0,1044.0,1288.0,2069.0,3066.0,287.0,642.0,2477.0,1796.0,517.0,1033.0,2402.0,662.0,202.0,68.65,81.12,73.56,61.0,70.0,69.0,4577.92,3266.0,3238.02,533.0,35.53,36.31,37.97,220.83,219.77,213.95
