team,season,name,situation,gamesPlayed,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
BUF,2022,Buffalo Sabres,all,82,0.49,0.51,0.5,298613,2652.65,277.77,183.39,596.23,86.57,1434.98,1051.05,264.49,278.13,264.91,2666,964,1147,4777,293,242,27,573,87,1134,1301,2373,3337,267,558,2149,1171,583,580,2575,779,276,82.57,95.19,100.0,94,111,88,4786.71,3630,3637.24,262,40.36,48.23,48.28,269.84,270.69,262.33,2666.77,287.88,187.58,607.13,88.17,1454.21,1035.02,274.4,288.83,275.35,2711,949,927,4587,297,265,45,558,79,1122,1340,2414,3363,310,639,2614,1822,633,625,2509,854,297,77.31,105.08,105.48,94,110,93,4600.74,3660,3670.85,318,41.76,56.96,56.96,272.68,273.81,266.17
MTL,2022,Montreal Canadiens,all,82,0.41,0.45,0.45,298417,2230.82,219.51,156.06,515.01,73.43,1208.49,890.52,210.21,218.08,208.85,2237,826,1150,4213,227,202,36,479,52,967,1136,2010,2836,329,767,2184,1597,512,1018,2174,647,242,63.46,79.79,76.26,69,90,68,4162.57,3063,3035.71,746,34.58,43.23,43.34,210.76,209.71,205.13,2766.82,314.52,200.73,629.72,92.07,1502.47,1057.47,295.88,317.54,298.82,2753,1044,1410,5207,305,284,46,552,69,1293,1294,2448,3492,296,684,2321,1617,603,904,2595,819,383,78.98,102.53,133.02,74,117,114,5300.66,3797,3849.89,659,44.97,66.85,66.92,292.58,295.32,284.89
OTT,2022,Ottawa Senators,all,82,0.51,0.51,0.52,297916,2811.58,293.18,200.95,641.69,93.42,1511.78,1094.97,278.93,292.93,278.68,2746,1090,1261,5097,259,283,27,541,84,1299,1370,2487,3577,354,827,2524,2290,558,788,2633,896,307,76.45,111.18,105.56,62,102,95,5081.24,3836,3828.9,501,45.31,54.76,55.19,283.3,282.92,275.58,2599.33,276.33,184.65,589.98,85.24,1395.92,1014.95,262.92,278.09,264.62,2572,976,1254,4802,270,244,40,553,81,1141,1259,2302,3278,368,862,2382,1984,517,773,2490,742,316,76.58,90.5,109.24,90,84,96,4852.05,3548,3580.01,459,41.6,51.4,51.47,266.4,267.98,260.46
NYI,2022,New York Islanders,all,82,0.5,0.5,0.49,298395,2539.24,258.48,180.25,606.45,87.0,1411.06,996.76,244.8,258.76,245.11,2525,1015,1323,4863,242,285,32,496,71,1198,1248,2283,3298,268,588,2308,2139,528,767,2545,704,291,74.02,87.55,96.91,94,82,66,4868.43,3540,3545.24,381,39.75,60.89,60.91,237.32,237.45,230.17,2628.26,258.13,185.04,616.52,88.31,1429.07,1040.94,245.17,258.74,245.75,2545,1073,1323,4941,217,281,31,453,88,1205,1374,2328,3401,269,591,2154,1749,494,875,2644,682,292,76.12,85.94,96.06,69,82,66,4948.41,3618,3623.55,460,40.88,59.31,59.31,239.71,239.82,233.22
TOR,2022,Toronto Maple Leafs,all,82,0.54,0.51,0.52,297893,2663.45,286.98,195.85,599.19,87.51,1448.78,1020.7,273.18,289.92,276.05,2629,1010,1128,4767,278,255,43,538,91,1143,1334,2351,3361,292,635,2345,1775,709,843,2483,828,328,74.83,103.62,108.52,84,97,97,4842.52,3639,3684.69,478,43.26,56.32,56.41,273.84,276.52,269.34,2469.57,243.0,174.38,570.93,82.23,1349.02,981.45,231.04,241.84,229.93,2420,981,1214,4615,220,243,37,502,90,1160,1186,2200,3181,294,622,2070,2537,634,806,2411,729,261,67.97,89.77,85.24,83,71,66,4549.38,3401,3365.68,463,38.59,51.31,51.31,230.27,229.29,223.48
DAL,2022,Dallas Stars,all,82,0.55,0.52,0.51,299585,2625.42,277.59,180.82,620.44,89.14,1442.16,1024.84,264.78,280.82,267.91,2618,1017,1351,4986,281,258,38,452,87,1204,1353,2337,3354,269,583,2609,1648,581,783,2603,730,302,76.83,89.55,111.21,94,91,96,5075.36,3635,3684.84,378,40.44,54.47,54.52,263.51,266.72,259.44,2482.24,227.6,169.81,575.71,82.11,1381.25,1011.51,219.67,226.6,218.7,2454,994,1151,4599,215,199,30,483,50,1174,1327,2239,3233,285,645,2156,1937,596,731,2551,674,223,71.62,82.39,73.59,68,86,61,4553.46,3448,3425.62,348,37.26,40.06,40.06,224.8,223.66,219.14
SEA,2022,Seattle Kraken,all,82,0.51,0.52,0.52,297939,2549.88,255.02,177.54,592.67,85.77,1418.96,1029.03,245.31,256.81,247.06,2498,1061,1188,4747,289,210,34,493,89,1137,1341,2209,3270,279,632,2046,1802,787,557,2601,704,254,76.04,87.93,91.05,104,104,81,4791.58,3559,3590.43,280,38.99,42.66,42.66,251.35,253.13,246.55,2330.29,242.75,167.32,535.54,78.0,1285.59,916.79,231.19,243.19,231.58,2217,1009,1127,4353,252,211,40,424,73,1099,1167,1965,2974,288,658,2469,1802,652,638,2259,708,259,65.76,88.65,88.34,65,96,91,4342.48,3226,3221.51,323,37.22,44.07,44.15,235.82,236.19,229.92
NYR,2022,New York Rangers,all,82,0.51,0.51,0.52,299400,2623.68,257.31,186.48,594.6,86.64,1461.85,1045.14,247.06,259.6,249.25,2583,1049,1180,4812,273,214,22,405,62,1397,1281,2310,3359,262,605,2183,1978,679,866,2636,760,236,80.12,91.99,85.21,93,101,79,4868.38,3632,3665.83,429,41.6,39.9,39.9,259.01,261.22,254.41,2450.4,247.07,169.63,568.17,80.85,1319.45,961.9,234.0,246.24,233.36,2405,943,1205,4553,216,224,34,350,42,1223,1294,2189,3132,286,663,2266,1740,585,809,2371,712,265,69.19,88.58,89.3,75,73,68,4523.0,3348,3336.8,394,37.44,51.22,51.6,232.91,232.31,226.2
SJS,2022,San Jose Sharks,all,82,0.48,0.48,0.48,299084,2458.62,260.84,179.73,563.73,81.86,1344.47,953.37,247.28,260.13,246.58,2418,966,1223,4607,233,250,45,534,68,1035,1264,2185,3151,278,627,2479,1871,748,687,2363,727,294,73.98,91.13,95.72,75,79,79,4562.84,3384,3359.33,317,39.78,54.42,54.48,246.13,244.98,236.79,2673.49,280.14,192.51,604.94,89.17,1476.26,1060.98,267.4,283.26,270.38,2640,1064,1308,5012,315,255,44,650,88,1136,1261,2325,3389,246,559,2383,1725,755,705,2614,793,297,81.73,96.85,101.55,106,121,88,5080.1,3704,3749.61,347,42.47,56.57,56.62,265.99,268.9,262.11
CAR,2022,Carolina Hurricanes,all,82,0.58,0.6,0.59,299432,3026.48,298.51,214.38,744.55,103.59,1675.11,1188.85,282.66,301.69,285.71,2852,1373,1381,5606,262,360,45,632,97,1549,1325,2590,3963,283,582,2618,1351,738,715,3079,812,334,88.1,99.34,111.08,100,84,78,5707.61,4225,4287.03,309,47.59,69.01,69.02,277.09,280.12,270.89,2132.15,213.37,151.95,484.86,70.03,1152.92,849.87,202.44,212.02,201.17,2133,790,834,3757,210,201,21,398,59,919,1136,1923,2713,270,559,2335,1847,592,782,2064,643,216,58.39,78.42,76.57,76,83,51,3705.35,2923,2891.85,439,34.03,43.57,43.6,203.81,202.68,197.84
MIN,2022,Minnesota Wild,all,82,0.51,0.5,0.51,301108,2614.25,258.75,181.28,591.9,85.41,1428.64,1061.03,246.01,260.21,247.45,2535,1072,1187,4794,239,245,35,533,74,1159,1357,2296,3368,336,781,2181,1784,541,533,2572,775,260,73.51,94.96,90.27,60,98,81,4829.45,3607,3632.57,269,40.65,49.9,49.9,249.5,250.89,242.84,2532.86,248.36,173.68,585.17,84.28,1401.06,1008.46,235.35,247.3,234.4,2552,949,1318,4819,219,225,27,480,98,1128,1351,2333,3282,336,790,2393,1638,475,590,2535,720,246,74.37,86.14,87.86,69,84,66,4792.63,3501,3488.72,327,38.38,47.43,47.53,239.21,238.53,231.07
CBJ,2022,Columbus Blue Jackets,all,82,0.44,0.46,0.45,298020,2463.37,236.17,172.04,561.72,81.47,1344.94,979.66,225.01,234.37,223.34,2400,976,1168,4544,213,220,28,541,80,1089,1233,2187,3163,277,604,2332,1880,535,559,2440,704,232,72.01,85.27,78.89,74,83,56,4466.68,3376,3330.58,279,38.12,46.84,46.9,227.39,225.56,219.36,2965.65,297.98,210.46,678.91,97.75,1633.43,1160.46,284.77,302.51,289.16,2906,1173,1343,5422,329,288,50,679,93,1318,1372,2577,3750,262,572,2463,1436,570,566,2902,865,312,85.57,106.93,105.48,113,117,99,5568.56,4079,4166.29,262,46.41,62.14,62.14,282.25,286.42,278.93
PHI,2022,Philadelphia Flyers,all,82,0.46,0.47,0.48,298379,2425.2,231.81,168.16,565.83,80.4,1328.4,974.41,222.82,231.04,222.09,2416,933,1114,4463,220,212,29,543,88,1004,1282,2196,3129,302,721,2095,2223,514,602,2454,641,254,69.15,78.59,84.07,78,68,74,4423.58,3349,3326.82,407,36.67,43.77,43.86,224.62,223.66,218.94,2659.11,272.13,187.68,610.95,87.08,1453.1,1054.06,260.49,274.14,262.38,2586,1079,1411,5076,276,235,28,557,83,1215,1299,2310,3389,298,708,2486,1864,557,722,2588,801,276,77.52,99.26,95.35,81,110,85,5135.86,3665,3700.9,440,41.58,49.96,49.96,263.75,265.71,259.35
ARI,2022,Arizona Coyotes,all,82,0.42,0.43,0.43,299509,2151.24,223.54,152.25,486.02,69.85,1182.09,849.24,212.72,221.59,210.84,2121,842,991,3954,225,194,27,415,48,984,1097,1896,2738,359,818,2127,2095,487,792,2084,641,238,63.78,78.39,81.36,70,78,77,3885.41,2963,2927.16,436,33.55,40.14,40.14,216.95,215.06,208.19,2899.68,313.28,210.17,661.22,95.39,1598.78,1124.17,296.24,316.69,299.48,2875,1128,1226,5229,295,269,44,589,90,1409,1351,2580,3708,292,682,2508,1843,539,650,2788,897,318,85.76,111.94,115.58,95,105,95,5325.48,4003,4059.09,293,47.59,55.7,55.75,305.12,308.29,297.08
LAK,2022,Los Angeles Kings,all,82,0.53,0.52,0.53,299360,2657.44,268.81,183.07,610.42,87.52,1460.19,1058.06,256.08,269.44,256.71,2659,1010,1201,4870,274,218,32,587,87,1229,1274,2385,3395,311,669,2438,1742,415,623,2581,811,277,74.9,99.06,94.86,80,108,86,4899.31,3669,3693.28,436,40.48,47.92,47.98,261.25,261.82,253.85,2371.7,236.29,166.46,535.59,77.53,1312.21,942.92,225.81,236.32,225.88,2289,982,1308,4579,254,204,30,526,76,1076,1135,2035,3017,310,660,2134,2266,487,556,2331,707,233,68.43,86.48,81.39,94,84,76,4569.8,3271,3266.72,367,36.95,45.5,45.5,227.73,228.14,222.25
TBL,2022,Tampa Bay Lightning,all,82,0.52,0.51,0.51,297966,2670.35,293.47,193.12,596.67,88.84,1476.34,1051.55,278.17,294.37,279.06,2621,1079,1214,4914,280,250,41,580,97,1247,1246,2341,3420,344,801,2364,2026,767,780,2497,905,298,76.9,109.99,106.58,71,107,102,4950.34,3700,3717.42,369,43.14,55.49,55.49,281.12,281.84,273.27,2538.17,270.89,182.89,578.68,84.55,1395.13,995.84,257.97,271.33,258.39,2582,926,1148,4656,252,240,28,531,86,1082,1317,2330,3256,359,848,2216,2248,840,574,2441,781,286,72.73,96.93,101.24,78,87,87,4651.87,3508,3510.54,264,40.64,51.97,52.4,259.13,259.75,253.35
DET,2022,Detroit Red Wings,all,82,0.48,0.47,0.48,298995,2312.56,228.63,158.26,539.95,76.27,1278.73,921.17,218.04,228.29,217.8,2312,891,1086,4289,237,206,26,484,60,1023,1193,2075,2966,296,608,2229,1812,472,580,2377,585,241,68.46,70.59,89.59,91,70,76,4256.52,3203,3186.62,321,35.35,48.32,48.39,215.59,215.44,210.61,2528.66,247.34,176.7,591.45,86.08,1412.89,1015.54,233.57,248.31,234.53,2496,1034,1282,4812,275,231,45,516,58,1209,1241,2221,3255,307,640,2308,1588,429,673,2615,652,263,78.1,79.43,89.81,112,84,79,4851.82,3530,3553.47,350,39.31,44.55,44.79,241.85,242.55,232.42
COL,2022,Colorado Avalanche,all,82,0.52,0.53,0.52,299806,2623.87,263.4,186.31,594.44,86.79,1491.13,1051.93,253.74,267.06,257.28,2729,945,1330,5004,274,208,32,600,95,1168,1329,2455,3400,287,629,2256,1613,607,541,2688,726,260,82.19,88.33,92.88,90,94,90,5092.69,3674,3727.88,250,41.42,49.05,49.05,255.77,259.02,252.81,2461.75,245.83,175.22,562.91,81.99,1363.59,981.47,232.56,244.5,231.33,2540,871,1114,4525,223,245,31,606,77,1038,1222,2317,3188,299,653,2574,1879,592,516,2483,665,263,72.22,82.8,90.81,78,77,68,4469.39,3411,3377.72,268,38.82,54.03,54.07,230.58,229.29,223.27
VGK,2022,Vegas Golden Knights,all,82,0.53,0.49,0.5,299852,2558.24,265.92,182.4,589.73,84.93,1393.35,1006.74,254.09,269.26,257.29,2587,937,1262,4786,267,242,45,526,85,1107,1297,2320,3257,235,523,2445,1930,718,575,2489,739,296,72.5,92.94,100.49,79,95,93,4860.86,3524,3569.58,278,40.19,52.33,52.42,253.63,256.64,250.64,2573.42,237.71,176.48,606.83,85.31,1425.68,1030.99,228.44,236.23,227.02,2534,1029,1493,5056,225,230,32,579,91,1179,1259,2309,3338,250,544,2234,2334,678,694,2676,646,241,76.24,78.44,83.02,72,83,70,5007.25,3563,3542.41,318,38.6,45.83,46.38,229.93,228.71,223.72
STL,2022,St. Louis Blues,all,82,0.44,0.46,0.46,298168,2322.15,220.89,161.11,524.93,74.12,1285.35,933.6,214.51,221.24,214.86,2341,859,996,4196,260,165,27,454,78,1033,1210,2081,2940,254,559,2150,1814,684,623,2322,678,200,69.45,82.2,69.25,95,92,73,4174.77,3200,3192.76,365,35.2,34.76,34.77,221.32,221.73,218.19,2696.93,281.49,190.41,618.67,88.89,1472.66,1068.87,268.75,282.76,270.04,2653,1068,1173,4894,298,262,47,530,67,1213,1351,2355,3423,276,606,2284,1513,849,627,2625,812,284,79.72,99.45,102.3,89,109,100,4931.26,3721,3740.68,352,41.9,54.67,54.67,268.71,269.96,262.77
VAN,2022,Vancouver Canucks,all,82,0.48,0.49,0.49,299507,2422.93,245.86,177.5,553.08,81.27,1375.8,953.49,234.87,245.31,234.35,2438,949,1127,4514,270,230,38,508,95,1055,1229,2168,3117,286,680,2273,2024,519,562,2446,680,261,71.34,82.43,92.08,77,102,91,4490.54,3387,3369.46,315,39.87,50.11,50.29,235.43,234.89,228.53,2537.51,262.51,181.73,583.29,84.68,1393.89,1010.91,249.65,264.33,251.45,2527,990,1139,4656,296,253,40,506,93,1152,1217,2231,3221,312,728,2320,1649,489,619,2499,733,285,75.23,90.35,96.93,106,92,98,4708.26,3517,3554.99,354,40.28,54.29,54.36,248.44,250.41,243.39
WPG,2022,Winnipeg Jets,all,82,0.52,0.51,0.51,297097,2599.2,267.67,183.72,591.88,86.6,1461.75,1034.37,254.07,267.78,254.23,2486,1140,1211,4837,246,225,43,497,67,1298,1293,2240,3380,296,669,2184,1789,611,707,2585,757,284,77.42,92.25,98.0,91,81,74,4844.91,3626,3632.03,489,40.83,47.51,47.62,260.89,261.32,252.93,2485.45,251.2,173.32,575.09,82.07,1368.17,994.14,239.41,251.41,239.69,2487,957,1113,4557,224,215,34,478,58,1164,1305,2263,3220,318,707,2279,1746,565,773,2457,731,256,71.72,91.36,88.13,69,77,78,4547.1,3444,3442.71,560,38.4,46.9,46.9,242.7,242.87,235.74
