team,season,name,situation,gamesPlayed,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
WPG,2014,Winnipeg Jets,all,82,0.51,0.52,0.51,300586.0,2458.45,231.19,163.99,570.54,79.68,1351.03,1004.57,222.44,232.86,224.07,2439.0,962.0,1288.0,4689.0,223.0,177.0,43.0,534.0,81.0,1154.0,1232.0,2216.0,3178.0,406.0,920.0,2476.0,2409.0,536.0,772.0,2560.0,607.0,234.0,74.0,75.12,82.06,65.0,76.0,82.0,4746.91,3401.0,3439.91,585.0,36.44,39.02,41.06,226.57,228.09,222.85,2344.18,224.72,158.28,540.58,76.22,1287.99,952.2,216.38,223.88,215.54,2350.0,890.0,1120.0,4360.0,204.0,158.0,27.0,600.0,78.0,1009.0,1191.0,2146.0,3036.0,362.0,836.0,2589.0,1931.0,484.0,855.0,2419.0,612.0,209.0,70.97,76.18,77.57,63.0,62.0,79.0,4308.17,3240.0,3206.55,635.0,35.74,34.7,36.33,224.12,223.14,216.99
BOS,2014,Boston Bruins,all,82,0.51,0.52,0.51,301519.0,2533.39,211.89,166.28,588.72,84.11,1413.99,1085.03,204.72,212.34,205.17,2546.0,1004.0,1267.0,4817.0,209.0,130.0,33.0,667.0,106.0,1119.0,1319.0,2337.0,3341.0,300.0,688.0,2686.0,2112.0,487.0,604.0,2736.0,630.0,184.0,72.96,75.94,62.99,73.0,65.0,71.0,4829.72,3550.0,3562.03,268.0,36.42,31.99,35.49,212.82,213.34,208.95,2432.13,203.93,157.98,568.15,79.15,1341.86,1021.93,197.03,203.93,197.02,2449.0,924.0,1047.0,4420.0,201.0,141.0,32.0,636.0,84.0,1067.0,1244.0,2248.0,3172.0,269.0,629.0,2323.0,2296.0,574.0,785.0,2610.0,581.0,182.0,71.87,69.45,62.62,62.0,76.0,63.0,4406.74,3373.0,3366.65,385.0,34.59,31.54,33.9,204.62,204.47,200.53
BUF,2014,Buffalo Sabres,all,82,0.4,0.38,0.39,299399.0,1911.38,172.09,132.69,427.44,61.63,1054.46,791.7,165.69,171.03,164.64,1984.0,656.0,806.0,3446.0,153.0,127.0,28.0,453.0,71.0,783.0,1053.0,1831.0,2487.0,318.0,739.0,2195.0,2204.0,379.0,514.0,1931.0,553.0,156.0,52.18,66.81,53.09,38.0,61.0,54.0,3388.63,2640.0,2607.22,330.0,29.43,28.34,30.1,171.41,170.16,166.89,2913.54,261.35,200.06,655.77,94.41,1664.31,1220.11,251.16,264.24,254.01,2921.0,1175.0,1533.0,5629.0,269.0,160.0,41.0,683.0,119.0,1315.0,1550.0,2652.0,3827.0,291.0,691.0,2689.0,1610.0,399.0,512.0,3076.0,800.0,220.0,90.69,94.05,76.61,92.0,96.0,81.0,5739.26,4096.0,4162.85,249.0,43.65,38.37,40.23,264.77,267.66,260.57
FLA,2014,Florida Panthers,all,82,0.51,0.51,0.5,301369.0,2455.16,214.48,161.63,555.08,79.09,1359.2,1027.52,205.46,214.5,205.54,2517.0,880.0,1058.0,4455.0,198.0,165.0,38.0,636.0,88.0,1015.0,1296.0,2319.0,3199.0,316.0,685.0,2505.0,2268.0,487.0,472.0,2578.0,629.0,190.0,72.48,75.43,66.57,70.0,72.0,56.0,4445.04,3397.0,3393.41,246.0,35.31,38.17,40.29,209.5,209.67,204.88,2363.57,207.7,160.22,541.52,79.49,1337.72,1004.42,200.7,208.93,201.88,2424.0,908.0,1001.0,4333.0,213.0,159.0,35.0,607.0,101.0,1038.0,1214.0,2211.0,3119.0,313.0,679.0,2650.0,2268.0,447.0,548.0,2539.0,607.0,186.0,70.58,72.85,64.27,79.0,68.0,66.0,4353.36,3332.0,3348.09,318.0,35.38,35.42,37.26,205.76,206.69,202.8
NSH,2014,Nashville Predators,all,82,0.53,0.53,0.53,300607.0,2607.24,213.45,176.34,604.83,82.98,1477.0,1076.46,205.93,214.4,206.86,2614.0,1018.0,1250.0,4882.0,226.0,159.0,34.0,654.0,94.0,1213.0,1286.0,2388.0,3406.0,284.0,623.0,2562.0,1691.0,529.0,660.0,2860.0,588.0,184.0,79.57,70.39,63.5,77.0,76.0,73.0,4902.03,3632.0,3643.27,374.0,38.72,35.43,36.52,215.58,216.36,211.71,2298.09,193.1,153.06,529.72,74.09,1289.25,965.79,187.07,192.95,186.95,2318.0,887.0,1180.0,4385.0,202.0,145.0,33.0,636.0,83.0,1011.0,1128.0,2116.0,3003.0,303.0,662.0,2677.0,1685.0,609.0,670.0,2530.0,501.0,174.0,68.45,60.18,64.47,72.0,58.0,72.0,4375.78,3205.0,3203.69,401.0,33.42,31.92,33.04,193.48,193.53,190.17
SJS,2014,San Jose Sharks,all,82,0.52,0.52,0.52,298895.0,2653.72,253.73,187.51,606.15,88.56,1479.17,1075.87,241.8,254.59,242.6,2592.0,1099.0,1406.0,5097.0,224.0,204.0,35.0,641.0,120.0,1239.0,1263.0,2368.0,3467.0,291.0,668.0,2698.0,1930.0,624.0,942.0,2708.0,728.0,255.0,76.91,88.94,87.88,60.0,76.0,88.0,5112.09,3691.0,3706.99,445.0,41.81,41.85,44.1,251.45,252.15,243.41,2469.37,236.12,170.02,563.82,80.0,1352.63,1018.41,225.57,236.81,226.2,2436.0,985.0,1292.0,4713.0,226.0,191.0,48.0,611.0,78.0,1084.0,1231.0,2210.0,3195.0,322.0,728.0,2498.0,2087.0,557.0,894.0,2561.0,614.0,246.0,74.41,75.32,86.39,60.0,77.0,89.0,4704.94,3421.0,3412.94,476.0,37.4,44.36,46.93,226.59,226.78,220.83
CHI,2014,Chicago Blackhawks,all,82,0.53,0.54,0.53,299651.0,2675.08,240.42,185.58,595.3,87.51,1507.07,1097.12,232.58,241.52,233.65,2777.0,936.0,1396.0,5109.0,220.0,141.0,38.0,706.0,100.0,1143.0,1403.0,2557.0,3493.0,251.0,550.0,2553.0,1357.0,593.0,634.0,2812.0,700.0,201.0,81.4,83.77,75.26,69.0,66.0,85.0,5133.13,3713.0,3728.8,421.0,40.45,37.27,43.19,237.69,238.55,234.0,2368.08,213.87,165.04,532.85,78.22,1311.3,974.71,206.3,213.91,206.31,2477.0,799.0,1040.0,4316.0,186.0,168.0,40.0,520.0,78.0,1002.0,1323.0,2291.0,3090.0,303.0,661.0,2352.0,2317.0,551.0,567.0,2438.0,661.0,177.0,72.81,79.64,61.43,47.0,70.0,69.0,4298.29,3276.0,3268.59,375.0,36.01,39.36,43.49,206.39,206.42,202.92
VAN,2014,Vancouver Canucks,all,82,0.49,0.49,0.5,298789.0,2407.25,219.68,165.12,535.86,78.17,1342.72,1009.64,210.96,220.1,211.42,2454.0,900.0,1075.0,4429.0,236.0,131.0,33.0,603.0,80.0,1082.0,1222.0,2218.0,3118.0,337.0,764.0,2330.0,1582.0,502.0,689.0,2537.0,630.0,187.0,71.94,75.41,72.32,75.0,73.0,88.0,4420.6,3354.0,3353.95,478.0,36.21,31.18,34.69,221.13,221.49,216.38,2428.76,229.87,169.79,550.18,80.5,1353.97,992.68,221.34,230.82,222.31,2447.0,930.0,1216.0,4593.0,220.0,157.0,41.0,629.0,87.0,1069.0,1215.0,2227.0,3157.0,304.0,714.0,2663.0,1888.0,531.0,702.0,2509.0,634.0,234.0,74.58,77.33,77.97,72.0,69.0,79.0,4601.17,3377.0,3385.55,429.0,37.5,35.9,40.0,227.37,228.4,223.5
ANA,2014,Anaheim Ducks,all,82,0.51,0.51,0.52,300164.0,2555.7,216.74,171.72,576.73,84.01,1422.25,1105.61,210.34,217.23,210.8,2458.0,1120.0,1141.0,4719.0,228.0,152.0,34.0,597.0,76.0,1207.0,1318.0,2230.0,3350.0,342.0,792.0,2652.0,2301.0,479.0,745.0,2762.0,643.0,173.0,76.3,77.73,62.71,76.0,82.0,70.0,4719.73,3578.0,3583.86,395.0,37.43,30.2,30.62,223.49,223.99,219.82,2397.22,205.63,160.8,543.91,80.38,1349.04,1020.25,194.86,206.15,195.38,2367.0,993.0,1162.0,4522.0,221.0,155.0,41.0,567.0,84.0,1106.0,1227.0,2146.0,3139.0,302.0,709.0,2483.0,2187.0,515.0,789.0,2581.0,595.0,184.0,70.55,70.8,64.27,68.0,80.0,73.0,4532.42,3360.0,3371.17,461.0,35.54,34.17,34.79,206.37,206.93,200.01
NYR,2014,New York Rangers,all,82,0.53,0.5,0.5,298985.0,2516.98,234.51,167.72,563.65,82.0,1381.09,1049.03,225.35,237.15,227.91,2582.0,896.0,1142.0,4620.0,248.0,155.0,42.0,625.0,78.0,1074.0,1298.0,2334.0,3230.0,283.0,646.0,2298.0,1913.0,667.0,775.0,2603.0,651.0,224.0,72.48,79.68,82.37,74.0,91.0,83.0,4694.5,3478.0,3527.03,426.0,36.74,40.17,42.61,228.66,230.86,225.36,2449.54,210.85,163.46,559.34,79.75,1371.49,1024.16,203.43,210.44,203.01,2418.0,992.0,1159.0,4569.0,187.0,142.0,32.0,604.0,94.0,1148.0,1235.0,2231.0,3223.0,276.0,620.0,2619.0,1961.0,527.0,756.0,2609.0,600.0,201.0,69.82,74.23,66.8,61.0,57.0,69.0,4515.62,3410.0,3382.03,422.0,35.45,32.13,33.48,212.76,212.44,207.39
