team,season,name,situation,gamesPlayed,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
VGK,2018,Vegas Golden Knights,all,82,0.55,0.55,0.54,297571,2783.08,273.37,195.62,634.55,91.55,1519.19,1165.85,263.35,274.19,264.1,2813,1069,1370,5252,246,251,45,673,87,1301,1323,2567,3636,254,531,2482,2268,903,747,2796,801,285,81.93,97.99,93.46,78,77,91,5278.89,3882,3898.53,383,43.24,57.99,58.12,258.36,258.83,252.85,2319.59,222.29,161.84,517.36,75.31,1289.37,973.96,213.12,222.8,213.59,2399,843,1115,4357,228,184,39,462,84,1087,1197,2171,3014,250,535,2441,2158,761,753,2372,648,222,68.7,77.99,75.61,69,80,79,4352.13,3242,3239.99,460,35.39,43.45,43.45,214.12,214.42,209.63
FLA,2018,Florida Panthers,all,82,0.49,0.51,0.51,299954,2603.41,232.38,169.6,593.27,86.86,1443.87,1133.08,224.86,232.77,225.29,2704,956,1083,4743,264,184,33,628,115,1134,1336,2440,3396,268,586,2524,1898,748,1231,2799,659,202,79.47,79.87,73.05,89,88,87,4750.5,3660,3670.0,695,37.48,39.5,39.56,230.24,230.55,226.43,2467.72,237.84,162.65,559.9,83.42,1369.28,1080.04,229.73,238.18,230.12,2513,982,1137,4632,273,197,37,579,104,1129,1213,2240,3222,299,654,2547,1867,746,1016,2583,674,238,75.01,81.1,81.74,89,95,89,4635.23,3495,3494.22,489,35.53,40.27,40.34,232.91,233.32,228.46
STL,2018,St. Louis Blues,all,82,0.53,0.52,0.52,298859,2499.02,239.68,174.86,559.36,80.89,1404.08,1060.19,231.05,241.61,232.92,2594,926,1160,4680,244,185,41,562,92,1106,1331,2350,3276,260,569,2447,1611,685,601,2580,715,225,75.71,86.07,77.91,85,81,78,4724.7,3520,3549.05,373,38.42,42.27,42.27,235.78,237.59,232.23,2306.07,209.52,156.93,526.75,74.0,1279.58,974.42,203.26,209.45,203.17,2324,900,1131,4355,220,143,26,534,70,1030,1227,2104,3004,276,612,2306,1716,634,746,2400,632,192,67.62,75.66,66.24,69,79,72,4326.77,3224,3208.61,468,34.59,32.53,32.53,211.39,211.0,207.08
CBJ,2018,Columbus Blue Jackets,all,82,0.51,0.51,0.52,297205,2525.99,237.21,170.41,568.31,82.05,1380.77,1072.82,227.49,238.72,228.93,2590,973,1007,4570,256,175,36,584,112,1127,1309,2334,3307,225,486,2434,1741,619,604,2682,650,231,82.89,76.43,77.89,98,88,70,4606.32,3563,3588.56,266,36.9,38.51,39.44,231.09,232.4,227.45,2356.16,228.11,158.2,538.47,77.14,1295.82,1001.24,219.66,228.16,219.76,2418,909,1076,4403,231,187,29,613,86,955,1255,2187,3096,245,526,2410,1643,585,749,2462,655,210,73.91,79.15,75.05,89,87,55,4390.09,3327,3320.34,374,34.37,43.25,43.32,217.2,217.12,212.88
PIT,2018,Pittsburgh Penguins,all,82,0.53,0.49,0.5,298890,2604.45,258.86,179.02,586.16,84.85,1426.27,1106.98,249.12,261.39,251.54,2732,912,1152,4796,271,215,42,569,99,1161,1329,2461,3373,264,599,2481,2362,633,822,2630,753,261,79.37,89.96,89.53,87,90,94,4873.18,3644,3688.3,406,39.28,46.49,46.49,251.51,253.62,248.7,2623.11,234.11,174.29,599.38,84.2,1440.92,1137.14,226.12,233.1,225.14,2726,945,1229,4900,238,203,25,593,89,1168,1380,2488,3433,265,588,2427,2444,566,780,2787,662,222,77.4,80.25,76.46,78,86,74,4846.31,3671,3647.55,402,38.17,40.72,40.78,231.44,230.51,225.9
VAN,2018,Vancouver Canucks,all,82,0.47,0.48,0.49,300598,2366.58,202.46,155.82,545.77,78.64,1319.65,1043.99,196.58,202.38,196.52,2433,961,1132,4526,219,144,24,565,98,1014,1354,2214,3175,282,615,2403,1799,534,609,2670,540,184,72.29,65.7,64.47,91,62,66,4509.15,3394,3381.1,402,34.18,29.35,29.7,203.61,203.43,200.17,2529.04,232.4,173.01,571.06,83.09,1406.28,1070.54,223.7,234.31,225.56,2595,990,1231,4816,248,175,39,645,106,1097,1314,2347,3337,283,608,2454,1738,551,659,2705,662,218,79.08,81.11,72.2,100,76,72,4867.11,3585,3620.84,409,37.87,41.88,41.88,225.33,227.0,222.15
TBL,2018,Tampa Bay Lightning,all,82,0.54,0.5,0.5,298774,2507.48,268.82,174.87,556.14,79.94,1390.98,1048.93,258.54,271.71,261.3,2620,981,1120,4721,319,180,35,453,157,1214,1278,2301,3282,320,695,2519,2114,570,703,2531,807,263,79.12,95.46,94.23,100,117,102,4813.29,3601,3656.16,371,38.58,37.88,37.88,264.03,267.03,260.47,2470.43,229.87,172.46,560.4,80.31,1382.59,1041.72,221.74,228.73,220.6,2634,910,1123,4667,221,182,34,534,149,1143,1315,2413,3323,312,675,2401,1841,639,762,2648,689,207,79.95,82.26,67.65,73,83,65,4605.69,3544,3507.89,440,38.27,36.58,36.62,226.36,224.71,219.67
NYR,2018,New York Rangers,all,82,0.47,0.46,0.46,300161,2282.4,217.89,153.99,514.8,74.47,1262.0,995.81,209.26,217.48,208.83,2392,855,1024,4271,221,179,37,518,74,1037,1218,2171,3026,314,724,2188,2128,667,1037,2414,624,209,68.25,75.28,74.36,86,63,72,4234.81,3247,3222.57,564,33.86,40.71,41.19,208.61,207.93,203.33,2629.07,246.68,179.91,598.8,86.74,1491.68,1161.59,236.57,248.04,237.89,2772,1042,1213,5027,267,211,42,557,93,1318,1368,2505,3547,281,643,2475,1823,640,998,2883,711,220,83.68,84.76,78.24,110,79,78,5077.94,3814,3848.48,517,39.65,44.57,45.83,237.17,238.43,232.48
BOS,2018,Boston Bruins,all,82,0.52,0.53,0.53,299012,2669.47,239.88,177.88,608.93,87.07,1484.99,1133.23,231.83,241.71,233.6,2678,1054,1114,4846,257,154,32,610,96,1196,1419,2421,3475,306,693,2454,1874,714,806,2801,740,191,79.58,89.7,70.61,90,102,65,4895.77,3732,3761.43,345,39.11,33.08,34.19,244.8,246.48,240.32,2368.3,220.57,160.03,534.95,77.87,1305.5,1026.08,212.32,219.64,211.43,2416,909,1049,4374,212,155,39,558,68,1092,1240,2204,3113,300,691,2386,2172,947,1023,2449,675,201,68.6,80.98,70.99,72,69,71,4336.71,3325,3306.21,485,35.25,35.43,35.54,220.28,219.46,215.45
NYI,2018,New York Islanders,all,82,0.51,0.48,0.48,298990,2229.78,228.44,162.69,492.34,75.41,1270.46,952.8,220.51,229.71,221.74,2357,870,1099,4326,223,176,44,526,87,977,1238,2134,3004,259,570,2124,2030,556,950,2321,703,203,72.26,82.39,73.78,54,83,86,4359.52,3227,3252.49,487,35.51,36.59,36.63,224.25,225.38,220.38,2429.91,220.96,169.18,549.94,80.43,1384.06,1046.57,212.84,220.58,212.5,2534,948,1294,4776,191,175,36,571,69,1155,1321,2343,3291,266,587,2353,1853,526,933,2670,619,193,77.25,72.9,70.8,69,60,62,4735.03,3482,3453.88,513,36.97,40.9,41.07,214.72,214.11,208.82
