team,season,name,situation,gamesPlayed,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NSH,2015,Nashville Predators,all,82,0.54,0.52,0.53,298813.0,2499.95,219.55,168.26,569.75,79.75,1404.81,1026.88,211.37,220.12,211.87,2507.0,962.0,1150.0,4619.0,224.0,140.0,26.0,575.0,92.0,1136.0,1302.0,2283.0,3245.0,307.0,714.0,2387.0,1886.0,473.0,633.0,2694.0,572.0,203.0,75.51,68.63,75.42,71.0,76.0,77.0,4623.04,3469.0,3470.88,378.0,37.29,30.02,30.63,226.22,226.32,220.93,2188.47,183.33,145.72,500.73,69.96,1219.93,919.32,177.78,183.26,177.71,2243.0,796.0,1232.0,4271.0,213.0,128.0,38.0,566.0,83.0,930.0,1119.0,2030.0,2826.0,314.0,716.0,2515.0,1658.0,565.0,646.0,2365.0,512.0,162.0,64.11,62.22,57.0,70.0,64.0,79.0,4250.16,3039.0,3030.19,371.0,32.04,30.37,30.55,184.82,184.57,181.28
NYR,2015,New York Rangers,all,82,0.47,0.48,0.48,298469.0,2337.88,205.04,156.2,529.71,76.94,1319.7,985.4,199.1,206.54,200.55,2337.0,936.0,1093.0,4366.0,233.0,136.0,30.0,544.0,86.0,996.0,1278.0,2104.0,3040.0,299.0,658.0,2313.0,2164.0,603.0,824.0,2498.0,584.0,191.0,69.81,68.8,66.42,84.0,78.0,71.0,4400.22,3273.0,3300.69,474.0,34.26,29.31,29.5,209.81,211.36,207.43,2517.69,228.11,170.23,575.85,82.08,1413.57,1034.15,219.78,227.02,218.74,2494.0,1010.0,1314.0,4818.0,215.0,178.0,32.0,550.0,88.0,1216.0,1257.0,2279.0,3289.0,274.0,610.0,2390.0,1850.0,498.0,742.0,2611.0,689.0,204.0,73.38,83.03,71.7,52.0,85.0,78.0,4771.06,3504.0,3479.09,408.0,37.32,38.29,40.17,225.25,224.07,219.0
CHI,2015,Chicago Blackhawks,all,82,0.5,0.5,0.5,298355.0,2414.71,225.35,165.52,532.1,76.94,1351.57,996.51,218.97,226.98,220.58,2499.0,849.0,1245.0,4593.0,234.0,144.0,31.0,567.0,90.0,1029.0,1284.0,2265.0,3114.0,258.0,571.0,2380.0,1389.0,477.0,642.0,2532.0,612.0,204.0,74.3,73.3,77.76,70.0,75.0,89.0,4625.26,3348.0,3378.63,468.0,36.4,32.52,34.4,227.35,228.85,225.03,2457.27,222.46,171.69,566.09,80.42,1368.66,989.73,212.55,222.05,212.17,2528.0,872.0,1133.0,4533.0,207.0,200.0,45.0,502.0,78.0,1081.0,1332.0,2321.0,3193.0,294.0,630.0,2452.0,2430.0,487.0,644.0,2548.0,625.0,227.0,71.26,75.44,75.76,73.0,61.0,73.0,4508.26,3400.0,3380.99,450.0,38.06,48.57,51.95,208.52,207.94,203.23
BUF,2015,Buffalo Sabres,all,82,0.49,0.48,0.48,299467.0,2351.33,205.84,159.65,538.58,76.49,1329.1,974.35,198.57,205.67,198.4,2418.0,866.0,1041.0,4325.0,199.0,137.0,29.0,541.0,95.0,967.0,1345.0,2219.0,3085.0,269.0,611.0,2427.0,1916.0,431.0,520.0,2509.0,605.0,170.0,68.64,73.64,63.56,63.0,79.0,57.0,4299.04,3284.0,3265.28,290.0,35.44,29.62,29.73,211.55,211.02,206.28,2501.99,217.74,169.24,575.43,81.36,1424.91,1038.32,209.4,218.98,210.57,2513.0,994.0,1095.0,4602.0,215.0,141.0,37.0,654.0,91.0,1054.0,1352.0,2298.0,3292.0,306.0,688.0,2488.0,1669.0,428.0,535.0,2685.0,627.0,195.0,75.83,75.28,66.64,59.0,81.0,75.0,4646.49,3507.0,3544.26,280.0,37.05,32.35,33.51,221.28,222.46,218.17
DET,2015,Detroit Red Wings,all,82,0.5,0.51,0.5,299571.0,2431.73,219.38,168.44,551.55,79.19,1362.07,990.36,212.69,220.04,213.32,2433.0,938.0,1088.0,4459.0,209.0,164.0,26.0,618.0,88.0,997.0,1295.0,2224.0,3162.0,328.0,680.0,2417.0,1651.0,415.0,599.0,2514.0,672.0,185.0,71.9,81.9,65.58,76.0,68.0,65.0,4465.98,3371.0,3376.99,350.0,37.43,36.13,37.03,219.79,220.34,216.38,2406.9,222.68,163.55,545.21,77.92,1335.89,984.81,213.63,222.82,213.78,2439.0,892.0,909.0,4240.0,219.0,168.0,36.0,520.0,103.0,1013.0,1308.0,2220.0,3112.0,323.0,689.0,2367.0,1699.0,455.0,541.0,2483.0,639.0,209.0,70.46,77.37,74.86,65.0,75.0,79.0,4241.33,3331.0,3334.29,337.0,36.19,36.24,37.49,221.31,221.43,215.94
PIT,2015,Pittsburgh Penguins,all,82,0.54,0.52,0.52,299084.0,2618.08,240.93,182.68,592.17,83.69,1461.5,1077.03,231.33,241.9,232.31,2722.0,916.0,1193.0,4831.0,241.0,204.0,32.0,628.0,108.0,1151.0,1306.0,2481.0,3397.0,324.0,667.0,2593.0,1947.0,500.0,631.0,2708.0,718.0,212.0,80.94,86.99,72.99,91.0,90.0,60.0,4850.47,3638.0,3644.33,323.0,40.35,42.6,43.18,238.09,239.08,232.71,2358.84,205.74,157.88,547.37,76.46,1325.38,985.18,198.23,205.98,198.46,2436.0,862.0,1091.0,4389.0,199.0,158.0,30.0,571.0,99.0,1028.0,1243.0,2237.0,3099.0,317.0,679.0,2576.0,2322.0,442.0,560.0,2590.0,518.0,190.0,74.61,62.78,68.34,68.0,65.0,66.0,4376.13,3298.0,3302.53,293.0,35.05,30.83,31.01,209.77,209.84,204.56
NJD,2015,New Jersey Devils,all,82,0.47,0.46,0.47,299478.0,2011.94,191.37,134.47,453.61,65.05,1116.51,820.99,184.21,191.52,184.34,2004.0,778.0,813.0,3595.0,182.0,125.0,32.0,471.0,77.0,816.0,1111.0,1822.0,2600.0,319.0,718.0,2183.0,1840.0,463.0,509.0,2046.0,547.0,189.0,59.69,65.57,66.13,53.0,50.0,79.0,3587.05,2782.0,2773.15,294.0,29.99,31.83,34.74,186.62,186.57,182.92,2304.11,218.33,155.9,513.66,75.0,1277.79,941.32,210.39,218.96,211.02,2349.0,833.0,1054.0,4236.0,202.0,145.0,28.0,585.0,89.0,983.0,1178.0,2147.0,2980.0,310.0,706.0,2518.0,1858.0,495.0,532.0,2340.0,634.0,208.0,69.0,75.85,73.5,69.0,63.0,70.0,4246.03,3182.0,3194.59,273.0,34.75,33.67,35.41,217.67,218.31,213.13
MIN,2015,Minnesota Wild,all,82,0.52,0.49,0.49,298710.0,2359.12,220.6,163.59,541.9,76.49,1320.42,954.0,209.64,221.42,210.39,2375.0,902.0,1102.0,4379.0,213.0,194.0,41.0,575.0,98.0,1007.0,1190.0,2162.0,3064.0,242.0,525.0,2591.0,1406.0,503.0,557.0,2423.0,641.0,213.0,67.14,76.46,76.99,58.0,72.0,83.0,4387.76,3277.0,3283.88,314.0,36.47,44.92,45.34,211.72,212.29,205.69,2387.42,201.93,163.27,548.39,77.41,1350.7,1009.31,194.28,202.05,194.43,2347.0,1004.0,1209.0,4560.0,204.0,167.0,31.0,576.0,95.0,1020.0,1289.0,2143.0,3147.0,300.0,644.0,2342.0,1639.0,433.0,511.0,2572.0,611.0,168.0,71.45,73.73,56.74,71.0,69.0,64.0,4550.73,3351.0,3352.93,291.0,35.77,34.3,35.39,202.32,202.47,198.07
PHI,2015,Philadelphia Flyers,all,82,0.5,0.51,0.51,300755.0,2543.42,240.96,170.72,585.43,83.2,1408.44,1066.26,230.72,240.39,230.17,2542.0,1013.0,1348.0,4903.0,211.0,195.0,36.0,683.0,85.0,1119.0,1262.0,2331.0,3344.0,346.0,816.0,2530.0,2196.0,455.0,687.0,2656.0,636.0,263.0,72.59,76.11,92.27,56.0,72.0,83.0,4871.81,3555.0,3543.32,455.0,38.31,47.87,47.92,231.35,230.93,225.02,2477.21,236.62,164.47,574.6,80.29,1332.43,1017.65,226.4,238.36,228.08,2519.0,888.0,1309.0,4716.0,210.0,209.0,39.0,667.0,89.0,967.0,1265.0,2309.0,3197.0,360.0,825.0,2431.0,2181.0,533.0,735.0,2527.0,644.0,236.0,73.52,79.51,83.58,55.0,75.0,80.0,4744.81,3407.0,3428.96,455.0,36.47,46.82,49.0,224.01,225.28,219.64
TOR,2015,Toronto Maple Leafs,all,82,0.51,0.52,0.51,299792.0,2658.51,254.52,184.12,612.18,89.44,1486.16,1075.64,243.61,253.16,242.32,2515.0,1188.0,1333.0,5036.0,192.0,196.0,41.0,633.0,105.0,1235.0,1342.0,2323.0,3511.0,324.0,694.0,2617.0,2119.0,669.0,626.0,2720.0,732.0,251.0,77.98,89.48,87.05,52.0,62.0,78.0,4973.34,3703.0,3669.07,411.0,41.24,41.81,44.8,250.9,249.31,242.91,2534.21,242.03,169.08,582.83,82.99,1405.96,1040.1,232.75,244.53,235.16,2503.0,1020.0,1035.0,4558.0,240.0,144.0,40.0,655.0,101.0,1140.0,1243.0,2263.0,3283.0,322.0,676.0,2556.0,2143.0,630.0,722.0,2585.0,735.0,203.0,76.66,88.48,76.88,81.0,86.0,73.0,4622.93,3523.0,3564.4,440.0,37.21,36.08,38.95,240.27,242.86,238.18
NYI,2015,New York Islanders,all,82,0.5,0.49,0.5,300303.0,2390.97,221.93,161.92,537.83,78.73,1320.14,1033.46,214.36,222.54,214.94,2412.0,942.0,1250.0,4604.0,227.0,142.0,41.0,630.0,83.0,1020.0,1252.0,2185.0,3127.0,291.0,654.0,2331.0,2311.0,623.0,818.0,2539.0,613.0,202.0,73.94,74.99,73.0,76.0,73.0,78.0,4620.07,3354.0,3362.33,481.0,35.6,34.35,35.71,221.82,222.15,217.68,2445.19,226.16,168.38,549.4,80.12,1363.04,1020.92,217.06,226.21,217.12,2496.0,912.0,1322.0,4730.0,211.0,159.0,41.0,563.0,69.0,1065.0,1341.0,2285.0,3197.0,289.0,657.0,2323.0,2043.0,639.0,724.0,2545.0,677.0,186.0,76.18,82.69,67.29,73.0,61.0,77.0,4718.54,3408.0,3409.6,402.0,37.05,34.6,35.56,227.64,227.71,221.83
EDM,2015,Edmonton Oilers,all,82,0.48,0.49,0.48,298912.0,2376.36,220.57,164.87,544.28,76.41,1313.19,962.76,212.29,219.74,211.47,2387.0,896.0,1230.0,4513.0,199.0,163.0,31.0,558.0,70.0,1036.0,1257.0,2188.0,3084.0,308.0,696.0,2429.0,1818.0,564.0,881.0,2432.0,642.0,209.0,70.39,79.63,70.54,53.0,74.0,72.0,4471.25,3283.0,3259.35,574.0,36.39,36.7,38.74,218.15,217.22,212.99,2541.14,237.88,173.72,582.08,81.99,1428.47,1044.86,229.56,239.81,231.4,2549.0,1000.0,1233.0,4782.0,242.0,176.0,31.0,592.0,99.0,1187.0,1253.0,2307.0,3307.0,294.0,669.0,2549.0,2014.0,529.0,854.0,2664.0,665.0,220.0,78.25,79.91,79.73,84.0,82.0,76.0,4829.53,3549.0,3580.36,491.0,38.47,40.17,40.38,235.97,237.65,232.28
WPG,2015,Winnipeg Jets,all,82,0.49,0.51,0.5,298283.0,2414.53,227.63,166.19,548.49,77.23,1347.95,998.5,219.9,227.45,219.74,2429.0,937.0,1192.0,4558.0,212.0,164.0,30.0,544.0,60.0,1086.0,1300.0,2217.0,3154.0,360.0,818.0,2257.0,2103.0,550.0,766.0,2460.0,691.0,215.0,72.95,84.7,69.99,61.0,81.0,70.0,4548.03,3366.0,3366.79,563.0,36.66,33.67,34.14,230.16,230.11,225.41,2410.3,241.55,168.88,548.81,77.19,1331.53,963.03,229.4,243.24,231.04,2423.0,908.0,1133.0,4464.0,236.0,179.0,45.0,588.0,71.0,1060.0,1197.0,2187.0,3095.0,333.0,763.0,2572.0,1655.0,488.0,870.0,2442.0,625.0,264.0,70.49,77.48,93.58,58.0,75.0,103.0,4495.53,3331.0,3351.75,643.0,37.79,43.96,44.66,234.67,236.14,228.93
ANA,2015,Anaheim Ducks,all,82,0.55,0.52,0.53,298622.0,2557.39,230.08,170.58,580.77,82.69,1423.5,1080.37,223.11,231.48,224.46,2485.0,1083.0,1170.0,4738.0,215.0,177.0,37.0,557.0,91.0,1148.0,1380.0,2270.0,3353.0,375.0,883.0,2497.0,2234.0,428.0,802.0,2751.0,615.0,202.0,75.4,75.4,79.28,60.0,73.0,82.0,4772.89,3568.0,3592.58,421.0,37.7,41.49,43.39,224.4,225.6,220.85,2280.61,189.51,156.11,524.6,75.4,1298.67,961.7,183.76,189.1,183.36,2259.0,947.0,1178.0,4384.0,188.0,126.0,26.0,505.0,78.0,1072.0,1237.0,2071.0,3018.0,337.0,805.0,2310.0,2060.0,494.0,879.0,2514.0,527.0,165.0,68.53,63.8,57.18,67.0,67.0,54.0,4354.89,3206.0,3189.73,488.0,34.59,26.04,26.69,197.4,197.01,192.82
