team,season,name,situation,gamesPlayed,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
TBL,2013,Tampa Bay Lightning,all,82,0.51,0.5,0.5,300787.0,2432.33,225.33,169.94,547.92,79.46,1394.05,1026.29,216.18,226.66,217.48,2447.0,996.0,1035.0,4478.0,232.0,160.0,44.0,552.0,81.0,1049.0,1369.0,2215.0,3211.0,326.0,760.0,2394.0,1642.0,512.0,640.0,2571.0,682.0,190.0,78.17,80.34,66.83,79.0,72.0,81.0,4508.0,3443.0,3462.94,349.0,37.31,32.28,33.97,228.68,229.71,224.26,2422.58,219.9,170.17,543.88,77.85,1382.91,1011.28,212.73,219.46,212.32,2399.0,1007.0,1121.0,4527.0,209.0,151.0,29.0,577.0,104.0,1092.0,1273.0,2190.0,3197.0,336.0,766.0,2468.0,1705.0,587.0,538.0,2588.0,627.0,191.0,76.61,74.62,68.67,62.0,78.0,69.0,4507.28,3406.0,3396.44,289.0,37.57,37.17,37.33,220.14,219.96,215.45
ANA,2013,Anaheim Ducks,all,82,0.52,0.5,0.51,299453.0,2563.43,229.6,179.36,581.51,85.19,1443.77,1068.56,220.74,230.87,221.99,2569.0,1019.0,1119.0,4707.0,263.0,188.0,45.0,624.0,97.0,1156.0,1260.0,2306.0,3325.0,348.0,822.0,2591.0,2024.0,447.0,670.0,2679.0,707.0,202.0,76.92,86.48,66.2,85.0,100.0,78.0,4745.25,3588.0,3614.1,332.0,39.71,39.89,41.04,228.27,229.65,224.39,2440.28,213.33,169.53,559.88,82.12,1384.13,1027.0,205.28,212.82,204.79,2354.0,1082.0,1242.0,4678.0,203.0,174.0,45.0,555.0,71.0,1152.0,1281.0,2151.0,3233.0,344.0,844.0,2675.0,2037.0,435.0,711.0,2655.0,577.0,204.0,73.33,69.87,70.12,55.0,71.0,77.0,4638.27,3436.0,3417.3,400.0,37.4,37.25,38.23,212.49,211.88,206.71
MIN,2013,Minnesota Wild,all,82,0.5,0.49,0.49,301203.0,2182.99,191.64,149.33,500.65,69.92,1215.67,913.79,185.48,191.32,185.22,2181.0,860.0,1037.0,4078.0,199.0,166.0,36.0,480.0,74.0,917.0,1205.0,1982.0,2842.0,313.0,719.0,2393.0,1412.0,548.0,476.0,2339.0,520.0,182.0,64.57,61.38,65.69,71.0,59.0,69.0,4066.67,3041.0,3038.43,257.0,32.99,36.55,36.88,187.76,187.78,184.21,2279.46,188.64,152.43,530.12,74.11,1281.73,960.99,182.84,188.45,182.68,2273.0,915.0,1126.0,4314.0,198.0,156.0,33.0,552.0,72.0,967.0,1243.0,2075.0,2990.0,319.0,732.0,2310.0,1669.0,471.0,513.0,2488.0,533.0,167.0,66.02,63.93,58.69,65.0,67.0,66.0,4315.14,3188.0,3191.16,291.0,33.49,35.46,36.18,185.95,185.93,182.75
MTL,2013,Montreal Canadiens,all,82,0.49,0.47,0.48,299499.0,2356.61,211.59,166.02,541.18,76.87,1297.74,978.68,203.72,212.9,205.03,2331.0,942.0,1179.0,4452.0,209.0,190.0,32.0,499.0,90.0,1055.0,1230.0,2122.0,3064.0,374.0,889.0,2532.0,1722.0,446.0,646.0,2462.0,613.0,198.0,68.26,73.67,69.66,65.0,71.0,73.0,4471.86,3273.0,3294.46,508.0,36.57,39.7,40.44,207.66,209.12,204.88,2523.31,223.39,175.2,580.2,82.16,1409.96,1051.09,214.99,223.66,215.22,2542.0,980.0,1491.0,5013.0,201.0,214.0,34.0,597.0,101.0,1118.0,1291.0,2341.0,3321.0,376.0,870.0,2576.0,2000.0,406.0,655.0,2685.0,637.0,200.0,76.5,78.55,68.33,69.0,68.0,64.0,5007.66,3522.0,3517.72,465.0,38.48,41.89,43.31,218.56,218.7,214.59
ARI,2013,Arizona Coyotes,all,82,0.47,0.5,0.5,300981.0,2477.32,207.57,168.03,565.71,81.67,1409.39,1064.64,199.68,207.43,199.55,2499.0,998.0,1208.0,4705.0,210.0,179.0,47.0,595.0,90.0,1100.0,1323.0,2289.0,3287.0,327.0,712.0,2563.0,2173.0,512.0,461.0,2741.0,576.0,180.0,73.79,67.79,65.97,81.0,57.0,72.0,4697.12,3497.0,3493.24,240.0,36.9,40.05,41.05,203.41,203.22,198.64,2519.27,235.16,174.57,571.45,81.49,1397.65,1045.69,225.06,234.81,224.8,2541.0,965.0,1130.0,4636.0,224.0,213.0,34.0,597.0,75.0,1097.0,1300.0,2317.0,3282.0,336.0,733.0,2368.0,1967.0,462.0,529.0,2612.0,668.0,226.0,74.85,80.23,80.09,81.0,64.0,79.0,4640.46,3506.0,3510.54,272.0,38.76,44.23,44.65,229.26,229.26,223.62
DET,2013,Detroit Red Wings,all,82,0.51,0.51,0.51,301586.0,2416.97,209.69,165.34,554.14,79.26,1371.87,997.7,201.77,211.08,203.06,2456.0,922.0,982.0,4360.0,217.0,139.0,44.0,621.0,85.0,1051.0,1265.0,2239.0,3161.0,321.0,673.0,2487.0,1621.0,512.0,602.0,2646.0,540.0,192.0,76.1,65.79,67.81,75.0,72.0,70.0,4395.79,3378.0,3404.18,347.0,36.42,37.55,40.1,206.02,207.25,203.14,2307.07,205.16,158.19,526.41,74.17,1283.46,951.62,198.92,205.32,199.07,2402.0,797.0,1014.0,4213.0,221.0,158.0,48.0,576.0,68.0,974.0,1202.0,2181.0,2978.0,316.0,662.0,2413.0,1905.0,530.0,602.0,2429.0,588.0,182.0,68.53,71.41,65.21,70.0,70.0,81.0,4200.88,3199.0,3192.4,357.0,35.05,36.14,37.53,202.67,202.67,199.3
STL,2013,St. Louis Blues,all,82,0.53,0.53,0.53,300122.0,2441.43,210.85,167.3,558.4,78.66,1383.04,1030.74,205.04,212.45,206.64,2403.0,1026.0,1192.0,4621.0,239.0,125.0,29.0,549.0,77.0,1121.0,1318.0,2164.0,3190.0,387.0,876.0,2536.0,1839.0,544.0,350.0,2650.0,599.0,180.0,76.31,70.77,63.77,76.0,84.0,79.0,4665.52,3429.0,3457.02,216.0,36.82,25.49,27.38,220.29,222.05,217.95,2194.85,190.39,148.53,497.73,70.47,1220.27,906.62,184.22,190.0,183.86,2163.0,871.0,1121.0,4155.0,188.0,133.0,28.0,499.0,75.0,963.0,1176.0,1975.0,2846.0,379.0,870.0,2354.0,1780.0,502.0,531.0,2324.0,539.0,171.0,64.66,64.54,61.19,64.0,66.0,58.0,4124.66,3034.0,3022.33,336.0,32.94,29.44,30.19,193.14,192.9,189.21
NSH,2013,Nashville Predators,all,82,0.51,0.48,0.49,299394.0,2348.73,203.4,157.81,533.43,73.77,1296.58,976.04,197.22,203.83,197.64,2382.0,859.0,999.0,4240.0,214.0,150.0,42.0,503.0,83.0,1046.0,1245.0,2168.0,3027.0,298.0,718.0,2586.0,1611.0,556.0,618.0,2489.0,575.0,177.0,72.62,69.35,61.41,65.0,72.0,77.0,4230.32,3241.0,3242.6,361.0,34.48,32.01,32.43,205.44,205.69,202.12,2381.46,194.7,158.19,541.29,76.4,1353.41,1002.0,188.76,195.35,189.41,2370.0,956.0,1230.0,4556.0,233.0,117.0,31.0,572.0,79.0,1102.0,1223.0,2137.0,3093.0,299.0,719.0,2287.0,1595.0,623.0,696.0,2632.0,527.0,167.0,74.64,62.18,57.88,84.0,85.0,64.0,4570.99,3326.0,3334.62,415.0,34.45,26.71,27.83,201.33,202.03,197.82
BOS,2013,Boston Bruins,all,82,0.55,0.53,0.53,298729.0,2573.6,237.78,169.1,588.1,85.01,1425.27,1094.74,229.84,240.43,232.43,2613.0,987.0,1238.0,4838.0,258.0,122.0,34.0,709.0,95.0,1128.0,1288.0,2355.0,3342.0,341.0,836.0,2577.0,2008.0,552.0,608.0,2707.0,677.0,216.0,76.89,80.76,80.12,84.0,88.0,86.0,4936.87,3600.0,3664.89,274.0,36.98,28.05,30.13,244.62,247.35,241.14,2341.38,193.13,155.67,541.14,75.98,1288.58,972.48,187.89,191.38,186.21,2385.0,842.0,1051.0,4278.0,171.0,141.0,31.0,616.0,71.0,943.0,1285.0,2214.0,3056.0,302.0,767.0,2418.0,2057.0,598.0,711.0,2475.0,589.0,163.0,69.26,71.24,52.63,58.0,49.0,64.0,4207.79,3227.0,3185.03,360.0,34.44,29.62,30.25,197.32,195.8,192.32
EDM,2013,Edmonton Oilers,all,82,0.45,0.45,0.44,298914.0,2182.0,207.37,150.78,488.07,70.03,1207.25,892.57,199.69,206.12,198.49,2209.0,837.0,1055.0,4101.0,199.0,152.0,32.0,489.0,69.0,1010.0,1127.0,2010.0,2847.0,366.0,856.0,2395.0,1751.0,578.0,969.0,2217.0,643.0,186.0,69.66,77.57,60.15,54.0,85.0,60.0,4046.26,3046.0,3013.99,651.0,33.5,33.12,33.38,205.48,204.37,199.83,2702.04,252.67,186.59,616.84,88.15,1516.12,1127.75,242.95,255.67,245.83,2696.0,1137.0,1252.0,5085.0,267.0,202.0,43.0,599.0,86.0,1278.0,1401.0,2429.0,3566.0,362.0,840.0,2491.0,1863.0,625.0,749.0,2888.0,709.0,236.0,84.73,85.04,82.9,92.0,90.0,85.0,5172.65,3833.0,3891.59,454.0,41.26,43.21,45.04,245.76,248.6,242.56
NJD,2013,New Jersey Devils,all,82,0.53,0.53,0.52,300878.0,2161.69,202.33,147.53,481.46,69.9,1229.92,900.85,197.01,203.69,198.31,2200.0,832.0,1013.0,4045.0,197.0,133.0,35.0,500.0,61.0,956.0,1185.0,2003.0,2835.0,286.0,604.0,2174.0,1568.0,465.0,552.0,2250.0,611.0,171.0,69.56,72.92,59.84,65.0,63.0,69.0,4068.26,3032.0,3049.28,268.0,32.23,32.56,35.12,199.43,200.26,197.26,2021.36,177.21,135.34,451.56,64.82,1112.95,857.19,172.23,177.34,172.4,2089.0,711.0,849.0,3649.0,195.0,115.0,30.0,416.0,80.0,831.0,1163.0,1894.0,2605.0,268.0,582.0,2450.0,1899.0,531.0,580.0,2120.0,530.0,150.0,61.71,63.89,51.61,73.0,58.0,64.0,3644.1,2800.0,2802.02,317.0,29.66,26.71,27.57,179.23,179.56,176.85
CBJ,2013,Columbus Blue Jackets,all,82,0.5,0.5,0.5,298605.0,2385.69,195.97,165.7,544.31,77.35,1360.02,992.65,190.14,197.74,191.88,2431.0,905.0,1109.0,4445.0,225.0,139.0,38.0,365.0,100.0,1288.0,1219.0,2206.0,3111.0,356.0,832.0,2487.0,2609.0,487.0,449.0,2655.0,517.0,164.0,73.28,63.56,59.14,76.0,71.0,78.0,4481.75,3336.0,3364.42,226.0,36.59,32.18,32.93,199.62,201.38,197.64,2384.88,194.96,160.15,549.93,77.59,1366.75,993.62,188.5,193.89,187.48,2524.0,819.0,1081.0,4424.0,214.0,154.0,50.0,456.0,86.0,1232.0,1201.0,2310.0,3129.0,348.0,826.0,2337.0,1944.0,425.0,529.0,2662.0,510.0,171.0,70.07,60.87,64.01,77.0,64.0,73.0,4388.95,3343.0,3321.57,272.0,35.57,35.69,36.54,193.99,193.0,188.39
NYI,2013,New York Islanders,all,82,0.5,0.5,0.5,300959.0,2496.15,235.88,173.33,559.08,83.01,1371.51,1045.18,227.24,235.07,226.43,2537.0,931.0,1262.0,4730.0,216.0,164.0,35.0,617.0,96.0,1048.0,1327.0,2321.0,3252.0,354.0,829.0,2310.0,2092.0,665.0,743.0,2554.0,688.0,226.0,73.24,85.03,77.62,66.0,79.0,71.0,4694.48,3468.0,3446.14,364.0,38.27,36.24,37.56,236.59,235.5,230.59,2491.01,234.63,170.76,562.33,83.06,1380.4,1052.87,224.82,237.01,227.1,2465.0,1020.0,1242.0,4727.0,261.0,166.0,57.0,577.0,93.0,1039.0,1349.0,2204.0,3224.0,365.0,847.0,2586.0,1738.0,630.0,809.0,2602.0,672.0,211.0,75.84,80.21,78.58,73.0,92.0,96.0,4777.11,3485.0,3516.58,416.0,37.44,41.04,42.09,229.92,231.86,226.13
PIT,2013,Pittsburgh Penguins,all,82,0.52,0.49,0.5,299213.0,2384.49,212.98,162.14,545.28,76.96,1346.56,973.23,205.58,214.29,206.86,2454.0,865.0,1083.0,4402.0,242.0,160.0,41.0,509.0,113.0,1083.0,1212.0,2212.0,3077.0,328.0,758.0,2445.0,2162.0,386.0,609.0,2545.0,583.0,191.0,72.81,69.58,70.58,76.0,90.0,76.0,4450.23,3319.0,3352.71,306.0,35.91,37.96,38.73,210.01,211.29,206.81,2382.21,197.03,163.64,549.56,78.23,1355.69,997.85,190.48,196.78,190.23,2359.0,983.0,1187.0,4529.0,204.0,183.0,34.0,461.0,116.0,1132.0,1246.0,2155.0,3138.0,357.0,802.0,2351.0,2108.0,479.0,432.0,2598.0,583.0,161.0,72.71,69.27,55.05,75.0,73.0,56.0,4498.73,3342.0,3325.5,218.0,35.88,38.08,38.84,194.07,193.71,189.67
